Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Tm,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_Sk,Passing_Yds.1,Passing_Lng,Passing_Rate,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Lng,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_Lng,Fumbles_Fmb,Fumbles_FL,stat_type,game_url,week,year,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Rashan Gary,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050gnb.htm,9,2023,0,0,0,0,0,0.0,3,1,2,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,
Carrington Valentine,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050gnb.htm,9,2023,0,0,0,0,3,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Lukas Van Ness,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050gnb.htm,9,2023,0,0,0,0,0,0.0,2,2,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Eric Wilson,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050gnb.htm,9,2023,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Devonte Wyatt,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050gnb.htm,9,2023,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Zayne Anderson,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050gnb.htm,9,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Corey Ballentine,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050gnb.htm,9,2023,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Karl Brooks,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050gnb.htm,9,2023,0,0,0,0,2,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Kenny Clark,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050gnb.htm,9,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Kingsley Enagbare,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050gnb.htm,9,2023,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Tucker Kraft,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050gnb.htm,9,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Dallin Leavitt,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050gnb.htm,9,2023,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Tedarrell Slaton,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050gnb.htm,9,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Preston Smith,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050gnb.htm,9,2023,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Colby Wooden,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050gnb.htm,9,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Austin Trammell,LAR,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202311050gnb.htm,9,2023,,,,,,,,,,,,,,,,1,36,36.0,0,36,3,37,12.3,0,14,,,,,,,,
Demarcus Robinson,LAR,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202311050gnb.htm,9,2023,,,,,,,,,,,,,,,,1,20,20.0,0,20,0,0,,0,0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202311050gnb.htm,9,2023,,,,,,,,,,,,,,,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,,,,,,,,
Player,Tm,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202311050gnb.htm,9,2023,,,,,,,,,,,,,,,,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng,,,,,,,,
Keisean Nixon,GNB,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202311050gnb.htm,9,2023,,,,,,,,,,,,,,,,1,51,51.0,0,51,1,15,15.0,0,15,,,,,,,,
Jayden Reed,GNB,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202311050gnb.htm,9,2023,,,,,,,,,,,,,,,,0,0,,0,0,1,22,22.0,0,22,,,,,,,,
Ethan Evans,LAR,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202311050gnb.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,224,44.8,65
Lucas Havrisik,LAR,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202311050gnb.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,,0
,,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202311050gnb.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Player,Tm,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202311050gnb.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,XPM,XPA,FGM,FGA,Pnt,Yds,Y/P,Lng
Anders Carlson,GNB,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202311050gnb.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,3,0,0,,0
Daniel Whelan,GNB,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202311050gnb.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,174,43.5,52
Clayton Tune,ARI,11,20,58,0,2,7,41,14,20.8,5,28,0,11,0,0,0,0,0,1,1,offense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keaontay Ingram,ARI,0,0,0,0,0,0,0,0,,9,8,0,11,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rondale Moore,ARI,0,0,0,0,0,0,0,0,,4,3,0,4,2,1,5,0,5,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tony Jones,ARI,0,0,0,0,0,0,0,0,,3,2,0,4,3,2,5,0,4,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marquise Brown,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,24,0,14,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trey McBride,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,22,0,12,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greg Dortch,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zach Pascal,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,offense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL,offense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deshaun Watson,CLE,19,30,219,2,0,1,6,59,107.5,3,22,0,13,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerome Ford,CLE,0,0,0,0,0,0,0,0,,20,44,0,9,7,5,33,0,17,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kareem Hunt,CLE,0,0,0,0,0,0,0,0,,14,38,1,10,1,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pierre Strong,CLE,0,0,0,0,0,0,0,0,,3,9,0,4,1,1,-7,0,-7,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amari Cooper,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,139,1,59,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Njoku,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,26,1,15,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elijah Moore,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,14,0,11,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Akins,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,11,0,11,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cedric Tillman,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marquise Goodwin,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Woods,ARI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.5,6,2,4,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Leki Fotu,ARI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.5,5,3,2,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Budda Baker,ARI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,10,4,6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Kyzir White,ARI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,7,3,4,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Kevin Strong,ARI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jonathan Ledbetter,ARI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,5,1,4,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Dante Stills,ARI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,5,2,3,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Jalen Thompson,ARI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,5,5,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Zaven Collins,ARI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,4,2,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Roy Lopez,ARI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BJ Ojulari,ARI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Cameron Thomas,ARI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,4,3,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Garrett Williams,ARI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Starling Thomas,ARI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Victor Dimukeje,ARI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Dennis Gardeck,ARI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,2,2,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Antonio Hamilton,ARI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Krys Barnes,ARI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Joey Blount,ARI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Zach Pascal,ARI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Bobby Price,ARI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Zeke Turner,ARI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Marco Wilson,ARI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,,,,,,,,,,,,,,,,,,
Player,Tm,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,,,,,,,,,,,,,,,,
Sione Takitaki,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,1,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Denzel Ward,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,1,0,0,0,2,0.0,3,2,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Dalvin Tomlinson,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,2.5,4,2,2,2,3,0,0,0,0,,,,,,,,,,,,,,,,,,
Shelby Harris,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,1,1.0,3,3,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
Za'Darius Smith,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,1.0,3,3,0,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,
Jordan Elliott,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Myles Garrett,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,1,1.0,1,1,0,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,
Grant Delpit,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.5,10,8,2,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Cameron Mitchell,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jeremiah Owusu-Koramoah,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,4,3,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Mike Ford,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Rodney McLeod,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Ogbonnia Okoronkwo,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Juan Thornhill,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,1,0.0,2,2,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Anthony Walker,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,1,0.0,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Matthew Adams,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
D'Anthony Bell,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Harrison Bryant,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Mohamoud Diabate,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Martin Emerson,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Tony Fields,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Pierre Strong,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Maurice Hurst Jr.,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Greg Dortch,ARI,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,2,25,12.5,0,14,4,48,12.0,0,23,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,,,,,,,,
Player,Tm,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng,,,,,,,,
James Proche,CLE,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,0,0,,0,0,6,55,9.2,0,17,,,,,,,,
Blake Gillikin,ARI,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,460,51.1,58
,,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Player,Tm,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,XPM,XPA,FGM,FGA,Pnt,Yds,Y/P,Lng
Dustin Hopkins,CLE,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,3,0,0,,0
Corey Bojorquez,CLE,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202311050cle.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,410,58.6,73
Gardner Minshew II,IND,17,26,127,1,0,1,7,19,89.7,5,5,0,7,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Taylor,IND,0,0,0,0,0,0,0,0,,18,47,0,13,5,5,22,1,10,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zack Moss,IND,0,0,0,0,0,0,0,0,,7,26,0,8,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Pittman Jr.,IND,0,0,0,0,0,0,0,0,,0,0,0,0,8,8,64,0,16,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Ogletree,IND,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,19,0,19,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaiah McKenzie,IND,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,12,0,11,1,1,offense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Downs,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
