Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Tm,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_Sk,Passing_Yds.1,Passing_Lng,Passing_Rate,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Lng,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_Lng,Fumbles_Fmb,Fumbles_FL,stat_type,game_url,week,year,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Tyler Boyd,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,43,0,12,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calvin Ridley,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,9,3,42,0,33,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Whyle,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,34,0,12,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Vannett,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,25,0,11,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,10,1,6,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeAndre Hopkins,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,-2,0,6,1,0,offense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,offense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL,offense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Allen,BUF,21,33,323,2,0,1,8,57,116.1,3,1,0,7,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ray Davis,BUF,0,0,0,0,0,0,0,0,,5,41,1,22,1,1,6,0,6,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Cook,BUF,0,0,0,0,0,0,0,0,,12,32,1,11,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keon Coleman,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,125,0,57,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amari Cooper,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,66,1,27,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Khalil Shakir,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,7,7,65,0,20,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dalton Kincaid,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,52,0,25,1,0,offense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dawson Knox,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,5,0,5,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ty Johnson,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,1,4,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mack Hollins,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curtis Samuel,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arden Key,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,1.0,2,2,0,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,
Kenneth Murray,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jarvis Brownlee,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,2,0.0,6,5,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Darrell Baker,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,1,0.0,5,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Quandre Diggs,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Ernest Jones,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,1,0.0,5,5,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Luke Gifford,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Harold Landry,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,1,0.0,4,1,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
T'Vondre Sweat,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Amani Hooker,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.0,3,2,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,
Mike Brown,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
James Lynch,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.0,2,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jeffery Simmons,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Morgan Cox,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Ali Gaye,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jack Gibbens,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jaylen Harrell,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Sebastian Joseph-Day,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Chigoziem Okonkwo,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Lloyd Cushenberry III,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,
Tony Pollard,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,
Mason Rudolph,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.0,0,0,0,0,0,1,-6,0,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,,,,,,,,,,,,,,,,,,
Player,Tm,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,,,,,,,,,,,,,,,,
Damar Hamlin,BUF,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,1,0,0,0,1,0.0,5,3,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
A.J. Epenesa,BUF,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,1,1.0,3,2,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,
DaQuan Jones,BUF,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,1.0,1,1,0,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,
Gregory Rousseau,BUF,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.5,5,2,3,0,6,0,0,0,0,,,,,,,,,,,,,,,,,,
Dawuane Smoot,BUF,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.5,4,3,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Dorian Williams,BUF,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.0,10,6,4,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Terrel Bernard,BUF,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.0,8,6,2,2,0,1,0,0,0,,,,,,,,,,,,,,,,,,
Taron Johnson,BUF,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,1,0.0,7,4,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Taylor Rapp,BUF,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Baylon Spector,BUF,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Christian Benford,BUF,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
DeWayne Carter,BUF,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.0,3,3,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Cameron Lewis,BUF,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Ed Oliver,BUF,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,
Cole Bishop,BUF,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Brandon Codrington,BUF,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Reid Ferguson,BUF,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Quintin Morris,BUF,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Rasul Douglas,BUF,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jha'Quan Jackson,TEN,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,2,55,27.5,0,34,2,8,4.0,0,8,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,,,,,,,,
Player,Tm,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng,,,,,,,,
Brandon Codrington,BUF,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,1,27,27.0,0,27,5,56,11.2,0,14,,,,,,,,
Nick Folk,TEN,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,,0
Ryan Stonehouse,TEN,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,266,53.2,62
,,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Player,Tm,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,XPM,XPA,FGM,FGA,Pnt,Yds,Y/P,Lng
Tyler Bass,BUF,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,2,0,0,,0
Sam Martin,BUF,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202410200buf.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,197,39.4,46
Jared Goff,DET,22,25,280,2,0,4,33,35,140.0,2,-4,0,0,0,0,0,0,0,2,0,offense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jahmyr Gibbs,DET,0,0,0,0,0,0,0,0,,15,116,2,45,4,4,44,0,18,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Montgomery,DET,0,0,0,0,0,0,0,0,,9,31,0,8,4,3,39,0,19,1,1,offense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jalen Reeves-Maybin,DET,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amon-Ra St. Brown,DET,0,0,0,0,0,0,0,0,,0,0,0,0,8,8,112,1,35,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalif Raymond,DET,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,39,1,21,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tim Patrick,DET,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,25,0,22,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sam LaPorta,DET,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,25,0,25,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jameson Williams,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,-4,0,-4,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,offense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL,offense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sam Darnold,MIN,22,27,259,1,1,4,15,51,103.5,4,39,0,19,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Jones,MIN,0,0,0,0,0,0,0,0,,14,93,1,34,3,3,23,0,17,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ty Chandler,MIN,0,0,0,0,0,0,0,0,,2,4,0,3,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,1,3,0,3,8,7,81,1,25,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jalen Nailor,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,76,0,33,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Addison,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,66,0,51,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny Mundt,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,8,0,3,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Oliver,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0,offense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Branch,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,1,0,0,0,2,0.0,4,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jack Campbell,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,0,0,0,0,0,1.0,7,5,2,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Malcolm Rodriguez,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,0,0,0,0,0,1.0,7,5,2,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Trevor Nowaske,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,0,0,0,0,0,1.0,5,4,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Josh Paschal,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,0,0,0,0,0,1.0,4,4,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Alex Anzalone,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,0,0,0,0,0,0.0,8,7,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Kerby Joseph,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,0,0,0,0,0,0.0,7,6,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Carlton Davis,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Terrion Arnold,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Pat O'Connor,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
D.J. Reader,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,0,0,0,0,0,0.0,2,2,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Amik Robertson,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Khalil Dorsey,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Ben Niemann,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Isaac Ukwu,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Sione Vaki,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jared Goff,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,
Frank Ragnow,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202410200min.htm,7,2024,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,,,,,,,,,,,,,,,,,,
