Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Tm,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_Sk,Passing_Yds.1,Passing_Lng,Passing_Rate,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Lng,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_Lng,Fumbles_Fmb,Fumbles_FL,stat_type,game_url,week,year,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
James Robinson,JAX,0,0,0,0,0,0,0,0,,8,29,0,9,0,0,0,0,0,1,0,offense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Kirk,JAX,0,0,0,0,0,0,0,0,,1,3,0,3,9,2,60,0,45,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamal Agnew,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,50,2,24,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan Arnold,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,26,0,26,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamycal Hasty,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,22,0,15,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evan Engram,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,16,0,16,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tim Jones,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Manhertz,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marvin Jones,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,offense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL,offense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jalen Hurts,PHI,16,25,204,0,1,2,13,31,72.7,16,38,1,13,0,0,0,0,0,1,0,offense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miles Sanders,PHI,0,0,0,0,0,0,0,0,,27,134,2,35,3,2,22,0,16,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trey Sermon,PHI,0,0,0,0,0,0,0,0,,2,19,0,14,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenneth Gainwell,PHI,0,0,0,0,0,0,0,0,,5,19,1,10,2,1,-2,0,-2,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.J. Brown,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,95,0,31,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dallas Goedert,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,72,0,26,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeVonta Smith,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,17,0,7,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zach Pascal,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quez Watkins,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andre Cisco,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,1,59,1,59,1,0.0,4,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Josh Hines-Allen,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,1.0,7,3,4,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,
Adam Gotsis,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,1,0.5,4,0,4,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,
Dawuane Smoot,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.5,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Foyesade Oluokun,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,16,12,4,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Devin Lloyd,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,14,4,10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Roy Robertson-Harris,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,9,3,6,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Shaquill Griffin,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Rayshawn Jenkins,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,1,0.0,6,4,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Tyson Campbell,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,1,0.0,5,2,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
DaVon Hamilton,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Travon Walker,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,5,3,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Andrew Wingard,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jamal Agnew,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Chris Claybrooks,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Caleb Johnson,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Arden Key,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Ty Summers,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawaan Taylor,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Darious Williams,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Christian Kirk,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,,,,,,,,,,,,,,,,,,
Player,Tm,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,,,,,,,,,,,,,,,,
James Bradberry,PHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,1,5,0,5,1,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Haason Reddick,PHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,2.0,4,4,0,1,1,2,0,0,2,,,,,,,,,,,,,,,,,,
T.J. Edwards,PHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,1.0,6,4,2,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Josh Sweat,PHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,5,5,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jordan Davis,PHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,4,2,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Josiah Scott,PHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,1,0.0,4,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Kyzir White,PHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,1,0.0,4,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Brandon Graham,PHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
C.J. Gardner-Johnson,PHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Andre Chachere,PHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Fletcher Cox,PHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,1,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,
Nakobe Dean,PHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Marcus Epps,PHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Javon Hargrave,PHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,1,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,
Kyron Johnson,PHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Patrick Johnson,PHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,
Zach Pascal,PHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Marlon Tuipulotu,PHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Milton Williams,PHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Miles Sanders,PHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,
Jamal Agnew,JAX,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,3,70,23.3,0,27,2,8,4.0,0,8,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,,,,,,,,
Player,Tm,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng,,,,,,,,
Britain Covey,PHI,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,3,69,23.0,0,23,1,2,2.0,0,2,,,,,,,,
Riley Patterson,JAX,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,0,0,,0
Logan Cooke,JAX,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,160,53.3,61
,,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Player,Tm,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,XPM,XPA,FGM,FGA,Pnt,Yds,Y/P,Lng
Jake Elliott,PHI,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,1,0,0,,0
Arryn Siposs,PHI,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202210020phi.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,134,44.7,53
Zach Wilson,NYJ,18,36,252,1,2,1,4,35,59.0,2,15,0,9,1,1,2,1,2,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braxton Berrios,NYJ,1,1,2,1,0,0,0,2,118.7,0,0,0,0,1,1,6,0,6,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breece Hall,NYJ,0,0,0,0,0,0,0,0,,17,66,1,16,6,2,12,0,6,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Carter,NYJ,0,0,0,0,0,0,0,0,,9,15,0,5,3,2,14,0,11,1,0,offense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elijah Moore,NYJ,0,0,0,0,0,0,0,0,,1,2,0,2,4,3,53,0,28,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corey Davis,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,74,1,22,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Conklin,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,52,0,26,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garrett Wilson,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,41,0,35,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeff Smith,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,offense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL,offense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitchell Trubisky,PIT,7,13,84,0,1,3,26,26,41.8,1,1,0,1,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenny Pickett,PIT,10,13,120,0,3,0,0,27,65.1,6,15,2,7,0,0,0,0,0,1,0,offense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Najee Harris,PIT,0,0,0,0,0,0,0,0,,18,74,0,16,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaylen Warren,PIT,0,0,0,0,0,0,0,0,,3,18,0,14,1,1,4,0,4,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diontae Johnson,PIT,0,0,0,0,0,0,0,0,,2,11,0,8,4,2,11,0,6,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
George Pickens,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,102,0,27,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pat Freiermuth,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,85,0,24,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zach Gentry,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gunner Olszewski,PIT,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1,0,offense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chase Claypool,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lamarcus Joyner,NYJ,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,2,4,0,4,4,0.0,6,1,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Michael Carter II,NYJ,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,1,0,0,0,1,0.0,5,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jordan Whitehead,NYJ,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,1,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Quinnen Williams,NYJ,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,0,0,0,0,0,1.0,6,3,3,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,
Jermaine Johnson II,NYJ,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,0,0,0,0,0,1.0,4,3,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Carl Lawson,NYJ,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,0,0,0,0,0,1.0,2,1,1,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,
C.J. Mosley,NYJ,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,0,0,0,0,1,0.0,11,5,6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Kwon Alexander,NYJ,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,0,0,0,0,0,0.0,7,2,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
John Franklin-Myers,NYJ,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,0,0,0,0,0,0.0,7,3,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Marcell Harris,NYJ,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Sheldon Rankins,NYJ,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
D.J. Reed,NYJ,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Sauce Gardner,NYJ,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,0,0,0,0,1,0.0,3,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Micheal Clemons,NYJ,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Breece Hall,NYJ,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Justin Hardee,NYJ,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210020pit.htm,4,2022,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,
