rank,player_name,team,position,total_contract_value,total_contract_value_millions,year
824,Pete Werner,NO,LB/OLB,"$1,550,367",1.550367,2023
825,Colton McKivitz,SF,RT,"$1,547,765",1.547765,2023
826,Zach Wood,NO,LS,"$1,545,000",1.545,2023
827,Luke Musgrave,GB,TE,"$1,541,042",1.541042,2023
828,Keanu Neal,PIT,SS,"$1,540,000",1.54,2023
829,George Pickens,PIT,WR,"$1,534,586",1.534586,2023
830,Donovan Peoples-Jones,DET,WR,"$1,523,889",1.523889,2023
831,Josh Myers,GB,C,"$1,521,855",1.521855,2023
832,Joe Tippmann,NYJ,C,"$1,519,927",1.519927,2023
833,Creed Humphrey,KC,C,"$1,517,784",1.517784,2023
834,Chris Reed,MIN,G/C,"$1,515,000",1.515,2023
835,Justice Hill,BAL,RB,"$1,510,000",1.51,2023
836,Kyle Trask,TB,QB,"$1,509,637",1.509637,2023
837,Billy Turner,NYJ,RT,"$1,508,823",1.508823,2023
838,Zack Baun,NO,LB/OLB,"$1,506,762",1.506762,2023
839,Joe Cardona,NE,LS,"$1,506,000",1.506,2023
840,Alec Pierce,IND,WR,"$1,500,305",1.500305,2023
841,Deandre Carter,LV,WR,"$1,500,000",1.5,2023
842,Johnathan Ford,GB,S,"$1,500,000",1.5,2023
843,Michael Ford,CLE,CB,"$1,500,000",1.5,2023
844,Antonio Hamilton,ARI,CB,"$1,500,000",1.5,2023
845,Khaleke Hudson,WAS,LB,"$1,500,000",1.5,2023
846,Adam Trautman,DEN,TE,"$1,500,000",1.5,2023
847,Jihad Ward,NYG,DL/DE,"$1,500,000",1.5,2023
848,Dare Ogunbowale,HOU,RB,"$1,491,180",1.49118,2023
849,Julius Brents,IND,CB,"$1,490,352",1.490352,2023
850,Sam Williams,DAL,DL/DE,"$1,490,226",1.490226,2023
851,JK Scott,LAC,P,"$1,490,000",1.49,2023
852,Trenton Scott,WAS,G,"$1,487,500",1.4875,2023
853,Elijah Moore,CLE,WR,"$1,472,766",1.472766,2023
854,Matt Feiler,TB,G,"$1,468,000",1.468,2023
855,Skyy Moore,KC,WR,"$1,466,022",1.466022,2023
856,Riley Dixon,DEN,P,"$1,465,000",1.465,2023
857,Brian Branch,DET,S,"$1,458,496",1.458496,2023
858,Adam Butler,LV,DL/DT,"$1,457,500",1.4575,2023
859,Jacob Bobenmoyer,LV,LS,"$1,435,000",1.435,2023
860,Trey McBride,ARI,TE,"$1,431,741",1.431741,2023
861,Andre Cisco,JAX,FS,"$1,428,136",1.428136,2023
862,Dennis Daley,ARI,G,"$1,425,000",1.425,2023
863,Davis Mills,HOU,QB,"$1,423,794",1.423794,2023
864,Luke Rhodes,IND,LS,"$1,420,000",1.42,2023
865,Keion White,NE,LB/OLB,"$1,416,393",1.416393,2023
866,Joseph Ossai,CIN,LB,"$1,416,168",1.416168,2023
867,Salvon Ahmed,MIA,RB,"$1,410,000",1.41,2023
868,Brady Christensen,CAR,G,"$1,408,167",1.408167,2023
869,Luke Goedeke,TB,RT,"$1,404,315",1.404315,2023
870,Aaron Robinson,NYG,CB,"$1,402,716",1.402716,2023
871,Matt Breida,NYG,RB,"$1,400,000",1.4,2023
872,Aaron Stinnie,TB,G,"$1,400,000",1.4,2023
873,Kyle Van Noy,BAL,LB/ILB,"$1,400,000",1.4,2023
874,Alim McNeill,DET,DL/DT,"$1,398,869",1.398869,2023
875,Milton Williams,PHI,DL/DT,"$1,393,683",1.393683,2023
876,Benjamin St-Juste,WAS,CB,"$1,391,115",1.391115,2023
877,Anfernee Jennings,NE,LB,"$1,389,797",1.389797,2023
878,Jartavius Martin,WAS,CB,"$1,388,694",1.388694,2023
879,Troy Andersen,ATL,LB/ILB,"$1,387,175",1.387175,2023
880,Osa Odighizuwa,DAL,DL/DT,"$1,387,143",1.387143,2023
881,Thomas Hennessy,NYJ,LS,"$1,380,000",1.38,2023
882,Paulson Adebo,NO,CB,"$1,374,643",1.374643,2023
883,Josh Palmer,LAC,WR,"$1,372,506",1.372506,2023
884,Carlos Watkins,ARI,DL/DT,"$1,370,000",1.37,2023
885,Jonathan Greenard,HOU,ED/DE,"$1,368,695",1.368695,2023
886,Mecole Hardman,KC,WR,"$1,368,230",1.36823,2023
887,Josh Harris,LAC,LS,"$1,365,000",1.365,2023
888,Jaylinn Hawkins,LAC,FS,"$1,363,333",1.363333,2023
889,Ed Ingram,MIN,G,"$1,363,178",1.363178,2023
890,Malcolm Koonce,LV,DL/DE,"$1,363,080",1.36308,2023
891,Cody Mauch,TB,T,"$1,360,992",1.360992,2023
892,P.J. Locke,DEN,SS,"$1,360,000",1.36,2023
893,Divine Deablo,LV,ED/OLB,"$1,358,409",1.358409,2023
894,Cam Taylor-Britt,CIN,CB,"$1,352,892",1.352892,2023
895,Dyami Brown,WAS,WR,"$1,348,363",1.348363,2023
896,Raekwon McMillan,NE,LB/ILB,"$1,345,000",1.345,2023
897,Tommy Tremble,CAR,TE,"$1,343,573",1.343573,2023
898,Josiah Deguara,GB,TE,"$1,341,867",1.341867,2023
899,Zach Cunningham,PHI,LB/ILB,"$1,341,466",1.341466,2023
900,Chauncey Golston,DAL,DL/DE,"$1,340,888",1.340888,2023
901,Drake Jackson,SF,ED/DE,"$1,339,180",1.33918,2023
902,Charley Hughlett,CLE,LS,"$1,338,000",1.338,2023
903,Keeanu Benton,PIT,DL/DT,"$1,333,295",1.333295,2023
904,Bryan Cook,KC,FS,"$1,328,895",1.328895,2023
905,Nico Collins,HOU,WR,"$1,328,595",1.328595,2023
906,Patrick Jones,MIN,DL/DE,"$1,328,209",1.328209,2023
907,James Cook,BUF,RB,"$1,325,468",1.325468,2023
908,Justin Bethel,MIA,CB,"$1,320,000",1.32,2023
909,James Winchester,KC,LS,"$1,320,000",1.32,2023
910,Nik Bonitto,DEN,ED/OLB,"$1,318,611",1.318611,2023
911,Spencer Brown,BUF,RT,"$1,318,554",1.318554,2023
912,William Gholston,TB,DL/DE,"$1,317,500",1.3175,2023
913,Matthew Slater,NE,WR,"$1,317,500",1.3175,2023
914,Trystan Colon-Castillo,ARI,C,"$1,315,877",1.315877,2023
915,Adam Gotsis,JAX,DL/DE,"$1,315,000",1.315,2023
916,Iosua Opeta,PHI,G,"$1,314,706",1.314706,2023
917,Ben Cleveland,BAL,G,"$1,314,691",1.314691,2023
918,Jacob Phillips,CLE,LB/OLB,"$1,312,574",1.312574,2023
919,Robert Hainsey,TB,C,"$1,310,829",1.310829,2023
920,Sam Franklin,CAR,S,"$1,310,000",1.31,2023
921,Malik Harrison,BAL,LB/ILB,"$1,309,699",1.309699,2023
922,Jayden Reed,GB,WR,"$1,305,596",1.305596,2023
923,Ifeatu Melifonwu,DET,CB,"$1,305,233",1.305233,2023
924,Ambry Thomas,SF,CB,"$1,305,233",1.305233,2023
925,Baron Browning,DEN,LB/ILB,"$1,305,232",1.305232,2023
926,Ernest Jones,LAR,LB/ILB,"$1,305,232",1.305232,2023
927,Quinn Meinerz,DEN,G,"$1,305,232",1.305232,2023
928,Elijah Molden,TEN,CB,"$1,305,232",1.305232,2023
929,Brandon Stephens,BAL,S,"$1,305,232",1.305232,2023
930,Nahshon Wright,DAL,CB,"$1,305,232",1.305232,2023
931,Matt Peart,NYG,RT,"$1,302,324",1.302324,2023
932,Fabian Moreau,DEN,CB,"$1,300,000",1.3,2023
933,Matt Nelson,DET,T,"$1,300,000",1.3,2023
934,James Pierre,PIT,CB,"$1,300,000",1.3,2023
935,Andrew DePaola,MIN,LS,"$1,296,666",1.296666,2023
936,Cam Akers,MIN,RB,"$1,290,464",1.290464,2023
937,Max Scharping,CIN,G,"$1,280,000",1.28,2023
938,Cam Smith,MIA,CB,"$1,277,895",1.277895,2023
939,Nick Westbrook,TEN,WR,"$1,260,000",1.26,2023
940,Taybor Pepper,SF,LS,"$1,255,000",1.255,2023
941,Zach Charbonnet,SEA,RB,"$1,250,196",1.250196,2023
942,Luke Fortner,JAX,C,"$1,250,015",1.250015,2023
943,Trevis Gipson,TEN,DL/DE,"$1,250,000",1.25,2023
944,Kareem Hunt,CLE,RB,"$1,250,000",1.25,2023
945,Justin Watson,KC,WR,"$1,250,000",1.25,2023
946,Brian Asamoah,MIN,LB,"$1,247,011",1.247011,2023
947,Joshua Ezeudu,NYG,G,"$1,246,710",1.24671,2023
948,Martin Emerson,CLE,CB,"$1,243,745",1.243745,2023
949,Chad Muma,JAX,LB,"$1,233,207",1.233207,2023
950,Nick Allegretti,KC,G,"$1,232,500",1.2325,2023
951,Will Harris,DET,S,"$1,232,500",1.2325,2023
952,Tre Herndon,JAX,CB,"$1,232,500",1.2325,2023
953,Nik Needham,MIA,CB,"$1,232,500",1.2325,2023
954,Trent Sieg,DAL,LS,"$1,232,500",1.2325,2023
955,Easton Stick,LAC,QB,"$1,232,500",1.2325,2023
956,Sione Takitaki,CLE,LB,"$1,232,500",1.2325,2023
957,Ezekiel Turner,ARI,LB/ILB,"$1,232,500",1.2325,2023
958,Olisaemeka Udoh,MIN,T,"$1,232,500",1.2325,2023
959,Johnny Mundt,MIN,TE,"$1,230,000",1.23,2023
960,Rashaad Penny,PHI,RB,"$1,230,000",1.23,2023
961,Zach Triner,TB,LS,"$1,230,000",1.23,2023
962,Velus Jones,CHI,WR,"$1,228,620",1.22862,2023
963,Abraham Lucas,SEA,RT,"$1,225,381",1.225381,2023
964,D'Wayne Eskridge,SEA,WR,"$1,223,273",1.223273,2023
965,Gervon Dexter,CHI,DL/DT,"$1,222,496",1.222496,2023
966,Jelani Woods,IND,TE,"$1,221,016",1.221016,2023
967,Desmond Ridder,ATL,QB,"$1,218,855",1.218855,2023
968,Christian Harris,HOU,LB,"$1,215,511",1.215511,2023
969,Rick Lovato,PHI,LS,"$1,215,000",1.215,2023
970,Akeem Davis-Gaither,CIN,LB/OLB,"$1,214,378",1.214378,2023
971,Boston Scott,PHI,RB,"$1,212,360",1.21236,2023
972,Donald Parham,LAC,TE,"$1,210,000",1.21,2023
973,Saahdiq Charles,WAS,G,"$1,209,843",1.209843,2023
974,Darnay Holmes,NYG,CB,"$1,207,972",1.207972,2023
975,Lucas Niang,KC,RT,"$1,207,768",1.207768,2023
976,Josh Kelley,LAC,RB,"$1,205,085",1.205085,2023
977,Jalen Davis,CIN,CB,"$1,205,000",1.205,2023
978,Dan Feeney,CHI,G,"$1,205,000",1.205,2023
979,Travis Jones,BAL,DL/DT,"$1,204,991",1.204991,2023
980,Bernhard Raimann,IND,T,"$1,204,991",1.204991,2023
981,Leki Fotu,ARI,DL/DT,"$1,203,368",1.203368,2023
982,Alex Wright,CLE,ED/DE,"$1,203,085",1.203085,2023
983,JT Woods,LAC,S,"$1,199,191",1.199191,2023
984,Jake Martin,IND,LB/OLB,"$1,197,000",1.197,2023
985,Greg Dulcich,DEN,TE,"$1,195,259",1.195259,2023
986,Blake Ferguson,MIA,LS,"$1,195,112",1.195112,2023
987,Tuli Tuipulotu,LAC,ED/OLB,"$1,194,797",1.194797,2023
988,Cordale Flott,NYG,CB,"$1,191,328",1.191328,2023
989,DeAngelo Malone,ATL,LB/ILB,"$1,188,541",1.188541,2023
990,Cam Lewis,BUF,CB,"$1,185,000",1.185,2023
991,Nakobe Dean,PHI,LB/ILB,"$1,182,873",1.182873,2023
992,James Lynch,MIN,DL/DT,"$1,182,749",1.182749,2023
993,Rashee Rice,KC,WR,"$1,180,947",1.180947,2023
994,Fred Johnson,PHI,G,"$1,180,000",1.18,2023
995,Matthew Orzech,GB,LS,"$1,180,000",1.18,2023
996,Troy Dye,MIN,ED/OLB,"$1,179,645",1.179645,2023
997,DeMarvin Leal,PIT,DL/DE,"$1,178,840",1.17884,2023
998,Colby Parkinson,SEA,TE,"$1,177,610",1.17761,2023
999,Justin Evans,PHI,S,"$1,176,635",1.176635,2023
1000,Marcus Jones,NE,CB,"$1,176,580",1.17658,2023
1001,Brycen Hopkins,LAR,TE,"$1,173,283",1.173283,2023
1002,Malik Willis,TEN,QB,"$1,172,750",1.17275,2023
1003,Tyrique Stevenson,CHI,CB,"$1,172,636",1.172636,2023
1004,Zack Moss,IND,RB,"$1,169,250",1.16925,2023
1005,Cam Thomas,ARI,ED/DE,"$1,169,168",1.169168,2023
1006,Jalen Tolbert,DAL,WR,"$1,167,209",1.167209,2023
1007,Terrel Bernard,BUF,LB,"$1,166,560",1.16656,2023
1008,Dylan Parham,LV,G,"$1,166,234",1.166234,2023
1009,Rachaad White,TB,RB,"$1,165,909",1.165909,2023
1010,Chris Conley,SF,WR,"$1,165,000",1.165,2023
1011,Keith Smith,ATL,FB,"$1,165,000",1.165,2023
1012,Equanimeous St. Brown,CHI,WR,"$1,165,000",1.165,2023
1013,Sean Rhyan,GB,T,"$1,164,285",1.164285,2023
1014,Geno Stone,BAL,SS,"$1,160,000",1.16,2023
1015,Will Clapp,LAC,C,"$1,159,167",1.159167,2023
1016,John Michael Schmitz,NYG,C,"$1,158,788",1.158788,2023
1017,Zach Carter,CIN,DL/DT,"$1,154,531",1.154531,2023
1018,Derek Barnett,HOU,ED/DE,"$1,153,520",1.15352,2023
1019,Nick Cross,IND,S,"$1,151,281",1.151281,2023
1020,Leo Chenal,KC,LB,"$1,146,570",1.14657,2023
1021,Danny Gray,SF,WR,"$1,146,570",1.14657,2023
1022,Jeremy Ruckert,NYJ,TE,"$1,146,570",1.14657,2023
1023,Channing Tindall,MIA,LB,"$1,146,570",1.14657,2023
1024,Brian Robinson,WAS,RB,"$1,146,569",1.146569,2023
1025,Kerby Joseph,DET,SS,"$1,146,568",1.146568,2023
1026,David Bell,CLE,WR,"$1,145,569",1.145569,2023
1027,Luke Schoonmaker,DAL,TE,"$1,139,398",1.139398,2023
1028,James Hudson,CLE,RT,"$1,138,104",1.138104,2023
1029,Cameron Sample,CIN,ED/DE,"$1,137,036",1.137036,2023
1030,Amon-Ra St. Brown,DET,WR,"$1,136,313",1.136313,2023
1031,Derrick Barnes,DET,LB/OLB,"$1,135,301",1.135301,2023
1032,Drew Dalman,ATL,C,"$1,134,180",1.13418,2023
1033,DeeJay Dallas,SEA,RB,"$1,133,600",1.1336,2023
1034,Jack Driscoll,PHI,G,"$1,133,600",1.1336,2023
1035,Shaq Quarterman,JAX,LB/ILB,"$1,133,600",1.1336,2023
1036,Amik Robertson,LV,CB,"$1,133,600",1.1336,2023
1037,O'Cyrus Torrence,BUF,G,"$1,131,087",1.131087,2023
1038,Austin Schlottmann,MIN,G,"$1,130,000",1.13,2023
1039,Bobby Brown,LAR,DL/DT,"$1,129,133",1.129133,2023
1040,Chris Rumph II,LAC,DL/DE,"$1,128,386",1.128386,2023
1041,Kene Nwangwu,MIN,RB,"$1,128,200",1.1282,2023
1042,Rhamondre Stevenson,NE,RB,"$1,127,264",1.127264,2023
1043,Zech McPhearson,PHI,CB,"$1,122,413",1.122413,2023
1044,John Bates,WAS,TE,"$1,120,604",1.120604,2023
1045,D.J. Turner,CIN,CB,"$1,120,008",1.120008,2023
1046,Ross Matiscik,JAX,LS,"$1,120,000",1.12,2023
1047,Camryn Bynum,MIN,FS,"$1,119,453",1.119453,2023
1048,Chuba Hubbard,CAR,RB,"$1,118,294",1.118294,2023
1049,Kylen Granson,IND,TE,"$1,116,592",1.116592,2023
1050,Dan Moore,PIT,LT,"$1,114,476",1.114476,2023
1051,Hunter Long,LAR,TE,"$1,111,701",1.111701,2023
1052,Brenton Strange,JAX,TE,"$1,111,697",1.111697,2023
1053,Tylan Wallace,BAL,WR,"$1,111,341",1.111341,2023
1054,Joe Bachie,CIN,LB,"$1,110,000",1.11,2023
1055,Drew Forbes,CLE,G,"$1,110,000",1.11,2023
1056,Del'Shawn Phillips,BAL,LB/ILB,"$1,110,000",1.11,2023
1057,Juice Scruggs,HOU,C,"$1,108,928",1.108928,2023
1058,Cade Otton,TB,TE,"$1,108,486",1.108486,2023
1059,Rashad Weaver,TEN,DL/DE,"$1,104,916",1.104916,2023
1060,Marvin Mims,DEN,WR,"$1,103,388",1.103388,2023
1061,Kendrick Green,HOU,C,"$1,103,251",1.103251,2023
1062,Tre Brown,SEA,CB,"$1,100,166",1.100166,2023
1063,Dameon Pierce,HOU,RB,"$1,098,858",1.098858,2023
1064,Danny Pinter,IND,G,"$1,097,175",1.097175,2023
1065,Shane Lemieux,NYG,G,"$1,096,785",1.096785,2023
1066,Carlos Basham Jr.,NYG,DL/DE,"$1,096,358",1.096358,2023
1067,Matthew Adams,CLE,LB/OLB,"$1,092,500",1.0925,2023
1068,Brandon Allen,SF,QB,"$1,092,500",1.0925,2023
1069,Kyle Allen,BUF,QB,"$1,092,500",1.0925,2023
1070,Jake Bailey,MIA,P,"$1,092,500",1.0925,2023
1071,Michael Burton,DEN,FB,"$1,092,500",1.0925,2023
1072,Morgan Cox,TEN,LS,"$1,092,500",1.0925,2023
1073,Chase Edmonds,TB,RB,"$1,092,500",1.0925,2023
1074,Chuma Edoga,DAL,T,"$1,092,500",1.0925,2023
1075,Mario Edwards,SEA,ED/DE,"$1,092,500",1.0925,2023
1076,Tre Flowers,ATL,CB,"$1,092,500",1.0925,2023
1077,Blaine Gabbert,KC,QB,"$1,092,500",1.0925,2023
1078,Markus Golden,PIT,ED/OLB,"$1,092,500",1.0925,2023
1079,Jimmy Graham,NO,TE,"$1,092,500",1.0925,2023
1080,Kamu Grugier-Hill,CAR,ED/OLB,"$1,092,500",1.0925,2023
1081,Johnathan Hankins,DAL,DL/DT,"$1,092,500",1.0925,2023
1082,Richie James,KC,WR,"$1,092,500",1.0925,2023
1083,J.J. Jansen,CAR,LS,"$1,092,500",1.0925,2023
1084,John Jenkins,LV,DL/DT,"$1,092,500",1.0925,2023
1085,D’Ernest Johnson,JAX,RB,"$1,092,500",1.0925,2023
1086,Lonnie Johnson,NO,CB,"$1,092,500",1.0925,2023
1087,Casey Kreiter,NYG,LS,"$1,092,500",1.0925,2023
1088,Jordan Kunaszyk,CLE,LB,"$1,092,500",1.0925,2023
1089,Tyler Larsen,WAS,C,"$1,092,500",1.0925,2023
1090,Shaq Lawson,BUF,ED/DE,"$1,092,500",1.0925,2023
1091,David Mayo,WAS,LB/OLB,"$1,092,500",1.0925,2023
1092,Jerick McKinnon,KC,RB,"$1,092,500",1.0925,2023
1093,Rodney McLeod,CLE,FS,"$1,092,500",1.0925,2023
1094,Scotty Miller,ATL,WR,"$1,092,500",1.0925,2023
1095,Chris Moore,TEN,WR,"$1,092,500",1.0925,2023
1096,Latavius Murray,BUF,RB,"$1,092,500",1.0925,2023
1097,Ryan Neal,TB,SS,"$1,092,500",1.0925,2023
1098,Derrick Nnadi,KC,DL/DT,"$1,092,500",1.0925,2023
1099,Brandon Powell,MIN,WR,"$1,092,500",1.0925,2023
1100,Drew Sample,CIN,TE,"$1,092,500",1.0925,2023
1101,Patrick Scales,CHI,LS,"$1,092,500",1.0925,2023
1102,Chandon Sullivan,PIT,CB,"$1,092,500",1.0925,2023
1103,Anthony Walker Jr.,CLE,LB/ILB,"$1,092,500",1.0925,2023
1104,Armon Watts,PIT,DL/DT,"$1,092,500",1.0925,2023
1105,Jon Weeks,HOU,LS,"$1,092,500",1.0925,2023
1106,Trevon Wesco,TEN,FB,"$1,092,500",1.0925,2023
1107,Elijah Wilkinson,ARI,G,"$1,092,500",1.0925,2023
1108,Trayveon Williams,CIN,RB,"$1,092,500",1.0925,2023
1109,Eric Wilson,GB,ED/OLB,"$1,092,500",1.0925,2023
1110,Josh Woods,ARI,LB/ILB,"$1,092,500",1.0925,2023
1111,Isaac Yiadom,NO,CB,"$1,092,500",1.0925,2023
1112,Olamide Zaccheaus,PHI,WR,"$1,092,500",1.0925,2023
1113,Chris Hubbard,TEN,RT,"$1,090,000",1.09,2023
1114,Daniel Thomas,JAX,SS,"$1,089,279",1.089279,2023
1115,Bryce Hall,NYJ,CB,"$1,088,951",1.088951,2023
1116,Nick Harris,CLE,C,"$1,088,662",1.088662,2023
1117,Reid Ferguson,BUF,LS,"$1,082,500",1.0825,2023
1118,Ross Dwelley,SF,TE,"$1,080,000",1.08,2023
1119,Arthur Maulet,BAL,CB,"$1,080,000",1.08,2023
1120,David Quessenberry,MIN,RT/G,"$1,080,000",1.08,2023
1121,Aaron Brewer,ARI,LS,"$1,074,559",1.074559,2023
1122,Jonathan Bullard,MIN,DL/DE,"$1,070,441",1.070441,2023
1123,Daniel Faalele,BAL,RT,"$1,070,085",1.070085,2023
1124,Justin Strnad,DEN,LB/ILB,"$1,069,443",1.069443,2023
1125,Max Mitchell,NYJ,T,"$1,069,006",1.069006,2023
1126,Daniel Bellinger,NYG,TE,"$1,068,276",1.068276,2023
1127,Percy Butler,WAS,FS,"$1,067,254",1.067254,2023
1128,Dane Belton,NYG,S,"$1,066,122",1.066122,2023
1129,Jesper Horsted,LV,TE,"$1,066,111",1.066111,2023
1130,Josh Ball,DAL,T,"$1,064,836",1.064836,2023
1131,Royce Newman,GB,G,"$1,064,836",1.064836,2023
1132,D'ante Smith,CIN,G,"$1,064,836",1.064836,2023
1133,Damarri Mathis,DEN,CB,"$1,064,741",1.064741,2023
1134,Micheal Clemons,NYJ,ED/DE,"$1,061,024",1.061024,2023
1135,Akayleb Evans,MIN,CB,"$1,060,269",1.060269,2023
1136,Jalyn Armour-Davis,BAL,CB,"$1,060,082",1.060082,2023
1137,Khadarel Hodge,ATL,WR,"$1,060,000",1.06,2023
1138,Cameron Brown,NYG,ED/OLB,"$1,059,591",1.059591,2023
1139,Alohi Gilman,LAC,FS,"$1,056,969",1.056969,2023
1140,Zamir White,LV,RB,"$1,055,983",1.055983,2023
1141,Charlie Woerner,SF,TE,"$1,055,257",1.055257,2023
1142,Sterling Shepard,NYG,WR,"$1,054,375",1.054375,2023
1143,Isaiah Spiller,LAC,RB,"$1,054,238",1.054238,2023
1144,Erik Ezukanma,MIA,WR,"$1,051,248",1.051248,2023
1145,Kendall Lamm,MIA,RT,"$1,049,265",1.049265,2023
1146,Zacch Pickens,CHI,DL/DT,"$1,047,962",1.047962,2023
1147,Jake Ferguson,DAL,TE,"$1,046,221",1.046221,2023
1148,Charlie Kolar,BAL,TE,"$1,046,221",1.046221,2023
1149,Tyler Steen,PHI,T,"$1,045,535",1.045535,2023
1150,Jordan Stout,BAL,P,"$1,044,459",1.044459,2023
1151,Sydney Brown,PHI,S,"$1,044,444",1.044444,2023
1152,Drew Sanders,DEN,LB,"$1,042,678",1.042678,2023
1153,Romeo Doubs,GB,WR,"$1,040,979",1.040979,2023
1154,Jake Camarda,TB,P,"$1,040,080",1.04008,2023
1155,Rico Dowdle,DAL,RB,"$1,040,000",1.04,2023
1156,Troy Hill,CAR,CB,"$1,040,000",1.04,2023
1157,Tyler Kroft,MIA,TE,"$1,040,000",1.04,2023
1158,Justin Pugh,NYG,G,"$1,040,000",1.04,2023
1159,Mitchell Wilcox,CIN,TE,"$1,040,000",1.04,2023
1160,Markus Bailey,CIN,LB/ILB,"$1,038,424",1.038424,2023
1161,Spencer Burford,SF,G,"$1,038,014",1.038014,2023
1162,Carter Coughlin,NYG,LB/ILB,"$1,037,536",1.037536,2023
1163,Nicholas Petit-Frere,TEN,RT,"$1,037,311",1.037311,2023
1164,Joshua Williams,KC,CB,"$1,036,565",1.036565,2023
1165,Chris Claybrooks,JAX,CB,"$1,035,596",1.035596,2023
1166,Krys Barnes,ARI,LB/ILB,"$1,035,000",1.035,2023
1167,James Smith-Williams,WAS,ED/DE,"$1,034,425",1.034425,2023
1168,Cordell Volson,CIN,G,"$1,034,221",1.034221,2023
1169,Byron Young,LV,DL/DT,"$1,030,675",1.030675,2023
1170,Luke Farrell,JAX,TE,"$1,029,505",1.029505,2023
1171,Tremayne Anchrum,LAR,G,"$1,028,873",1.028873,2023
1172,Jamien Sherwood,NYJ,S,"$1,028,714",1.028714,2023
1173,Kendre Miller,NO,RB,"$1,028,058",1.028058,2023
1174,Brevin Jordan,HOU,TE,"$1,028,046",1.028046,2023
1175,Ta'Quon Graham,ATL,DL/DT,"$1,027,653",1.027653,2023
1176,Evan McPherson,CIN,K,"$1,025,928",1.025928,2023
1177,Kenneth Gainwell,PHI,RB,"$1,023,882",1.023882,2023
1178,Larry Borom,CHI,RT,"$1,023,270",1.02327,2023
1179,Jalin Hyatt,NYG,WR,"$1,022,784",1.022784,2023
1180,Caden Sterns,DEN,S,"$1,022,647",1.022647,2023
1181,Tony Fields,CLE,LB/OLB,"$1,022,440",1.02244,2023
1182,Michael Carter II,NYJ,CB,"$1,022,232",1.022232,2023
1183,Jaylon Moore,SF,LT,"$1,020,758",1.020758,2023
1184,Cedric Tillman,CLE,WR,"$1,020,084",1.020084,2023
1185,Isaiahh Loudermilk,PIT,DL/DT,"$1,020,072",1.020072,2023
1186,Nicholas Morrow,PHI,LB/OLB,"$1,020,000",1.02,2023
1187,Brenden Jaimes,LAC,OL,"$1,019,445",1.019445,2023
1188,Tommy Doyle,BUF,LT,"$1,018,931",1.018931,2023
1189,Noah Gray,KC,TE,"$1,018,444",1.018444,2023
1190,Darrick Forrest,WAS,S,"$1,017,768",1.017768,2023
1191,Nate Hobbs,LV,CB,"$1,015,763",1.015763,2023
1192,Zach Harrison,ATL,ED/DE,"$1,012,445",1.012445,2023
1193,Marte Mapu,NE,LB/ILB,"$1,011,583",1.011583,2023
1194,Deommodore Lenoir,SF,CB,"$1,011,218",1.011218,2023
1195,Byron Young,LAR,DL/DE,"$1,010,303",1.010303,2023
1196,Tedarrell Slaton,GB,DL/DT,"$1,010,130",1.01013,2023
1197,Eno Benjamin,NO,RB,"$1,010,000",1.01,2023
1198,Ben Bredeson,NYG,G,"$1,010,000",1.01,2023
1199,Elijah Campbell,MIA,S,"$1,010,000",1.01,2023
1200,Lester Cotton,MIA,G,"$1,010,000",1.01,2023
1201,Dee Delaney,TB,CB,"$1,010,000",1.01,2023
1202,Greg Dortch,ARI,WR,"$1,010,000",1.01,2023
1203,Jonathan Harris,DEN,DL/DT,"$1,010,000",1.01,2023
1204,Jeremiah Ledbetter,JAX,DL/DT,"$1,010,000",1.01,2023
1205,Larrell Murchison,LAR,DL/DT,"$1,010,000",1.01,2023
1206,Albert Okwuegbunam,PHI,TE,"$1,010,000",1.01,2023
1207,Jonathan Owens,GB,SS,"$1,010,000",1.01,2023
1208,Isaiah Simmons,NYG,LB/ILB,"$1,010,000",1.01,2023
1209,John Simpson,BAL,G,"$1,010,000",1.01,2023
1210,Casey Toohill,WAS,ED/DE,"$1,010,000",1.01,2023
1211,Logan Woodside,ATL,QB,"$1,010,000",1.01,2023
1212,Tucker Kraft,GB,TE,"$1,006,897",1.006897,2023
1213,K.J. Britt,TB,LB,"$1,006,574",1.006574,2023
1214,Nick Williams,LAC,DL/DT,"$1,005,000",1.005,2023
1215,Josh Downs,IND,WR,"$1,003,720",1.00372,2023
1216,D.J. Johnson,CAR,ED/OLB,"$1,000,543",1.000543,2023
1217,Talanoa Hufanga,SF,SS,"$1,000,038",1.000038,2023
1218,Adetokunbo Ogundeji,ATL,LB/OLB,"$1,000,038",1.000038,2023
1219,Avery Williams,ATL,RB,"$1,000,038",1.000038,2023
1220,Tyjae Spears,TEN,RB,"$998,294",0.998294,2023
1221,Decobie Durant,LAR,CB,"$996,085",0.996085,2023
1222,Isaiah Likely,BAL,TE,"$996,085",0.996085,2023
1223,Chig Okonkwo,TEN,TE,"$996,085",0.996085,2023
1224,Zach Tom,GB,RT,"$996,085",0.996085,2023
1225,YaYa Diaby,TB,ED/OLB,"$993,711",0.993711,2023
1226,Nick Niemann,LAC,LB,"$993,501",0.993501,2023
1227,Van Jefferson,ATL,WR,"$993,174",0.993174,2023
1228,Riley Moss,DEN,CB,"$990,452",0.990452,2023
1229,Chase McLaughlin,TB,K,"$990,000",0.99,2023
1230,MyCole Pruitt,ATL,TE,"$990,000",0.99,2023
