rank,player_name,team,position,total_contract_value,total_contract_value_millions,year
1112,Riley Ridley,CHI,WR,"$845,649",0.845649,2020
1113,Ashtyn Davis,NYJ,FS,"$844,658",0.844658,2020
1114,Noah Brown,DAL,WR,"$842,986",0.842986,2020
1115,Tony Pollard,DAL,RB,"$841,945",0.841945,2020
1116,Julian Blackmon,IND,FS,"$841,609",0.841609,2020
1117,Isaiah Johnson,LV,CB,"$840,573",0.840573,2020
1118,Yodny Cajuste,NE,LT,"$840,545",0.840545,2020
1119,Dakota Dozier,MIN,G,"$840,000",0.84,2020
1120,DeAndre Houston-Carson,CHI,S,"$840,000",0.84,2020
1121,Don Muhlbach,DET,LS,"$840,000",0.84,2020
1122,Brent Urban,CHI,DL/DT,"$840,000",0.84,2020
1123,Drue Tranquill,LAC,LB,"$839,702",0.839702,2020
1124,Zack Moss,BUF,RB,"$838,604",0.838604,2020
1125,Wes Martin,WAS,G,"$837,702",0.837702,2020
1126,Ugo Amadi,SEA,CB,"$836,299",0.836299,2020
1127,Anfernee Jennings,NE,LB,"$835,794",0.835794,2020
1128,Jordan Elliott,CLE,DL/DT,"$834,260",0.83426,2020
1129,Jarrett Stidham,NE,QB,"$834,028",0.834028,2020
1130,Cameron Dantzler,MIN,CB,"$833,750",0.83375,2020
1131,Jonathan Greenard,HOU,ED/OLB,"$833,495",0.833495,2020
1132,Kristian Fulton,TEN,CB,"$833,244",0.833244,2020
1133,Devin Asiasi,NE,TE,"$833,240",0.83324,2020
1134,Devin Duvernay,BAL,WR,"$831,966",0.831966,2020
1135,Greg Gaines,LAR,DL,"$831,653",0.831653,2020
1136,R.J. McIntosh,NYG,DL,"$830,368",0.830368,2020
1137,Maurice Hurst,LV,DL/DT,"$829,761",0.829761,2020
1138,Pat Elflein,NYJ,G,"$829,500",0.8295,2020
1139,Kentavius Street,SF,ED/DE,"$827,550",0.82755,2020
1140,Ja'whaun Bentley,NE,LB,"$825,988",0.825988,2020
1141,Justin Watson,TB,WR,"$825,434",0.825434,2020
1142,Alex Armah,CAR,FB,"$825,000",0.825,2020
1143,Tarell Basham,NYJ,ED,"$825,000",0.825,2020
1144,Taco Charlton,KC,ED,"$825,000",0.825,2020
1145,Corey Clement,PHI,RB,"$825,000",0.825,2020
1146,Adrian Colbert,NYG,FS,"$825,000",0.825,2020
1147,Rashaad Coward,CHI,G,"$825,000",0.825,2020
1148,Jordan Dangerfield,PIT,SS,"$825,000",0.825,2020
1149,Darrell Daniels,ARI,TE,"$825,000",0.825,2020
1150,Joshua Dobbs,PIT,QB,"$825,000",0.825,2020
1151,Rasul Douglas,CAR,CB,"$825,000",0.825,2020
1152,Johnathan Ford,PHI,FS,"$825,000",0.825,2020
1153,Morgan Fox,LAR,DL/DE,"$825,000",0.825,2020
1154,Nate Gerry,PHI,LB,"$825,000",0.825,2020
1155,Mack Hollins,MIA,WR,"$825,000",0.825,2020
1156,Joe Jones,DEN,ED,"$825,000",0.825,2020
1157,Josh Jones,JAX,FS,"$825,000",0.825,2020
1158,Adam Pankey,MIA,G,"$825,000",0.825,2020
1159,Samaje Perine,CIN,RB,"$825,000",0.825,2020
1160,Kalif Raymond,TEN,WR,"$825,000",0.825,2020
1161,Duke Riley,PHI,LB,"$825,000",0.825,2020
1162,Isaac Rochell,LAC,ED,"$825,000",0.825,2020
1163,Tye Smith,TEN,CB,"$825,000",0.825,2020
1164,Jason Spriggs,CHI,LT,"$825,000",0.825,2020
1165,Vincent Taylor,CLE,DL,"$825,000",0.825,2020
1166,Tanner Vallejo,ARI,LB,"$825,000",0.825,2020
1167,Charles Washington,ARI,FS,"$825,000",0.825,2020
1168,Bilal Nichols,CHI,DL/DE,"$824,870",0.82487,2020
1169,McTelvin Agim,DEN,DL,"$824,318",0.824318,2020
1170,Michael Dickson,SEA,P,"$822,537",0.822537,2020
1171,Dane Cruikshank,TEN,SS,"$821,973",0.821973,2020
1172,Tyrell Crosby,DET,LT,"$821,920",0.82192,2020
1173,Quincy Williams,JAX,LB/OLB,"$821,721",0.821721,2020
1174,Siran Neal,BUF,S,"$821,504",0.821504,2020
1175,Scott Quessenberry,LAC,C,"$821,063",0.821063,2020
1176,Tyler Conklin,MIN,TE,"$820,257",0.820257,2020
1177,Jermaine Carter,CAR,LB,"$818,343",0.818343,2020
1178,Malik Harrison,BAL,LB,"$818,074",0.818074,2020
1179,Alex Highsmith,PIT,ED/OLB,"$818,074",0.818074,2020
1180,Matt Peart,NYG,LT,"$818,074",0.818074,2020
1181,Jacob Phillips,CLE,LB/OLB,"$818,074",0.818074,2020
1182,Davion Taylor,PHI,LB,"$818,074",0.818074,2020
1183,Adam Trautman,NO,TE,"$818,074",0.818074,2020
1184,Tim Settle,WAS,DL/DT,"$817,010",0.81701,2020
1185,DaVon Hamilton,JAX,DL,"$814,689",0.814689,2020
1186,Jaylen Samuels,PIT,RB,"$814,516",0.814516,2020
1187,Akeem Davis-Gaither,CIN,LB/OLB,"$814,378",0.814378,2020
1188,Ifeadi Odenigbo,MIN,ED,"$812,500",0.8125,2020
1189,Jordan Wilkins,IND,RB,"$810,310",0.81031,2020
1190,Tyrell Adams,HOU,LB,"$810,000",0.81,2020
1191,Saahdiq Charles,WAS,G,"$809,843",0.809843,2020
1192,Anthony Averett,BAL,CB,"$809,370",0.80937,2020
1193,John Simpson,LV,G,"$809,195",0.809195,2020
1194,Darnay Holmes,NYG,CB,"$807,972",0.807972,2020
1195,Solomon Kindley,MIA,G,"$806,142",0.806142,2020
1196,Maxx Crosby,LV,ED/DE,"$805,566",0.805566,2020
1197,Josh Kelley,LAC,RB,"$805,085",0.805085,2020
1198,JK Scott,GB,P,"$804,388",0.804388,2020
1199,Marquez Valdes-Scantling,GB,WR,"$804,388",0.804388,2020
1200,Troy Pride Jr.,CAR,CB,"$804,369",0.804369,2020
1201,Hroniss Grasu,SF,C,"$802,941",0.802941,2020
1202,Harrison Bryant,CLE,TE,"$802,257",0.802257,2020
1203,Ben Bartch,JAX,G,"$800,904",0.800904,2020
1204,Trent Taylor,SF,WR,"$800,485",0.800485,2020
1205,Darqueze Dennard,ATL,CB,"$800,000",0.8,2020
1206,John Jenkins,CHI,DL/DT,"$800,000",0.8,2020
1207,Keith Kirkwood,CAR,WR,"$800,000",0.8,2020
1208,D.J. Swearinger,NO,FS,"$800,000",0.8,2020
1209,D.J. Wonnum,MIN,ED/DE,"$797,695",0.797695,2020
1210,John Cominsky,ATL,ED,"$797,098",0.797098,2020
1211,Michael Jordan,CIN,G,"$797,098",0.797098,2020
1212,Foster Moreau,LV,TE,"$797,098",0.797098,2020
1213,Mykal Walker,ATL,LB/ILB,"$796,520",0.79652,2020
1214,Logan Stenberg,DET,G,"$795,410",0.79541,2020
1215,Terrell Lewis,LAR,ED,"$793,967",0.793967,2020
1216,Foley Fatukasi,NYJ,DL/DT,"$793,563",0.793563,2020
1217,Jacob Eason,IND,QB,"$793,066",0.793066,2020
1218,Reggie Robinson,DAL,CB,"$792,318",0.792318,2020
1219,Anthony McFarland,PIT,RB,"$790,607",0.790607,2020
1220,Sharrod Neasman,ATL,FS,"$790,000",0.79,2020
1221,Deshon Elliott,BAL,FS,"$789,448",0.789448,2020
1222,Russell Gage,ATL,WR,"$789,048",0.789048,2020
1223,James Morgan,NYJ,QB,"$788,816",0.788816,2020
1224,Sebastian Joseph,LAR,DL/DT,"$788,809",0.788809,2020
1225,Charlie Heck,HOU,G,"$787,676",0.787676,2020
1226,Foyesade Oluokun,ATL,LB/OLB,"$786,657",0.786657,2020
1227,K'Von Wallace,PHI,SS,"$786,528",0.786528,2020
1228,Gabriel Davis,BUF,WR,"$784,845",0.784845,2020
1229,Matt Pryor,PHI,G,"$783,195",0.783195,2020
1230,Mike Pennel,KC,DL/DT,"$783,088",0.783088,2020
1231,James Lynch,MIN,DL,"$782,749",0.782749,2020
1232,Tanner Muse,LV,LB,"$781,014",0.781014,2020
1233,Dalton Keene,NE,TE,"$781,010",0.78101,2020
1234,Bradley Bozeman,BAL,G,"$779,602",0.779602,2020
1235,Peter Kalambayi,HOU,LB,"$779,602",0.779602,2020
1236,Trevon Wesco,NYJ,FB,"$778,115",0.778115,2020
1237,Jaylinn Hawkins,ATL,FS,"$776,729",0.776729,2020
1238,D.J. Fluker,BAL,G,"$775,000",0.775,2020
1239,Josh Wells,TB,RT,"$775,000",0.775,2020
1240,Kevin Dotson,PIT,G,"$774,704",0.774704,2020
1241,Brycen Hopkins,LAR,TE,"$773,283",0.773283,2020
1242,Jabari Zuniga,NYJ,DL,"$772,868",0.772868,2020
1243,Jason Sanders,MIA,K,"$772,800",0.7728,2020
1244,Leon Jacobs,JAX,LB,"$772,670",0.77267,2020
1245,Zaire Franklin,IND,LB,"$771,764",0.771764,2020
1246,Josiah Scott,JAX,CB,"$770,985",0.770985,2020
1247,Steven Means,ATL,ED,"$770,000",0.77,2020
1248,Hunter Bradley,GB,LS,"$769,335",0.769335,2020
1249,Logan Cooke,JAX,P,"$767,905",0.767905,2020
1250,Julian Okwara,DET,ED,"$767,028",0.767028,2020
1251,Deionte Thompson,ARI,SS,"$762,208",0.762208,2020
1252,Ryquell Armstead,JAX,RB,"$761,439",0.761439,2020
1253,Jalen Thompson,ARI,SS,"$760,730",0.76073,2020
1254,Ben Burr-Kirven,SEA,LB,"$760,403",0.760403,2020
1255,Amani Oruwariye,DET,CB,"$755,526",0.755526,2020
1256,Dre Greenlaw,SF,LB/OLB,"$755,429",0.755429,2020
1257,Olasunkanmi Adeniyi,PIT,ED,"$755,000",0.755,2020
1258,Phillip Lindsay,DEN,RB,"$755,000",0.755,2020
1259,Darrel Williams,KC,RB,"$755,000",0.755,2020
1260,George Odum,IND,FS,"$754,334",0.754334,2020
1261,Hunter Renfrow,LV,WR,"$753,987",0.753987,2020
1262,Brandon Facyson,LAC,CB,"$753,334",0.753334,2020
1263,J.C. Jackson,NE,CB,"$753,334",0.753334,2020
1264,Danny Johnson,WAS,CB,"$753,334",0.753334,2020
1265,Trent Sherfield,ARI,WR,"$753,334",0.753334,2020
1266,Kingsley Keke,GB,DL,"$753,316",0.753316,2020
1267,Qadree Ollison,ATL,RB,"$752,891",0.752891,2020
1268,Andrew Van Ginkel,MIA,ED,"$752,695",0.752695,2020
1269,Poona Ford,SEA,DL/DT,"$752,668",0.752668,2020
1270,Mike Boone,MIN,RB,"$752,500",0.7525,2020
1271,Matt Gono,ATL,LT,"$752,500",0.7525,2020
1272,Mack Wilson,CLE,LB/OLB,"$752,201",0.752201,2020
1273,Tim Boyle,GB,QB,"$752,000",0.752,2020
1274,Dennis Gardeck,ARI,LB,"$752,000",0.752,2020
1275,Ben Niemann,KC,LB,"$752,000",0.752,2020
1276,Tre Herndon,JAX,CB,"$751,668",0.751668,2020
1277,Chris Board,BAL,LB/ILB,"$751,334",0.751334,2020
1278,Ezekiel Turner,ARI,LB/ILB,"$751,000",0.751,2020
1279,Oday Aboushi,DET,G,"$750,000",0.75,2020
1280,Mo Alie-Cox,IND,TE,"$750,000",0.75,2020
1281,Stephen Anderson,LAC,TE,"$750,000",0.75,2020
1282,Cornell Armstrong,HOU,CB,"$750,000",0.75,2020
1283,Dan Arnold,ARI,TE,"$750,000",0.75,2020
1284,Michael Badgley,LAC,K,"$750,000",0.75,2020
1285,Chad Beebe,MIN,WR,"$750,000",0.75,2020
1286,Braxton Berrios,NYJ,WR,"$750,000",0.75,2020
1287,Angelo Blackson,ARI,DL,"$750,000",0.75,2020
1288,Ike Boettger,BUF,G,"$750,000",0.75,2020
1289,Corey Bojorquez,BUF,P,"$750,000",0.75,2020
1290,Daniel Brown,NYJ,TE,"$750,000",0.75,2020
1291,Jason Cabinda,DET,FB,"$750,000",0.75,2020
1292,Trenton Cannon,CAR,RB,"$750,000",0.75,2020
1293,Daniel Carlson,LV,K,"$750,000",0.75,2020
1294,Keion Crossen,HOU,CB,"$750,000",0.75,2020
1295,Korey Cunningham,NE,RT,"$750,000",0.75,2020
1296,Sean Davis,PIT,FS,"$750,000",0.75,2020
1297,Tae Davis,CLE,LB,"$750,000",0.75,2020
1298,Matt Dickerson,TEN,DL/DE,"$750,000",0.75,2020
1299,Jamil Douglas,TEN,C,"$750,000",0.75,2020
1300,Devante Downs,NYG,ED,"$750,000",0.75,2020
1301,Laurent Duvernay-Tardif,KC,G,"$750,000",0.75,2020
1302,Ross Dwelley,SF,TE,"$750,000",0.75,2020
1303,Gus Edwards,BAL,RB,"$750,000",0.75,2020
1304,Mario Edwards,CHI,DL/DE,"$750,000",0.75,2020
1305,Corn Elder,CAR,CB,"$750,000",0.75,2020
1306,Anthony Firkser,TEN,TE,"$750,000",0.75,2020
1307,John Franklin-Myers,NYJ,DL/DE,"$750,000",0.75,2020
1308,Tashaun Gipson,CHI,FS,"$750,000",0.75,2020
1309,C.J. Goodwin,DAL,CB,"$750,000",0.75,2020
1310,Frank Gore,NYJ,RB,"$750,000",0.75,2020
1311,Adam Gotsis,JAX,ED/DE,"$750,000",0.75,2020
1312,J.T. Gray,NO,SS,"$750,000",0.75,2020
1313,Chaz Green,IND,LT,"$750,000",0.75,2020
1314,Marcell Harris,SF,SS,"$750,000",0.75,2020
1315,Rashard Higgins,CLE,WR,"$750,000",0.75,2020
1316,Buddy Howell,HOU,RB,"$750,000",0.75,2020
1317,Brian Hoyer,NE,QB,"$750,000",0.75,2020
1318,A.J. Johnson,DEN,LB,"$750,000",0.75,2020
1319,Joshua Kalu,TEN,FS,"$750,000",0.75,2020
1320,Daniel Kilgore,KC,C,"$750,000",0.75,2020
1321,Dre Kirkpatrick,ARI,CB,"$750,000",0.75,2020
1322,Younghoe Koo,ATL,K,"$750,000",0.75,2020
1323,Tyler Lancaster,GB,DL,"$750,000",0.75,2020
1324,T.J. Logan,TB,RB,"$750,000",0.75,2020
1325,Star Lotulelei,BUF,DL,"$750,000",0.75,2020
1326,Justin March,DAL,LB,"$750,000",0.75,2020
1327,Trey Marshall,DEN,SS,"$750,000",0.75,2020
1328,Jake Martin,HOU,ED/OLB,"$750,000",0.75,2020
1329,Ray-Ray McCloud,PIT,WR,"$750,000",0.75,2020
1330,LeSean McCoy,TB,RB,"$750,000",0.75,2020
1331,Chris Milton,TEN,CB,"$750,000",0.75,2020
1332,Nick Mullens,SF,QB,"$750,000",0.75,2020
1333,Johnny Mundt,LAR,TE,"$750,000",0.75,2020
1334,Pat O'Connor,TB,DL/DT,"$750,000",0.75,2020
1335,Efe Obada,CAR,DL,"$750,000",0.75,2020
1336,Zach Pascal,IND,WR,"$750,000",0.75,2020
1337,Tim Patrick,DEN,WR,"$750,000",0.75,2020
1338,Adrian Peterson,DET,RB,"$750,000",0.75,2020
1339,Brandon Powell,ATL,WR,"$750,000",0.75,2020
1340,Brent Qvale,HOU,RT,"$750,000",0.75,2020
1341,Will Redmond,GB,FS,"$750,000",0.75,2020
1342,LaRoy Reynolds,ATL,LB,"$750,000",0.75,2020
1343,Richard Rodgers,PHI,TE,"$750,000",0.75,2020
1344,Boston Scott,PHI,RB,"$750,000",0.75,2020
1345,Trenton Scott,CAR,LT,"$750,000",0.75,2020
1346,A.Q. Shipley,TB,C,"$750,000",0.75,2020
1347,Trent Sieg,LV,LS,"$750,000",0.75,2020
1348,Malcolm Smith,CLE,LB,"$750,000",0.75,2020
1349,Taylor Stallworth,IND,DL,"$750,000",0.75,2020
1350,Julian Stanford,CAR,ED,"$750,000",0.75,2020
1351,Aaron Stinnie,TB,G,"$750,000",0.75,2020
1352,Luke Stocker,ATL,TE,"$750,000",0.75,2020
1353,Ryan Succop,TB,K,"$750,000",0.75,2020
1354,Chandon Sullivan,GB,CB,"$750,000",0.75,2020
1355,Geoff Swaim,TEN,TE,"$750,000",0.75,2020
1356,Adarius Taylor,CAR,LB,"$750,000",0.75,2020
1357,Wyatt Teller,CLE,G,"$750,000",0.75,2020
1358,Tavierre Thomas,CLE,CB,"$750,000",0.75,2020
1359,Robert Tonyan Jr.,GB,TE,"$750,000",0.75,2020
1360,Malik Turner,DAL,WR,"$750,000",0.75,2020
1361,Charvarius Ward,KC,CB,"$750,000",0.75,2020
1362,Jon Weeks,HOU,LS,"$750,000",0.75,2020
1363,Kyle Wilber,LV,LB,"$750,000",0.75,2020
1364,Darious Williams,LAR,CB,"$750,000",0.75,2020
1365,Tavon Wilson,IND,SS,"$750,000",0.75,2020
1366,Antwaun Woods,DAL,DL,"$750,000",0.75,2020
1367,Andrew Wylie,KC,G,"$750,000",0.75,2020
1368,Deon Yelder,KC,TE,"$750,000",0.75,2020
1369,Isaac Yiadom,NYG,CB,"$750,000",0.75,2020
1370,Kenny Young,LAR,LB,"$750,000",0.75,2020
1371,Sam Young,LV,LT,"$750,000",0.75,2020
1372,Brandon Zylstra,CAR,WR,"$750,000",0.75,2020
1373,Charles Omenihu,HOU,DL/DE,"$748,820",0.74882,2020
1374,Dawson Knox,BUF,TE,"$748,781",0.748781,2020
1375,E.J. Speed,IND,LB,"$747,349",0.747349,2020
1376,Jake Bailey,NE,P,"$747,245",0.747245,2020
1377,La'Mical Perine,NYJ,RB,"$746,919",0.746919,2020
1378,Easton Stick,LAC,QB,"$744,391",0.744391,2020
1379,David Edwards,LAR,G,"$741,130",0.74113,2020
1380,Austin Bryant,DET,ED,"$740,511",0.740511,2020
1381,Tyre Phillips,BAL,G,"$738,068",0.738068,2020
1382,Tre Flowers,SEA,CB,"$736,450",0.73645,2020
1383,Jamarco Jones,SEA,LT,"$736,250",0.73625,2020
1384,Darius Phillips,CIN,CB,"$733,804",0.733804,2020
1385,Cole Holcomb,WAS,ED,"$733,721",0.733721,2020
1386,Ben Bredeson,BAL,G,"$733,600",0.7336,2020
1387,DeeJay Dallas,SEA,RB,"$733,600",0.7336,2020
1388,John Reid,HOU,CB,"$733,600",0.7336,2020
1389,Amik Robertson,LV,CB,"$733,600",0.7336,2020
1390,Darius Slayton,NYG,WR,"$733,497",0.733497,2020
1391,Josh Andrews,NYJ,C,"$732,358",0.732358,2020
1392,Kylie Fitts,ARI,ED,"$732,358",0.732358,2020
1393,James Ferentz,NE,C,"$727,941",0.727941,2020
1394,Keesean Johnson,ARI,WR,"$727,328",0.727328,2020
1395,Rashad Fenton,KC,CB,"$722,705",0.722705,2020
1396,Lamont Gaillard,ARI,G,"$722,034",0.722034,2020
1397,Duke Ejiofor,HOU,ED,"$721,314",0.721314,2020
1398,Jaquan Johnson,BUF,SS,"$721,085",0.721085,2020
1399,Byron Cowart,NE,DL/DT,"$720,737",0.720737,2020
1400,Trayveon Williams,CIN,RB,"$720,496",0.720496,2020
1401,Justin Skule,SF,LT,"$719,714",0.719714,2020
1402,Darrynton Evans,TEN,RB,"$719,411",0.719411,2020
1403,Ka'dar Hollman,GB,CB,"$718,737",0.718737,2020
1404,Troy Dye,MIN,LB/OLB,"$717,880",0.71788,2020
1405,David Long,TEN,LB,"$717,429",0.717429,2020
1406,Isaiah Buggs,PIT,DL,"$717,158",0.717158,2020
1407,Armon Watts,MIN,DL,"$717,113",0.717113,2020
1408,Olisaemeka Udoh,MIN,RT,"$716,741",0.716741,2020
1409,Darwin Thompson,KC,RB,"$716,460",0.71646,2020
1410,Harvey Langi,NYJ,ED,"$714,711",0.714711,2020
1411,Emeke Egbule,LAC,LB,"$714,091",0.714091,2020
1412,Nick Allegretti,KC,G,"$712,488",0.712488,2020
1413,Cameron Clark,NYJ,G,"$708,627",0.708627,2020
1414,Scotty Miller,TB,WR,"$706,960",0.70696,2020
1415,Duke Shelley,CHI,CB,"$706,960",0.70696,2020
1416,Donovan Wilson,DAL,S,"$706,839",0.706839,2020
1417,Pharaoh Brown,HOU,TE,"$705,888",0.705888,2020
1418,Jerald Hawkins,PIT,T,"$705,888",0.705888,2020
1419,Mason Schreck,CIN,TE,"$705,888",0.705888,2020
1420,Le'Veon Bell,KC,RB,"$705,882",0.705882,2020
1421,Nick Folk,NE,K,"$705,882",0.705882,2020
1422,John Wetzel,ATL,T,"$705,882",0.705882,2020
1423,Phil Haynes,SEA,G,"$700,659",0.700659,2020
1424,Darryl Johnson,BUF,ED,"$699,522",0.699522,2020
1425,Ty Summers,GB,LB/ILB,"$699,476",0.699476,2020
1426,Jimmy Moreland,WAS,CB,"$699,473",0.699473,2020
1427,Khalid Kareem,CIN,ED/DE,"$698,619",0.698619,2020
1428,Richie James,SF,WR,"$698,558",0.698558,2020
1429,Albert Okwuegbunam,DEN,TE,"$698,434",0.698434,2020
1430,Alton Robinson,SEA,ED,"$697,837",0.697837,2020
1431,Jordan Mailata,PHI,RT,"$697,348",0.697348,2020
1432,Danny Pinter,IND,G,"$697,175",0.697175,2020
1433,Tony Brown,CIN,CB,"$697,063",0.697063,2020
1434,Khadarel Hodge,CLE,WR,"$697,058",0.697058,2020
1435,Levi Wallace,BUF,CB,"$697,058",0.697058,2020
1436,Shane Lemieux,NYG,G,"$696,785",0.696785,2020
1437,Ryan Izzo,NE,TE,"$696,683",0.696683,2020
1438,Jack Driscoll,PHI,G,"$696,536",0.696536,2020
1439,Nick Bawden,DET,FB,"$696,051",0.696051,2020
1440,Jonathan Bullard,SEA,ED,"$695,882",0.695882,2020
1441,Joe Reed,LAC,WR,"$695,077",0.695077,2020
1442,Ty Long,LAC,P,"$695,000",0.695,2020
1443,Terrell Burgess,LAR,SS,"$694,542",0.694542,2020
1444,Cortez Broughton,LAC,DL,"$694,505",0.694505,2020
1445,Nick Scott,LAR,FS,"$694,332",0.694332,2020
1446,Kaden Elliss,NO,LB/OLB,"$694,079",0.694079,2020
1447,Joshua Miles,ARI,LT,"$693,644",0.693644,2020
1448,Olabisi Johnson,MIN,WR,"$693,572",0.693572,2020
1449,Khalen Saunders,KC,DL/DT,"$693,501",0.693501,2020
1450,Justin Lawler,LAR,ED,"$693,435",0.693435,2020
1451,Colton McKivitz,SF,LT,"$691,829",0.691829,2020
1452,Jason Strowbridge,MIA,DL,"$691,623",0.691623,2020
1453,Trevis Gipson,CHI,DL/DE,"$691,418",0.691418,2020
1454,Colby Parkinson,SEA,TE,"$691,136",0.691136,2020
1455,Josh Woods,CHI,LB,"$690,100",0.6901,2020
1456,Keith Ismael,WAS,C,"$689,959",0.689959,2020
1457,Nick Harris,CLE,C,"$688,662",0.688662,2020
1458,Tyler Johnson,TB,WR,"$688,605",0.688605,2020
1459,Khaleke Hudson,WAS,ED,"$688,150",0.68815,2020
1460,Kindle Vildor,CHI,CB,"$687,668",0.687668,2020
1461,Collin Johnson,JAX,WR,"$686,788",0.686788,2020
1462,Quintez Cephus,DET,WR,"$686,072",0.686072,2020
1463,Javon Wims,CHI,WR,"$685,748",0.685748,2020
1464,Jake Fromm,BUF,QB,"$685,740",0.68574,2020
1465,John Hightower,PHI,WR,"$685,013",0.685013,2020
1466,Phillip Walker,CAR,QB,"$685,000",0.685,2020
1467,John Wolford,LAR,QB,"$685,000",0.685,2020
1468,Harrison Hand,MIN,CB,"$684,695",0.684695,2020
1469,Broderick Washington,BAL,DL/DT,"$683,412",0.683412,2020
1470,L'Jarius Sneed,KC,CB,"$682,109",0.682109,2020
1471,Darnell Mooney,CHI,WR,"$680,513",0.680513,2020
1472,Azeez Al-Shaair,SF,LB/ILB,"$680,000",0.68,2020
1473,Carl Granderson,NO,ED/DE,"$680,000",0.68,2020
1474,Keisean Nixon,LV,CB,"$680,000",0.68,2020
1475,Malik Reed,DEN,ED,"$680,000",0.68,2020
1476,Larrell Murchison,TEN,DL/DT,"$679,436",0.679436,2020
1477,Justin Jackson,LAC,RB,"$679,416",0.679416,2020
1478,Kevin Peterson,ARI,CB,"$679,416",0.679416,2020
1479,Austin Calitro,DEN,LB,"$679,411",0.679411,2020
1480,Jared Norris,WAS,LB,"$679,411",0.679411,2020
1481,Alex Redmond,CIN,G,"$679,411",0.679411,2020
1482,Ryan Lewis,NYG,CB,"$679,265",0.679265,2020
1483,Nate Herbig,PHI,C,"$679,166",0.679166,2020
1484,Troy Reeder,LAR,LB,"$679,000",0.679,2020
1485,Josiah Deguara,GB,TE,"$678,632",0.678632,2020
1486,Jamie Gillan,CLE,P,"$678,333",0.678333,2020
1487,Alec Ingold,LV,FB,"$678,333",0.678333,2020
1488,Andre James,LV,C,"$678,333",0.678333,2020
1489,Jakobi Meyers,NE,WR,"$678,333",0.678333,2020
1490,Patrick Laird,MIA,RB,"$678,000",0.678,2020
1491,Patrick Mekari,BAL,C,"$677,666",0.677666,2020
1492,Ethan Greenidge,NO,RT,"$677,500",0.6775,2020
1493,Dennis Daley,CAR,G,"$677,428",0.677428,2020
1494,C.J. Moore,DET,FS,"$677,333",0.677333,2020
1495,K.J. Osborn,MIN,WR,"$676,943",0.676943,2020
1496,Raven Greene,GB,FS,"$676,168",0.676168,2020
1497,Micah Kiser,LAR,LB,"$675,954",0.675954,2020
1498,A.J. Cole,LV,P,"$675,833",0.675833,2020
1499,Dakota Allen,JAX,LB,"$675,000",0.675,2020
1500,Kyle Allen,WAS,QB,"$675,000",0.675,2020
1501,Marcus Allen,PIT,FS,"$675,000",0.675,2020
1502,Calvin Anderson,DEN,RT,"$675,000",0.675,2020
1503,Alex Bars,CHI,RT,"$675,000",0.675,2020
1504,Jackson Barton,NYG,T,"$675,000",0.675,2020
1505,Ryan Bates,BUF,LT,"$675,000",0.675,2020
1506,Khari Blasingame,TEN,FB,"$675,000",0.675,2020
1507,C.J. Board,NYG,WR,"$675,000",0.675,2020
1508,Daniel Brunskill,SF,RT,"$675,000",0.675,2020
1509,Stephen Carlson,CLE,TE,"$675,000",0.675,2020
1510,Ryan Connelly,MIN,LB,"$675,000",0.675,2020
1511,Sam Eguavoen,MIA,ED,"$675,000",0.675,2020
1512,Marcus Epps,PHI,FS,"$675,000",0.675,2020
1513,Jaeden Graham,ATL,TE,"$675,000",0.675,2020
1514,Porter Gustin,CLE,ED,"$675,000",0.675,2020
1515,Jalen Guyton,LAC,WR,"$675,000",0.675,2020
1516,Justin Hollins,LAR,ED,"$675,000",0.675,2020
1517,J.P. Holtz,CHI,TE,"$675,000",0.675,2020
1518,Joe Jackson,CLE,ED,"$675,000",0.675,2020
1519,D’Ernest Johnson,CLE,RB,"$675,000",0.675,2020
1520,Fred Johnson,CIN,LT,"$675,000",0.675,2020
1521,Jakob Johnson,NE,FB,"$675,000",0.675,2020
1522,Cole Mazza,LAC,LS,"$675,000",0.675,2020
1523,Emmanuel Moseley,SF,CB,"$675,000",0.675,2020
1524,Calvin Munson,MIA,LB/ILB,"$675,000",0.675,2020
1525,Ryan Nall,CHI,RB,"$675,000",0.675,2020
1526,Nik Needham,MIA,CB,"$675,000",0.675,2020
1527,Yosh Nijman,GB,LT,"$675,000",0.675,2020
1528,Storm Norton,LAC,G,"$675,000",0.675,2020
1529,Dare Ogunbowale,JAX,RB,"$675,000",0.675,2020
1530,Jamal Perry,MIA,CB,"$675,000",0.675,2020
1531,Eddy Pineiro,CHI,K,"$675,000",0.675,2020
1532,Derick Roberson,TEN,ED,"$675,000",0.675,2020
1533,Austin Schlottmann,DEN,G,"$675,000",0.675,2020
1534,Coleman Shelton,LAR,C,"$675,000",0.675,2020
1535,Jordan Simmons,SEA,G,"$675,000",0.675,2020
1536,Alex Singleton,PHI,LB/OLB,"$675,000",0.675,2020
1537,Joey Slye,CAR,K,"$675,000",0.675,2020
1538,Kaden Smith,NYG,TE,"$675,000",0.675,2020
1539,Diontae Spencer,DEN,WR,"$675,000",0.675,2020
1540,Zach Triner,TB,LS,"$675,000",0.675,2020
1541,Jacob Tuioti-Mariner,ATL,DL,"$675,000",0.675,2020
1542,James Vaughters,CHI,ED,"$675,000",0.675,2020
1543,Greg Ward,PHI,WR,"$675,000",0.675,2020
1544,Brandon Watson,JAX,CB,"$675,000",0.675,2020
1545,Nsimba Webster,LAR,WR,"$675,000",0.675,2020
