rank,player_name,team,position,total_contract_value,total_contract_value_millions,year
827,Jeremy Chinn,CAR,FS,"$1,429,493",1.429493,2022
828,Jahlani Tavai,NE,LB,"$1,426,566",1.426566,2022
829,Oren Burks,SF,LB/ILB,"$1,408,000",1.408,2022
830,Josh Paschal,DET,DL/DE,"$1,406,482",1.406482,2022
831,Rashad Fenton,ATL,CB,"$1,405,555",1.405555,2022
832,Dayo Odeyingbo,IND,ED/DE,"$1,403,981",1.403981,2022
833,Aaron Stinnie,TB,G,"$1,400,000",1.4,2022
834,Josh Tupou,CIN,DL/DT,"$1,400,000",1.4,2022
835,Pat Freiermuth,PIT,TE,"$1,370,041",1.370041,2022
836,Phidarian Mathis,WAS,DL/DT,"$1,364,795",1.364795,2022
837,John Metchie,HOU,WR,"$1,357,306",1.357306,2022
838,D'Wayne Eskridge,SEA,WR,"$1,353,069",1.353069,2022
839,Baker Mayfield,LAR,QB,"$1,349,444",1.349444,2022
840,Logan Wilson,CIN,LB/OLB,"$1,348,798",1.348798,2022
841,Antonio Gibson,WAS,RB,"$1,345,264",1.345264,2022
842,Julian Okwara,DET,ED/OLB,"$1,344,911",1.344911,2022
843,Charley Hughlett,CLE,LS,"$1,343,555",1.343555,2022
844,TuTu Atwell,LAR,WR,"$1,342,886",1.342886,2022
845,Ashtyn Davis,NYJ,FS,"$1,341,104",1.341104,2022
846,Jaquan Brisker,CHI,S,"$1,337,371",1.337371,2022
847,Damien Lewis,SEA,G,"$1,336,947",1.336947,2022
848,Ross Blacklock,MIN,DL/DT,"$1,332,495",1.332495,2022
849,Joe Cardona,NE,LS,"$1,330,000",1.33,2022
850,Brandon Jones,MIA,FS,"$1,329,025",1.329025,2022
851,Nick Bolton,KC,LB/OLB,"$1,325,916",1.325916,2022
852,Tremon Smith,HOU,CB,"$1,325,000",1.325,2022
853,Nnamdi Madubuike,BAL,DL/DT,"$1,323,629",1.323629,2022
854,Josh Harris,LAC,LS,"$1,320,000",1.32,2022
855,Josh Jones,ARI,RT,"$1,319,821",1.319821,2022
856,DaVon Hamilton,JAX,DL/DT,"$1,314,686",1.314686,2022
857,Alex Leatherwood,CHI,RT,"$1,314,162",1.314162,2022
858,Zack Baun,NO,LB/OLB,"$1,312,142",1.312142,2022
859,Laviska Shenault,CAR,WR,"$1,309,643",1.309643,2022
860,Jonah Jackson,DET,G,"$1,308,209",1.308209,2022
861,Terrace Marshall,CAR,WR,"$1,302,156",1.302156,2022
862,Ke'Shawn Vaughn,TB,RB,"$1,297,091",1.297091,2022
863,Matt Hennessy,ATL,C,"$1,293,971",1.293971,2022
864,Deion Jones,CLE,LB/ILB,"$1,293,921",1.293921,2022
865,Pete Werner,NO,LB/OLB,"$1,291,973",1.291973,2022
866,Tyquan Thornton,NE,WR,"$1,282,520",1.28252,2022
867,Carlos Basham Jr.,BUF,ED/DE,"$1,278,396",1.278396,2022
868,Neville Gallimore,DAL,DL/DT,"$1,276,486",1.276486,2022
869,James Winchester,KC,LS,"$1,275,000",1.275,2022
870,Clark Harris,CIN,LS,"$1,272,500",1.2725,2022
871,Chris Hubbard,CLE,T,"$1,272,500",1.2725,2022
872,Matthew Slater,NE,WR,"$1,272,500",1.2725,2022
873,Lloyd Cushenberry,DEN,C,"$1,269,816",1.269816,2022
874,Josh Myers,GB,C,"$1,268,213",1.268213,2022
875,Kentavius Street,NO,ED/DE,"$1,265,000",1.265,2022
876,Creed Humphrey,KC,C,"$1,264,820",1.26482,2022
877,Zach Wood,NO,LS,"$1,260,000",1.26,2022
878,Kyle Trask,TB,QB,"$1,258,031",1.258031,2022
879,Cam Jurgens,PHI,C,"$1,255,095",1.255095,2022
880,T.J. Edwards,PHI,LB/ILB,"$1,252,000",1.252,2022
881,Nick Mullens,MIN,QB,"$1,252,000",1.252,2022
882,Alontae Taylor,NO,CB,"$1,248,838",1.248838,2022
883,Jack Fox,DET,P,"$1,245,000",1.245,2022
884,Julian Blackmon,IND,FS,"$1,241,609",1.241609,2022
885,Jermaine Eluemunor,LV,RT,"$1,238,600",1.2386,2022
886,Reggie Gilliam,BUF,FB,"$1,235,000",1.235,2022
887,Adam Gotsis,JAX,DL/DE,"$1,235,000",1.235,2022
888,Anfernee Jennings,NE,LB,"$1,233,194",1.233194,2022
889,Jordan Elliott,CLE,DL/DT,"$1,233,010",1.23301,2022
890,Jonathan Greenard,HOU,ED/DE,"$1,231,495",1.231495,2022
891,Cameron Dantzler,MIN,CB,"$1,231,469",1.231469,2022
892,Devin Duvernay,BAL,WR,"$1,227,966",1.227966,2022
893,George Pickens,PIT,WR,"$1,227,669",1.227669,2022
894,Andrew Beck,DEN,FB,"$1,225,000",1.225,2022
895,Jayon Brown,LV,LB/ILB,"$1,223,400",1.2234,2022
896,Khalen Saunders,KC,DL/DT,"$1,218,795",1.218795,2022
897,Josiah Deguara,GB,TE,"$1,217,367",1.217367,2022
898,D’Ernest Johnson,CLE,RB,"$1,216,500",1.2165,2022
899,Willie Gay Jr.,KC,LB/ILB,"$1,212,183",1.212183,2022
900,David Long,LAR,CB,"$1,208,265",1.208265,2022
901,Sam Williams,DAL,DL/DE,"$1,207,305",1.207305,2022
902,Lonnie Johnson,TEN,CB,"$1,206,021",1.206021,2022
903,Ronnie Harrison,CLE,S,"$1,205,584",1.205584,2022
904,Sione Takitaki,CLE,LB/OLB,"$1,205,219",1.205219,2022
905,Oshane Ximines,NYG,ED/OLB,"$1,204,195",1.204195,2022
906,Alec Pierce,IND,WR,"$1,200,244",1.200244,2022
907,Brandon Allen,CIN,QB,"$1,200,000",1.2,2022
908,Stephen Weatherly,CLE,ED/DE,"$1,200,000",1.2,2022
909,Dallin Leavitt,GB,S,"$1,191,168",1.191168,2022
910,Jacob Phillips,CLE,LB/OLB,"$1,191,074",1.191074,2022
911,Andre Cisco,JAX,S,"$1,190,114",1.190114,2022
912,Phillip Dorsett,HOU,WR,"$1,187,941",1.187941,2022
913,Terrell Edmunds,PIT,S,"$1,187,500",1.1875,2022
914,Ethan Pocic,CLE,C,"$1,187,500",1.1875,2022
915,Ezekiel Turner,ARI,LB/ILB,"$1,187,500",1.1875,2022
916,P.J. Williams,NO,CB,"$1,187,500",1.1875,2022
917,Andrew Wylie,KC,RT,"$1,187,500",1.1875,2022
918,Davis Mills,HOU,QB,"$1,186,633",1.186633,2022
919,Malik Harrison,BAL,LB/ILB,"$1,186,574",1.186574,2022
920,Matt Peart,NYG,LT,"$1,186,574",1.186574,2022
921,Damien Harris,NE,RB,"$1,186,534",1.186534,2022
922,Cody Barton,SEA,LB/ILB,"$1,186,031",1.186031,2022
923,Kyle Fuller,SEA,C,"$1,185,000",1.185,2022
924,Johnny Mundt,MIN,TE,"$1,185,000",1.185,2022
925,Trey Pipkins,LAC,RT,"$1,184,269",1.184269,2022
926,Jalen Mayfield,ATL,RT,"$1,183,639",1.183639,2022
927,Joseph Ossai,CIN,LB,"$1,180,140",1.18014,2022
928,Brady Christensen,CAR,G,"$1,173,471",1.173471,2022
929,Skyy Moore,KC,WR,"$1,172,818",1.172818,2022
930,Alexander Mattison,MIN,RB,"$1,170,543",1.170543,2022
931,Alex Highsmith,PIT,ED/OLB,"$1,169,074",1.169074,2022
932,Aaron Robinson,NYG,CB,"$1,168,930",1.16893,2022
933,Adam Trautman,NO,TE,"$1,168,074",1.168074,2022
934,Alim McNeill,DET,DL/DT,"$1,165,724",1.165724,2022
935,DeShawn Williams,DEN,DL/DE,"$1,165,000",1.165,2022
936,Milton Williams,PHI,DL/DT,"$1,161,403",1.161403,2022
937,Thomas Hennessy,NYJ,LS,"$1,160,000",1.16,2022
938,Tyler Ott,SEA,LS,"$1,160,000",1.16,2022
939,Benjamin St-Juste,WAS,CB,"$1,159,262",1.159262,2022
940,Anthony Nelson,TB,ED/OLB,"$1,158,760",1.15876,2022
941,Osa Odighizuwa,DAL,DL/DT,"$1,155,952",1.155952,2022
942,Jason Pierre-Paul,BAL,DL/DE,"$1,150,000",1.15,2022
943,Austin Bryant,DET,ED/OLB,"$1,148,158",1.148158,2022
944,Paulson Adebo,NO,CB,"$1,145,536",1.145536,2022
945,Trey McBride,ARI,TE,"$1,145,393",1.145393,2022
946,Josh Palmer,LAC,WR,"$1,143,713",1.143713,2022
947,Benny Snell Jr.,PIT,RB,"$1,140,517",1.140517,2022
948,Malcolm Koonce,LV,DL/DE,"$1,135,900",1.1359,2022
949,Deandre Carter,LAC,WR,"$1,135,000",1.135,2022
950,Trent Taylor,CIN,WR,"$1,135,000",1.135,2022
951,Divine Deablo,LV,ED/OLB,"$1,132,007",1.132007,2022
952,Tony Pollard,DAL,RB,"$1,131,945",1.131945,2022
953,Hunter Long,MIA,TE,"$1,129,251",1.129251,2022
954,Dyami Brown,WAS,WR,"$1,123,636",1.123636,2022
955,Luke Goedeke,TB,G,"$1,123,452",1.123452,2022
956,Vinny Curry,NYJ,ED/DE,"$1,120,000",1.12,2022
957,Josh Johnson,SF,QB,"$1,120,000",1.12,2022
958,Andy Lee,ARI,P,"$1,120,000",1.12,2022
959,Taybor Pepper,SF,LS,"$1,120,000",1.12,2022
960,Logan Ryan,TB,CB,"$1,120,000",1.12,2022
961,Michael Thomas,CIN,FS,"$1,120,000",1.12,2022
962,Tommy Tremble,CAR,TE,"$1,119,644",1.119644,2022
963,Chauncey Golston,DAL,DL/DE,"$1,117,406",1.117406,2022
964,Luke Gifford,DAL,LB,"$1,115,000",1.115,2022
965,Alex Singleton,DEN,LB,"$1,115,000",1.115,2022
966,Zach Triner,TB,LS,"$1,115,000",1.115,2022
967,Chase Edmonds,DEN,RB,"$1,111,111",1.111111,2022
968,Troy Andersen,ATL,LB/ILB,"$1,109,740",1.10974,2022
969,Kendrick Green,PIT,G,"$1,108,129",1.108129,2022
970,Nico Collins,HOU,WR,"$1,107,163",1.107163,2022
971,Patrick Jones,MIN,DL/DE,"$1,106,841",1.106841,2022
972,Anthony Schwartz,CLE,WR,"$1,105,232",1.105232,2022
973,Monty Rice,TEN,LB/ILB,"$1,102,014",1.102014,2022
974,Deshon Elliott,DET,S,"$1,100,000",1.1,2022
975,Akeem Davis-Gaither,CIN,LB/OLB,"$1,099,378",1.099378,2022
976,Spencer Brown,BUF,RT,"$1,098,795",1.098795,2022
977,Ben Cleveland,BAL,G,"$1,095,576",1.095576,2022
978,Saahdiq Charles,WAS,G,"$1,094,843",1.094843,2022
979,Darnay Holmes,NYG,CB,"$1,092,972",1.092972,2022
980,Robert Hainsey,TB,C,"$1,092,357",1.092357,2022
981,Ed Ingram,MIN,G,"$1,090,542",1.090542,2022
982,Josh Kelley,LAC,RB,"$1,090,085",1.090085,2022
983,Leki Fotu,ARI,DL/DT,"$1,088,368",1.088368,2022
984,Baron Browning,DEN,LB/ILB,"$1,087,694",1.087694,2022
985,Ernest Jones,LAR,LB/ILB,"$1,087,694",1.087694,2022
986,Tre McKitty,LAC,TE,"$1,087,694",1.087694,2022
987,Quinn Meinerz,DEN,G,"$1,087,694",1.087694,2022
988,Ifeatu Melifonwu,DET,CB,"$1,087,694",1.087694,2022
989,Elijah Molden,TEN,CB,"$1,087,694",1.087694,2022
990,Ronnie Perkins,NE,ED/DE,"$1,087,694",1.087694,2022
991,Brandon Stephens,BAL,S,"$1,087,694",1.087694,2022
992,Ambry Thomas,SF,CB,"$1,087,694",1.087694,2022
993,Nahshon Wright,DAL,CB,"$1,087,694",1.087694,2022
994,Harrison Bryant,CLE,TE,"$1,087,257",1.087257,2022
995,Ben Bartch,JAX,G,"$1,085,904",1.085904,2022
996,Rick Lovato,PHI,LS,"$1,085,000",1.085,2022
997,D.J. Wonnum,MIN,DL/DE,"$1,082,695",1.082695,2022
998,Cam Taylor-Britt,CIN,CB,"$1,082,314",1.082314,2022
999,Albert Okwuegbunam,DEN,TE,"$1,082,261",1.082261,2022
1000,Mykal Walker,ATL,LB/ILB,"$1,081,520",1.08152,2022
1001,Justice Hill,BAL,RB,"$1,080,414",1.080414,2022
1002,Logan Stenberg,DET,G,"$1,080,410",1.08041,2022
1003,Troy Reeder,LAC,LB,"$1,075,000",1.075,2022
1004,Josh Oliver,BAL,TE,"$1,074,660",1.07466,2022
1005,Charlie Heck,HOU,LT,"$1,072,676",1.072676,2022
1006,Lucas Niang,KC,RT,"$1,071,768",1.071768,2022
1007,K'Von Wallace,PHI,SS,"$1,071,528",1.071528,2022
1008,Drake Jackson,SF,ED/DE,"$1,071,344",1.071344,2022
1009,Gabriel Davis,BUF,WR,"$1,069,845",1.069845,2022
1010,James Lynch,MIN,DL/DT,"$1,067,749",1.067749,2022
1011,Rashard Lawrence,ARI,DL/DT,"$1,066,021",1.066021,2022
1012,Jamie Gillan,NYG,P,"$1,065,000",1.065,2022
1013,Richie James,NYG,WR,"$1,065,000",1.065,2022
1014,Stanley Morgan,CIN,WR,"$1,065,000",1.065,2022
1015,Troy Dye,MIN,ED/OLB,"$1,064,645",1.064645,2022
1016,Bryan Cook,KC,S,"$1,063,116",1.063116,2022
1017,Colby Parkinson,SEA,TE,"$1,062,610",1.06261,2022
1018,Jaylinn Hawkins,ATL,FS,"$1,061,729",1.061729,2022
1019,James Cook,BUF,RB,"$1,060,374",1.060374,2022
1020,Kevin Dotson,PIT,G,"$1,059,704",1.059704,2022
1021,Raekwon McMillan,NE,LB/ILB,"$1,055,000",1.055,2022
1022,Nik Bonitto,DEN,ED/OLB,"$1,054,889",1.054889,2022
1023,L'Jarius Sneed,KC,CB,"$1,053,580",1.05358,2022
1024,Zach Gentry,PIT,TE,"$1,051,115",1.051115,2022
1025,Ameer Abdullah,LV,RB,"$1,047,500",1.0475,2022
1026,Matthew Adams,CHI,LB/OLB,"$1,047,500",1.0475,2022
1027,Kwon Alexander,NYJ,LB/ILB,"$1,047,500",1.0475,2022
1028,Blake Bell,KC,TE,"$1,047,500",1.0475,2022
1029,Giovani Bernard,TB,RB,"$1,047,500",1.0475,2022
1030,Andrew Billings,LV,DL/DT,"$1,047,500",1.0475,2022
1031,Ike Boettger,BUF,G,"$1,047,500",1.0475,2022
1032,Matt Breida,NYG,RB,"$1,047,500",1.0475,2022
1033,Noah Brown,DAL,WR,"$1,047,500",1.0475,2022
1034,Michael Burton,KC,FB,"$1,047,500",1.0475,2022
1035,Deon Bush,KC,S,"$1,047,500",1.0475,2022
1036,Damiere Byrd,ATL,WR,"$1,047,500",1.0475,2022
1037,Bryce Callahan,LAC,CB,"$1,047,500",1.0475,2022
1038,Dylan Cole,TEN,LB/ILB,"$1,047,500",1.0475,2022
1039,Morgan Cox,TEN,LS,"$1,047,500",1.0475,2022
1040,Dane Cruikshank,CHI,CB,"$1,047,500",1.0475,2022
1041,Carl Davis,NE,DL/DT,"$1,047,500",1.0475,2022
1042,Ross Dwelley,SF,TE,"$1,047,500",1.0475,2022
1043,Justin Ellis,NYG,DL/DT,"$1,047,500",1.0475,2022
1044,Cameron Fleming,DEN,RT,"$1,047,500",1.0475,2022
1045,Morgan Fox,LAC,DL/DE,"$1,047,500",1.0475,2022
1046,Marquise Goodwin,SEA,WR,"$1,047,500",1.0475,2022
1047,Antonio Hamilton,ARI,CB,"$1,047,500",1.0475,2022
1048,Duron Harmon,LV,SS,"$1,047,500",1.0475,2022
1049,Erik Harris,ATL,S,"$1,047,500",1.0475,2022
1050,Will Hernandez,ARI,G,"$1,047,500",1.0475,2022
1051,Tre Herndon,JAX,CB,"$1,047,500",1.0475,2022
1052,Rashard Higgins,CAR,WR,"$1,047,500",1.0475,2022
1053,Dontrell Hilliard,TEN,RB,"$1,047,500",1.0475,2022
1054,Germain Ifedi,ATL,RT,"$1,047,500",1.0475,2022
1055,J.J. Jansen,CAR,LS,"$1,047,500",1.0475,2022
1056,Taiwan Jones,BUF,RB,"$1,047,500",1.0475,2022
1057,Casey Kreiter,NYG,LS,"$1,047,500",1.0475,2022
1058,Shaq Lawson,BUF,ED/DE,"$1,047,500",1.0475,2022
1059,Sam Martin,BUF,P,"$1,047,500",1.0475,2022
1060,Jerick McKinnon,KC,RB,"$1,047,500",1.0475,2022
1061,Chris Moore,HOU,WR,"$1,047,500",1.0475,2022
1062,Thomas Morstead,MIA,P,"$1,047,500",1.0475,2022
1063,Carl Nassib,TB,DL/DE,"$1,047,500",1.0475,2022
1064,Keanu Neal,TB,SS,"$1,047,500",1.0475,2022
1065,Pat O'Connor,TB,DL/DE,"$1,047,500",1.0475,2022
1066,Efe Obada,WAS,ED/DE,"$1,047,500",1.0475,2022
1067,Breshad Perriman,TB,WR,"$1,047,500",1.0475,2022
1068,Scott Quessenberry,HOU,C,"$1,047,500",1.0475,2022
1069,Eric Saubert,DEN,TE,"$1,047,500",1.0475,2022
1070,Patrick Scales,CHI,LS,"$1,047,500",1.0475,2022
1071,Trent Sherfield,MIA,WR,"$1,047,500",1.0475,2022
1072,Daniel Sorensen,NO,SS,"$1,047,500",1.0475,2022
1073,Greg Van Roten,BUF,G,"$1,047,500",1.0475,2022
1074,DeMarcus Walker,TEN,DL/DE,"$1,047,500",1.0475,2022
1075,Jihad Ward,NYG,DL/DE,"$1,047,500",1.0475,2022
1076,Armani Watts,IND,S,"$1,047,500",1.0475,2022
1077,Jon Weeks,HOU,LS,"$1,047,500",1.0475,2022
1078,Josh Wells,TB,RT,"$1,047,500",1.0475,2022
1079,Darrel Williams,ARI,RB,"$1,047,500",1.0475,2022
1080,Carl Granderson,NO,ED/DE,"$1,045,000",1.045,2022
1081,E.J. Speed,IND,LB/OLB,"$1,037,349",1.037349,2022
1082,Stephen Anderson,ARI,TE,"$1,035,000",1.035,2022
1083,Jalen Davis,CIN,CB,"$1,035,000",1.035,2022
1084,Andrew DePaola,MIN,LS,"$1,035,000",1.035,2022
1085,Kenyan Drake,BAL,RB,"$1,035,000",1.035,2022
1086,Reid Ferguson,BUF,LS,"$1,035,000",1.035,2022
1087,Hroniss Grasu,LV,C,"$1,035,000",1.035,2022
1088,DeAndre Houston-Carson,CHI,S,"$1,035,000",1.035,2022
1089,O.J. Howard,HOU,TE,"$1,035,000",1.035,2022
1090,Tarvarius Moore,SF,FS,"$1,035,000",1.035,2022
1091,Isaiah Oliver,ATL,CB,"$1,035,000",1.035,2022
1092,Darius Phillips,DEN,CB,"$1,035,000",1.035,2022
1093,Luke Rhodes,IND,LS,"$1,035,000",1.035,2022
1094,Trent Sieg,LV,LS,"$1,035,000",1.035,2022
1095,Nate Sudfeld,DET,QB,"$1,035,000",1.035,2022
1096,Eric Tomlinson,DEN,TE,"$1,035,000",1.035,2022
1097,Easton Stick,LAC,QB,"$1,034,391",1.034391,2022
1098,Yodny Cajuste,NE,LT,"$1,030,545",1.030545,2022
1099,Michael Carter,NYJ,RB,"$1,026,842",1.026842,2022
1100,Darren Hall,ATL,CB,"$1,026,187",1.026187,2022
1101,Darius Slayton,NYG,WR,"$1,023,497",1.023497,2022
1102,James Hudson,CLE,LT,"$1,023,104",1.023104,2022
1103,Cameron Sample,CIN,ED/DE,"$1,022,036",1.022036,2022
1104,Amon-Ra St. Brown,DET,WR,"$1,021,313",1.021313,2022
1105,Derrick Barnes,DET,ED/OLB,"$1,020,301",1.020301,2022
1106,Drew Dalman,ATL,C,"$1,019,180",1.01918,2022
1107,Tyler Biadasz,DAL,C,"$1,018,600",1.0186,2022
1108,DeeJay Dallas,SEA,RB,"$1,018,600",1.0186,2022
1109,Jack Driscoll,PHI,G,"$1,018,600",1.0186,2022
1110,Shaq Quarterman,JAX,LB/ILB,"$1,018,600",1.0186,2022
1111,Amik Robertson,LV,CB,"$1,018,600",1.0186,2022
1112,Jabril Cox,DAL,ED/OLB,"$1,017,813",1.017813,2022
1113,Chris Rumph II,LAC,DL/DE,"$1,013,386",1.013386,2022
1114,Kene Nwangwu,MIN,RB,"$1,013,200",1.0132,2022
1115,Rhamondre Stevenson,NE,RB,"$1,012,264",1.012264,2022
1116,Jaquan Johnson,BUF,SS,"$1,011,085",1.011085,2022
1117,David Long,TEN,LB/ILB,"$1,007,429",1.007429,2022
1118,Zech McPhearson,PHI,CB,"$1,007,413",1.007413,2022
1119,Devin Asiasi,CIN,TE,"$1,007,000",1.007,2022
1120,Olisaemeka Udoh,MIN,G,"$1,006,741",1.006741,2022
1121,John Bates,WAS,TE,"$1,005,604",1.005604,2022
1122,Ross Matiscik,JAX,LS,"$1,005,334",1.005334,2022
1123,Camryn Bynum,MIN,CB,"$1,004,453",1.004453,2022
1124,Chuba Hubbard,CAR,RB,"$1,003,294",1.003294,2022
1125,Nick Allegretti,KC,G,"$1,002,988",1.002988,2022
1126,Daniel Ekuale,NE,DL/DT,"$1,002,777",1.002777,2022
1127,Kylen Granson,IND,TE,"$1,001,592",1.001592,2022
1128,Travis Homer,SEA,RB,"$1,000,704",1.000704,2022
1129,Luke Fortner,JAX,C,"$1,000,012",1.000012,2022
1130,Ethan Greenidge,NO,T,"$1,000,000",1.0,2022
1131,Dan Moore,PIT,LT,"$999,476",0.999476,2022
1132,Robert Rochell,LAR,CB,"$997,732",0.997732,2022
1133,Brian Asamoah,MIN,LB,"$997,609",0.997609,2022
1134,Johnathan Ford,GB,S,"$997,500",0.9975,2022
1135,Joshua Ezeudu,NYG,G,"$997,368",0.997368,2022
1136,Scotty Miller,TB,WR,"$996,960",0.99696,2022
1137,Donovan Wilson,DAL,S,"$996,839",0.996839,2022
1138,Tylan Wallace,BAL,WR,"$996,341",0.996341,2022
1139,Terrance Mitchell,TEN,CB,"$995,556",0.995556,2022
1140,Will Clapp,LAC,C,"$995,000",0.995,2022
1141,Dwayne Washington,NO,RB,"$995,000",0.995,2022
1142,Martin Emerson,CLE,CB,"$994,780",0.99478,2022
1143,Tommy Togiai,CLE,DL/DT,"$994,286",0.994286,2022
1144,Kris Boyd,MIN,CB,"$992,315",0.992315,2022
1145,Nicholas Petit-Frere,TEN,RT,"$991,953",0.991953,2022
1146,Rashad Weaver,TEN,DL/DE,"$989,916",0.989916,2022
1147,Tommy Sweeney,BUF,TE,"$989,046",0.989046,2022
1148,Marco Wilson,ARI,CB,"$987,595",0.987595,2022
1149,John Jenkins,MIA,DL/DT,"$987,205",0.987205,2022
1150,Chad Muma,JAX,LB,"$986,565",0.986565,2022
1151,Nick Scott,LAR,FS,"$984,332",0.984332,2022
1152,Kaden Elliss,NO,LB/OLB,"$984,079",0.984079,2022
1153,Joshua Miles,ARI,LT,"$983,644",0.983644,2022
1154,Velus Jones,CHI,WR,"$982,896",0.982896,2022
1155,Alton Robinson,SEA,ED/DE,"$982,837",0.982837,2022
1156,Danny Pinter,IND,G,"$982,175",0.982175,2022
1157,Shane Lemieux,NYG,G,"$981,785",0.981785,2022
1158,Ben Burr-Kirven,SEA,LB/OLB,"$980,404",0.980404,2022
1159,Abraham Lucas,SEA,RT,"$980,305",0.980305,2022
1160,Keelan Cole,LV,WR,"$977,500",0.9775,2022
1161,Jelani Woods,IND,TE,"$976,813",0.976813,2022
1162,Trevis Gipson,CHI,ED/DE,"$976,418",0.976418,2022
1163,Desmond Ridder,ATL,QB,"$975,084",0.975084,2022
1164,Daniel Thomas,JAX,SS,"$974,279",0.974279,2022
1165,Bryce Hall,NYJ,CB,"$973,951",0.973951,2022
1166,Nick Harris,CLE,C,"$973,662",0.973662,2022
1167,Kindle Vildor,CHI,CB,"$972,668",0.972668,2022
1168,Dennis Kelly,IND,LT,"$972,500",0.9725,2022
1169,Quintez Cephus,DET,WR,"$971,072",0.971072,2022
1170,Tyler Kroft,SF,TE,"$970,000",0.97,2022
1171,Jordan Willis,SF,ED/DE,"$970,000",0.97,2022
1172,Broderick Washington,BAL,DL/DT,"$968,412",0.968412,2022
1173,Darnell Mooney,CHI,WR,"$965,513",0.965513,2022
1174,Khari Blasingame,CHI,FB,"$965,000",0.965,2022
1175,Isaiah Buggs,DET,DL/DE,"$965,000",0.965,2022
1176,Blake Cashman,HOU,LB/ILB,"$965,000",0.965,2022
1177,John Cominsky,DET,DL/DE,"$965,000",0.965,2022
1178,Byron Cowart,IND,DL/DT,"$965,000",0.965,2022
1179,Dennis Daley,TEN,LT,"$965,000",0.965,2022
1180,Matt Dickerson,ATL,DL/DE,"$965,000",0.965,2022
1181,Chuma Edoga,ATL,RT,"$965,000",0.965,2022
1182,Marcus Epps,PHI,FS,"$965,000",0.965,2022
1183,Colby Gossett,ATL,G,"$965,000",0.965,2022
1184,Jalen Guyton,LAC,WR,"$965,000",0.965,2022
1185,Sean Harlow,ARI,G,"$965,000",0.965,2022
1186,Darryl Johnson,SEA,ED/DE,"$965,000",0.965,2022
1187,Ty Johnson,NYJ,RB,"$965,000",0.965,2022
1188,Michael Jordan,CAR,G,"$965,000",0.965,2022
1189,Joshua Kalu,TEN,CB,"$965,000",0.965,2022
1190,Trace McSorley,ARI,QB,"$965,000",0.965,2022
1191,Yosh Nijman,GB,T,"$965,000",0.965,2022
1192,Keisean Nixon,GB,CB,"$965,000",0.965,2022
1193,Matthew Orzech,LAR,LS,"$965,000",0.965,2022
1194,Isaiah Prince,CIN,LT,"$965,000",0.965,2022
1195,Jeremy Reaves,WAS,S,"$965,000",0.965,2022
1196,Brett Rypien,DEN,QB,"$965,000",0.965,2022
1197,Austin Schlottmann,MIN,G,"$965,000",0.965,2022
1198,JK Scott,LAC,P,"$965,000",0.965,2022
1199,Equanimeous St. Brown,CHI,WR,"$965,000",0.965,2022
1200,Jarrett Stidham,LV,QB,"$965,000",0.965,2022
1201,Kevin Strong,TEN,DL/DT,"$965,000",0.965,2022
1202,Trevon Wesco,CHI,FB,"$965,000",0.965,2022
1203,Trayveon Williams,CIN,RB,"$965,000",0.965,2022
1204,Chase Winovich,CLE,ED/DE,"$965,000",0.965,2022
1205,Travis Jones,BAL,DL/DT,"$963,993",0.963993,2022
1206,Bernhard Raimann,IND,T,"$963,993",0.963993,2022
1207,Alex Wright,CLE,ED/DE,"$962,468",0.962468,2022
1208,K.J. Osborn,MIN,WR,"$961,943",0.961943,2022
1209,Michael Danna,KC,ED/DE,"$960,915",0.960915,2022
1210,Bobby Hart,BUF,G,"$960,000",0.96,2022
1211,JT Woods,LAC,S,"$959,353",0.959353,2022
1212,Tyler Larsen,WAS,C,"$955,278",0.955278,2022
1213,Justin Strnad,DEN,LB/ILB,"$954,443",0.954443,2022
1214,Cordale Flott,NYG,CB,"$953,062",0.953062,2022
1215,DeAngelo Malone,ATL,LB/ILB,"$950,833",0.950833,2022
1216,Joshua Kaindoh,KC,ED/DE,"$949,836",0.949836,2022
1217,Royce Newman,GB,G,"$949,836",0.949836,2022
1218,D'ante Smith,CIN,G,"$949,836",0.949836,2022
1219,Hakeem Adeniji,CIN,LT,"$947,971",0.947971,2022
1220,Nakobe Dean,PHI,LB/ILB,"$946,298",0.946298,2022
1221,Mike Onwenu,NE,G,"$945,619",0.945619,2022
1222,Maurice Hurst,SF,DL/DT,"$945,000",0.945,2022
1223,Nathan Shepherd,NYJ,ED/DE,"$945,000",0.945,2022
1224,Cameron Brown,NYG,ED/OLB,"$944,591",0.944591,2022
1225,Bravvion Roy,CAR,DL/DT,"$943,494",0.943494,2022
1226,Blake Ferguson,MIA,LS,"$942,612",0.942612,2022
1227,Alohi Gilman,LAC,S,"$941,969",0.941969,2022
1228,Donovan Peoples-Jones,CLE,WR,"$941,652",0.941652,2022
1229,Marcus Jones,NE,CB,"$941,264",0.941264,2022
1230,Tyler Bass,BUF,K,"$941,054",0.941054,2022
1231,Charlie Woerner,SF,TE,"$940,257",0.940257,2022
1232,Greg Senat,NYJ,T,"$940,000",0.94,2022
1233,Braden Mann,NYJ,P,"$939,275",0.939275,2022
1234,Jon Runyan,GB,G,"$938,669",0.938669,2022
1235,Malik Willis,TEN,QB,"$938,200",0.9382,2022
1236,Shaun Bradley,PHI,LB/ILB,"$937,855",0.937855,2022
