rank,player_name,team,position,total_contract_value,total_contract_value_millions,year
824,Asante Samuel Jr.,LAC,CB,"$1,313,263",1.313263,2021
825,Trent Sieg,LV,LS,"$1,307,500",1.3075,2021
826,Parris Campbell,IND,WR,"$1,302,528",1.302528,2021
827,JK Dobbins,BAL,RB,"$1,302,144",1.302144,2021
828,Nick Vannett,NO,TE,"$1,300,000",1.3,2021
829,Steven Nelson,PHI,CB,"$1,292,000",1.292,2021
830,Nasir Adderley,LAC,S,"$1,290,576",1.290576,2021
831,Sidney Jones,SEA,CB,"$1,288,235",1.288235,2021
832,Aaron Banks,SF,G,"$1,286,109",1.286109,2021
833,C.J. Henderson,CAR,CB,"$1,285,455",1.285455,2021
834,Raekwon Davis,MIA,DL/DT,"$1,285,341",1.285341,2021
835,Reid Ferguson,BUF,LS,"$1,283,750",1.28375,2021
836,Van Jefferson,LAR,WR,"$1,275,258",1.275258,2021
837,Taylor Rapp,LAR,SS,"$1,274,644",1.274644,2021
838,Maurice Canady,DAL,CB,"$1,271,250",1.27125,2021
839,Andy Isabella,ARI,WR,"$1,262,694",1.262694,2021
840,Rondale Moore,ARI,WR,"$1,258,953",1.258953,2021
841,Juan Thornhill,KC,FS,"$1,258,709",1.258709,2021
842,Ezra Cleveland,MIN,G,"$1,258,456",1.258456,2021
843,James Winchester,KC,LS,"$1,255,000",1.255,2021
844,A.J. Cole,LV,P,"$1,250,834",1.250834,2021
845,D.K. Metcalf,SEA,WR,"$1,250,741",1.250741,2021
846,Aaron Stinnie,TB,G,"$1,250,000",1.25,2021
847,Tyler Lancaster,GB,DL/DE,"$1,247,058",1.247058,2021
848,Marcell Harris,SF,S,"$1,244,118",1.244118,2021
849,Denzel Mims,NYJ,WR,"$1,234,932",1.234932,2021
850,Aaron Brewer,ARI,LS,"$1,232,009",1.232009,2021
851,Azeez Ojulari,NYG,LB,"$1,231,802",1.231802,2021
852,Conor McDermott,NYJ,LT,"$1,225,000",1.225,2021
853,Joshua Uche,NE,LB/OLB,"$1,224,849",1.224849,2021
854,Richie Incognito,LV,G,"$1,220,000",1.22,2021
855,Tae Davis,HOU,LB,"$1,214,705",1.214705,2021
856,Clark Harris,CIN,LS,"$1,212,500",1.2125,2021
857,Kevin Huber,CIN,P,"$1,212,500",1.2125,2021
858,Tyler Shatley,JAX,C,"$1,212,500",1.2125,2021
859,Daniel Sorensen,KC,SS,"$1,212,500",1.2125,2021
860,James White,NE,RB,"$1,212,500",1.2125,2021
861,Kristian Fulton,TEN,CB,"$1,211,407",1.211407,2021
862,Samuel Cosmi,WAS,RT,"$1,204,649",1.204649,2021
863,A.J. Dillon,GB,RB,"$1,201,325",1.201325,2021
864,Willie Gay Jr.,KC,LB/OLB,"$1,197,965",1.197965,2021
865,Vernon Hargreaves,CIN,CB,"$1,196,732",1.196732,2021
866,De'Vondre Campbell,GB,LB/ILB,"$1,192,000",1.192,2021
867,Jeremy Chinn,CAR,SS,"$1,191,244",1.191244,2021
868,Adam Humphries,WAS,WR,"$1,190,000",1.19,2021
869,Greg Little,MIA,LT,"$1,189,448",1.189448,2021
870,Bradley Roby,NO,CB,"$1,184,475",1.184475,2021
871,Jeremiah Owusu-Koramoah,CLE,LB/OLB,"$1,177,494",1.177494,2021
872,Joe Cardona,NE,LS,"$1,176,471",1.176471,2021
873,Zach Wood,NO,LS,"$1,175,000",1.175,2021
874,M.J. Stewart,CLE,CB,"$1,173,152",1.173152,2021
875,Zach Allen,ARI,DL/DE,"$1,171,026",1.171026,2021
876,Diontae Johnson,PIT,WR,"$1,167,535",1.167535,2021
877,Chandon Sullivan,GB,CB,"$1,162,600",1.1626,2021
878,Jesse James,CHI,TE,"$1,162,500",1.1625,2021
879,Nathan Shepherd,NYJ,DL/DE,"$1,159,143",1.159143,2021
880,Darrell Henderson,LAR,RB,"$1,151,496",1.151496,2021
881,Dillon Radunz,TEN,G,"$1,150,341",1.150341,2021
882,Oren Burks,GB,LB/ILB,"$1,150,189",1.150189,2021
883,Rasheem Green,SEA,ED/DE,"$1,148,139",1.148139,2021
884,Charley Hughlett,CLE,LS,"$1,145,000",1.145,2021
885,Harrison Phillips,BUF,DL/DT,"$1,143,760",1.14376,2021
886,Dre'Mont Jones,DEN,DL/DE,"$1,142,400",1.1424,2021
887,Tremon Smith,HOU,CB,"$1,142,059",1.142059,2021
888,Dorian O'Daniel,KC,LB/OLB,"$1,138,379",1.138379,2021
889,Andre Smith,BUF,LB/OLB,"$1,127,794",1.127794,2021
890,Rashard Higgins,CLE,WR,"$1,127,500",1.1275,2021
891,Rashod Hill,MIN,LT,"$1,127,500",1.1275,2021
892,James O'Shaughnessy,JAX,TE,"$1,127,500",1.1275,2021
893,Jalen Reeves-Maybin,DET,LB/ILB,"$1,127,500",1.1275,2021
894,K'Waun Williams,SF,CB,"$1,127,500",1.1275,2021
895,Germaine Pratt,CIN,LB/ILB,"$1,126,221",1.126221,2021
896,Richard Sherman,TB,CB,"$1,125,000",1.125,2021
897,Damien Williams,CHI,RB,"$1,125,000",1.125,2021
898,Joseph Noteboom,LAR,LT,"$1,124,723",1.124723,2021
899,Logan Wilson,CIN,LB/OLB,"$1,123,998",1.123998,2021
900,Dayo Odeyingbo,IND,ED/DE,"$1,123,185",1.123185,2021
901,Antonio Gibson,WAS,RB,"$1,121,054",1.121054,2021
902,Julian Okwara,DET,LB/OLB,"$1,120,759",1.120759,2021
903,Will Harris,DET,SS,"$1,118,061",1.118061,2021
904,Ashtyn Davis,NYJ,FS,"$1,117,587",1.117587,2021
905,Tarvarius Moore,SF,FS,"$1,116,093",1.116093,2021
906,Thomas Hennessy,NYJ,LS,"$1,115,000",1.115,2021
907,Tyler Ott,SEA,LS,"$1,115,000",1.115,2021
908,Damien Lewis,SEA,G,"$1,114,122",1.114122,2021
909,David Montgomery,CHI,RB,"$1,111,577",1.111577,2021
910,Devin Singletary,BUF,RB,"$1,108,956",1.108956,2021
911,Josh Tupou,CIN,DL/DT,"$1,108,235",1.108235,2021
912,Brandon Jones,MIA,FS,"$1,107,521",1.107521,2021
913,Khalen Saunders,KC,DL/DT,"$1,103,795",1.103795,2021
914,Nnamdi Madubuike,BAL,DL/DT,"$1,103,025",1.103025,2021
915,Terry McLaurin,WAS,WR,"$1,100,805",1.100805,2021
916,Eli Apple,CIN,CB,"$1,100,000",1.1,2021
917,Tevin Coleman,NYJ,RB,"$1,100,000",1.1,2021
918,Tanoh Kpassagnon,NO,ED/DE,"$1,100,000",1.1,2021
919,Frankie Luvu,CAR,ED/OLB,"$1,100,000",1.1,2021
920,Michael Palardy,MIA,P,"$1,100,000",1.1,2021
921,Josh Jones,ARI,RT,"$1,099,851",1.099851,2021
922,Chase Winovich,NE,ED/DE,"$1,099,328",1.099328,2021
923,Michael Deiter,MIA,C,"$1,096,312",1.096312,2021
924,Pat Freiermuth,PIT,TE,"$1,096,033",1.096033,2021
925,Troy Apke,WAS,FS,"$1,095,911",1.095911,2021
926,DaVon Hamilton,JAX,DL/DT,"$1,095,572",1.095572,2021
927,Zack Baun,NO,LB/OLB,"$1,093,452",1.093452,2021
928,David Long,LAR,CB,"$1,093,265",1.093265,2021
929,Brian Allen,LAR,C,"$1,091,734",1.091734,2021
930,T.J. Edwards,PHI,LB,"$1,091,168",1.091168,2021
931,Sione Takitaki,CLE,LB/OLB,"$1,090,219",1.090219,2021
932,Jonah Jackson,DET,G,"$1,090,175",1.090175,2021
933,Joel Iyiegbuniwe,CHI,LB/ILB,"$1,089,645",1.089645,2021
934,Oshane Ximines,NYG,ED/OLB,"$1,089,195",1.089195,2021
935,Armani Watts,KC,FS,"$1,088,061",1.088061,2021
936,Dorance Armstrong,DAL,ED/DE,"$1,087,499",1.087499,2021
937,Dawson Knox,BUF,TE,"$1,085,545",1.085545,2021
938,Anthony Averett,BAL,CB,"$1,085,250",1.08525,2021
939,Nate Davis,TEN,G,"$1,083,670",1.08367,2021
940,Will Dissly,SEA,TE,"$1,082,569",1.082569,2021
941,D'Wayne Eskridge,SEA,WR,"$1,082,455",1.082455,2021
942,Ke'Shawn Vaughn,TB,RB,"$1,080,909",1.080909,2021
943,Phillip Lindsay,MIA,RB,"$1,080,877",1.080877,2021
944,Justin Layne,PIT,CB,"$1,080,545",1.080545,2021
945,Michael Ojemudia,DEN,CB,"$1,079,862",1.079862,2021
946,Matt Hennessy,ATL,C,"$1,078,310",1.07831,2021
947,Jaylon Ferguson,BAL,ED/OLB,"$1,075,827",1.075827,2021
948,Andy Lee,ARI,P,"$1,075,000",1.075,2021
949,Latavius Murray,BAL,RB,"$1,075,000",1.075,2021
950,Pat O'Donnell,CHI,P,"$1,075,000",1.075,2021
951,TuTu Atwell,LAR,WR,"$1,074,309",1.074309,2021
952,Damien Harris,NE,RB,"$1,071,534",1.071534,2021
953,Cody Barton,SEA,LB/ILB,"$1,071,031",1.071031,2021
954,Bobby Okereke,IND,LB/ILB,"$1,070,779",1.070779,2021
955,Will Richardson,JAX,LT,"$1,070,698",1.070698,2021
956,Trey Pipkins,LAC,LT,"$1,069,269",1.069269,2021
957,Chuma Edoga,NYJ,RT,"$1,066,750",1.06675,2021
958,Bryan Edwards,LV,WR,"$1,066,467",1.066467,2021
959,Miles Boykin,BAL,WR,"$1,064,232",1.064232,2021
960,Neville Gallimore,DAL,DL/DT,"$1,063,739",1.063739,2021
961,Jamel Dean,TB,CB,"$1,061,713",1.061713,2021
962,Nick Bolton,KC,LB,"$1,060,733",1.060733,2021
963,Lloyd Cushenberry,DEN,C,"$1,058,180",1.05818,2021
964,Bobby Evans,LAR,G,"$1,055,545",1.055545,2021
965,Alexander Mattison,MIN,RB,"$1,055,543",1.055543,2021
966,Terrell Lewis,LAR,ED/OLB,"$1,054,226",1.054226,2021
967,Julian Blackmon,IND,FS,"$1,052,011",1.052011,2021
968,P.J. Williams,NO,CB,"$1,050,000",1.05,2021
969,Zack Moss,BUF,RB,"$1,048,255",1.048255,2021
970,Chauncey Gardner-Johnson,NO,SS,"$1,046,025",1.046025,2021
971,Maxx Crosby,LV,ED/DE,"$1,045,566",1.045566,2021
972,Maurice Hurst,SF,DL/DT,"$1,045,000",1.045,2021
973,Arden Key,SF,ED/DE,"$1,045,000",1.045,2021
974,Anfernee Jennings,NE,LB,"$1,044,742",1.044742,2021
975,Anthony Nelson,TB,ED/OLB,"$1,043,760",1.04376,2021
976,Jordan Elliott,CLE,DL/DT,"$1,042,825",1.042825,2021
977,Julian Love,NYG,FS,"$1,042,715",1.042715,2021
978,Cameron Dantzler,MIN,CB,"$1,042,188",1.042188,2021
979,Khari Willis,IND,SS,"$1,042,009",1.042009,2021
980,Jonathan Greenard,HOU,DL/DE,"$1,041,869",1.041869,2021
981,Terrace Marshall,CAR,WR,"$1,041,725",1.041725,2021
982,Devin Asiasi,NE,TE,"$1,041,550",1.04155,2021
983,Mitch Wishnowsky,SF,P,"$1,041,018",1.041018,2021
984,Elijhaa Penny,NYG,FB,"$1,040,000",1.04,2021
985,Devin Duvernay,BAL,WR,"$1,039,957",1.039957,2021
986,Kendall Sheffield,ATL,CB,"$1,039,922",1.039922,2021
987,Darrynton Evans,TEN,RB,"$1,036,770",1.03677,2021
988,Justice Hill,BAL,RB,"$1,035,414",1.035414,2021
989,Josiah Deguara,GB,TE,"$1,033,583",1.033583,2021
990,Pete Werner,NO,LB,"$1,033,578",1.033578,2021
991,Amani Hooker,TEN,FS,"$1,033,370",1.03337,2021
992,Austin Bryant,DET,LB/OLB,"$1,033,158",1.033158,2021
993,Chase Edmonds,ARI,RB,"$1,033,092",1.033092,2021
994,Marquis Haynes,CAR,DL/DE,"$1,033,092",1.033092,2021
995,McTelvin Agim,DEN,DL/DE,"$1,030,397",1.030397,2021
996,Trevon Wesco,NYJ,FB,"$1,026,643",1.026643,2021
997,Benny Snell Jr.,PIT,RB,"$1,025,517",1.025517,2021
998,Ben Powers,BAL,G,"$1,024,383",1.024383,2021
999,Carlos Basham Jr.,BUF,ED/DE,"$1,022,717",1.022717,2021
1000,Terrell Burgess,LAR,SS,"$1,022,592",1.022592,2021
1001,Malik Harrison,BAL,LB/ILB,"$1,022,592",1.022592,2021
1002,Alex Highsmith,PIT,ED/OLB,"$1,022,592",1.022592,2021
1003,Dalton Keene,NE,TE,"$1,022,592",1.022592,2021
1004,Matt Peart,NYG,LT,"$1,022,592",1.022592,2021
1005,Jacob Phillips,CLE,LB/OLB,"$1,022,592",1.022592,2021
1006,Davion Taylor,PHI,LB/OLB,"$1,022,592",1.022592,2021
1007,Adam Trautman,NO,TE,"$1,022,592",1.022592,2021
1008,Justin Hamilton,DEN,DL/DT,"$1,022,222",1.022222,2021
1009,Corey Bojorquez,GB,P,"$1,020,000",1.02,2021
1010,Tony Pollard,DAL,RB,"$1,016,945",1.016945,2021
1011,Randy Bullock,TEN,K,"$1,015,278",1.015278,2021
1012,Josh Myers,GB,C,"$1,014,570",1.01457,2021
1013,Creed Humphrey,KC,C,"$1,011,856",1.011856,2021
1014,Ugo Amadi,SEA,CB,"$1,011,299",1.011299,2021
1015,Jarrett Stidham,NE,QB,"$1,009,028",1.009028,2021
1016,Greg Gaines,LAR,DL/DT,"$1,006,653",1.006653,2021
1017,Kyle Trask,TB,QB,"$1,006,425",1.006425,2021
1018,Kentavius Street,SF,ED/DE,"$1,002,552",1.002552,2021
1019,Connor McGovern,DAL,G,"$1,000,527",1.000527,2021
1020,Olasunkanmi Adeniyi,TEN,LB,"$1,000,000",1.0,2021
1021,Khadarel Hodge,DET,WR,"$1,000,000",1.0,2021
1022,DeSean Jackson,LV,WR,"$1,000,000",1.0,2021
1023,Ray-Ray McCloud,PIT,WR,"$1,000,000",1.0,2021
1024,Ja'whaun Bentley,NE,LB/ILB,"$995,990",0.99599,2021
1025,Kwon Alexander,NO,LB/ILB,"$995,556",0.995556,2021
1026,Justin Watson,TB,WR,"$995,437",0.995437,2021
1027,Dane Cruikshank,TEN,SS,"$991,975",0.991975,2021
1028,Siran Neal,BUF,S,"$991,504",0.991504,2021
1029,Scott Quessenberry,LAC,C,"$991,063",0.991063,2021
1030,Tyler Conklin,MIN,TE,"$990,260",0.99026,2021
1031,Austin Blythe,KC,C,"$990,000",0.99,2021
1032,Deon Bush,CHI,S,"$990,000",0.99,2021
1033,Ross Cockrell,TB,CB,"$990,000",0.99,2021
1034,Denzel Perryman,LV,LB/ILB,"$990,000",0.99,2021
1035,Luke Rhodes,IND,LS,"$990,000",0.99,2021
1036,Ogbonnia Okoronkwo,LAR,ED/OLB,"$988,634",0.988634,2021
1037,Jermaine Carter,CAR,LB/ILB,"$988,345",0.988345,2021
1038,Tyre Phillips,BAL,LT,"$988,073",0.988073,2021
1039,Mackensie Alexander,MIN,CB,"$987,500",0.9875,2021
1040,Josh Andrews,ATL,C,"$987,500",0.9875,2021
1041,Blake Bell,KC,TE,"$987,500",0.9875,2021
1042,Giovani Bernard,TB,RB,"$987,500",0.9875,2021
1043,Noah Brown,DAL,WR,"$987,500",0.9875,2021
1044,Damiere Byrd,CHI,WR,"$987,500",0.9875,2021
1045,Morgan Cox,TEN,LS,"$987,500",0.9875,2021
1046,Darrell Daniels,ARI,TE,"$987,500",0.9875,2021
1047,Julie'n Davenport,IND,RT,"$987,500",0.9875,2021
1048,Nate Ebner,NYG,FS,"$987,500",0.9875,2021
1049,Jordan Evans,CIN,LB/OLB,"$987,500",0.9875,2021
1050,L.J. Fort,BAL,LB/ILB,"$987,500",0.9875,2021
1051,Max Garcia,ARI,C,"$987,500",0.9875,2021
1052,Marquise Goodwin,CHI,WR,"$987,500",0.9875,2021
1053,Adam Gotsis,JAX,ED/DE,"$987,500",0.9875,2021
1054,Duron Harmon,ATL,SS,"$987,500",0.9875,2021
1055,Mack Hollins,MIA,WR,"$987,500",0.9875,2021
1056,DeAndre Houston-Carson,CHI,S,"$987,500",0.9875,2021
1057,J.J. Jansen,CAR,LS,"$987,500",0.9875,2021
1058,Christian Jones,CHI,LB/ILB,"$987,500",0.9875,2021
1059,Damontae Kazee,DAL,S,"$987,500",0.9875,2021
1060,Jayron Kearse,DAL,S,"$987,500",0.9875,2021
1061,Miles Killebrew,PIT,S,"$987,500",0.9875,2021
1062,A.J. McCarron,ATL,QB,"$987,500",0.9875,2021
1063,Jason McCourty,MIA,CB,"$987,500",0.9875,2021
1064,Colt McCoy,ARI,QB,"$987,500",0.9875,2021
1065,Lerentee McCray,JAX,LB/OLB,"$987,500",0.9875,2021
1066,Isaiah McKenzie,BUF,WR,"$987,500",0.9875,2021
1067,Steve McLendon,TB,DL/DT,"$987,500",0.9875,2021
1068,Steven Means,ATL,LB/OLB,"$987,500",0.9875,2021
1069,John Miller,CAR,G,"$987,500",0.9875,2021
1070,Kevin Minter,TB,LB/ILB,"$987,500",0.9875,2021
1071,Ty Montgomery,NO,RB,"$987,500",0.9875,2021
1072,Fabian Moreau,ATL,CB,"$987,500",0.9875,2021
1073,Corey Peters,ARI,DL/DT,"$987,500",0.9875,2021
1074,Reggie Ragland,NYG,LB/ILB,"$987,500",0.9875,2021
1075,Kalif Raymond,DET,WR,"$987,500",0.9875,2021
1076,Chris Reed,IND,G,"$987,500",0.9875,2021
1077,Duke Riley,MIA,ED/OLB,"$987,500",0.9875,2021
1078,Demarcus Robinson,KC,WR,"$987,500",0.9875,2021
1079,Patrick Scales,CHI,LS,"$987,500",0.9875,2021
1080,Brennan Scarlett,MIA,ED/OLB,"$987,500",0.9875,2021
1081,Danny Shelton,NYG,DL/DT,"$987,500",0.9875,2021
1082,Geno Smith,SEA,QB,"$987,500",0.9875,2021
1083,Malcolm Smith,CLE,LB/OLB,"$987,500",0.9875,2021
1084,Quinton Spain,CIN,G,"$987,500",0.9875,2021
1085,Jaquiski Tartt,SF,FS,"$987,500",0.9875,2021
1086,Charles Washington,ARI,S,"$987,500",0.9875,2021
1087,Dwayne Washington,NO,RB,"$987,500",0.9875,2021
1088,Jon Weeks,HOU,LS,"$987,500",0.9875,2021
1089,Josh Wells,TB,RT,"$987,500",0.9875,2021
1090,Dede Westbrook,MIN,WR,"$987,500",0.9875,2021
1091,Elijah Wilkinson,CHI,LT,"$987,500",0.9875,2021
1092,Tim Settle,WAS,DL/DT,"$987,011",0.987011,2021
1093,Yodny Cajuste,NE,LT,"$985,545",0.985545,2021
1094,Akeem Davis-Gaither,CIN,LB/OLB,"$984,378",0.984378,2021
1095,Saahdiq Charles,WAS,RT,"$979,843",0.979843,2021
1096,John Simpson,LV,G,"$979,195",0.979195,2021
1097,Darnay Holmes,NYG,CB,"$977,972",0.977972,2021
1098,Solomon Kindley,MIA,G,"$976,142",0.976142,2021
1099,Josh Kelley,LAC,RB,"$975,085",0.975085,2021
1100,Nick Dzubnar,TEN,LB/ILB,"$975,000",0.975,2021
1101,Darius Phillips,CIN,CB,"$974,389",0.974389,2021
1102,Leki Fotu,ARI,DL/DT,"$973,368",0.973368,2021
1103,Harrison Bryant,CLE,TE,"$972,257",0.972257,2021
1104,John Cominsky,ATL,ED/DE,"$972,098",0.972098,2021
1105,Foster Moreau,LV,TE,"$972,098",0.972098,2021
1106,Ben Bartch,JAX,G,"$970,904",0.970904,2021
1107,Deandre Carter,WAS,WR,"$970,000",0.97,2021
1108,Isaac Yiadom,GB,CB,"$970,000",0.97,2021
1109,D.J. Wonnum,MIN,ED/DE,"$967,695",0.967695,2021
1110,Mykal Walker,ATL,LB/ILB,"$966,520",0.96652,2021
1111,La'Mical Perine,NYJ,RB,"$966,336",0.966336,2021
1112,Logan Stenberg,DET,G,"$965,410",0.96541,2021
1113,Taybor Pepper,SF,LS,"$960,000",0.96,2021
1114,John Jenkins,MIA,DL/DT,"$956,618",0.956618,2021
1115,Gabriel Davis,BUF,WR,"$954,845",0.954845,2021
1116,James Lynch,MIN,DL/DT,"$952,749",0.952749,2021
1117,Andre Cisco,JAX,S,"$952,091",0.952091,2021
1118,Rashard Lawrence,ARI,DL/DT,"$951,021",0.951021,2021
1119,Matthias Farley,TEN,SS,"$950,000",0.95,2021
1120,Michael Ford,DEN,CB,"$950,000",0.95,2021
1121,Kellen Mond,MIN,QB,"$949,712",0.949712,2021
1122,Troy Dye,MIN,LB/OLB,"$949,645",0.949645,2021
1123,Davis Mills,HOU,QB,"$949,473",0.949473,2021
1124,Iman Marshall,BAL,CB,"$948,299",0.948299,2021
1125,Jalen Mayfield,ATL,RT,"$946,911",0.946911,2021
1126,Jaylinn Hawkins,ATL,FS,"$946,729",0.946729,2021
1127,Matthew Adams,IND,LB/OLB,"$945,398",0.945398,2021
1128,Kevin Dotson,PIT,G,"$944,704",0.944704,2021
1129,Drue Tranquill,LAC,LB/OLB,"$944,702",0.944702,2021
1130,Brycen Hopkins,LAR,TE,"$943,283",0.943283,2021
1131,Zaire Franklin,IND,LB/OLB,"$941,765",0.941765,2021
1132,Richie James,SF,WR,"$939,145",0.939145,2021
1133,Charlie Heck,HOU,LT,"$938,787",0.938787,2021
1134,Brady Christensen,CAR,RT,"$938,777",0.938777,2021
1135,L'Jarius Sneed,KC,CB,"$938,580",0.93858,2021
1136,Deionte Thompson,ARI,SS,"$937,208",0.937208,2021
1137,Zach Gentry,PIT,TE,"$936,115",0.936115,2021
1138,Jalen Thompson,ARI,SS,"$935,730",0.93573,2021
1139,Ben Burr-Kirven,SEA,LB/OLB,"$935,403",0.935403,2021
1140,Matt Skura,NYG,C,"$935,000",0.935,2021
1141,Alim McNeill,DET,DL/DT,"$932,579",0.932579,2021
1142,Amani Oruwariye,DET,CB,"$930,526",0.930526,2021
1143,Dre Greenlaw,SF,LB/OLB,"$930,429",0.930429,2021
1144,Milton Williams,PHI,DL/DT,"$929,122",0.929122,2021
1145,Hunter Renfrow,LV,WR,"$928,987",0.928987,2021
1146,Andrew Van Ginkel,MIA,ED/OLB,"$927,695",0.927695,2021
1147,Benjamin St-Juste,WAS,CB,"$927,410",0.92741,2021
1148,Mack Wilson,CLE,LB/OLB,"$927,201",0.927201,2021
1149,Blake Cashman,NYJ,LB/ILB,"$925,773",0.925773,2021
1150,Byron Cowart,NE,DL/DT,"$925,149",0.925149,2021
1151,Osa Odighizuwa,DAL,DL/DT,"$924,762",0.924762,2021
1152,E.J. Speed,IND,LB/OLB,"$922,349",0.922349,2021
1153,Jake Bailey,NE,P,"$922,245",0.922245,2021
1154,Stephen Anderson,LAC,TE,"$920,000",0.92,2021
1155,Genard Avery,PHI,ED/DE,"$920,000",0.92,2021
1156,Kalen Ballage,PIT,RB,"$920,000",0.92,2021
1157,Chad Beebe,MIN,WR,"$920,000",0.92,2021
1158,Evan Brown,DET,C,"$920,000",0.92,2021
1159,Jason Cabinda,DET,FB,"$920,000",0.92,2021
1160,Sean Chandler,CAR,S,"$920,000",0.92,2021
1161,Geron Christian,HOU,LT,"$920,000",0.92,2021
1162,Keion Crossen,NYG,CB,"$920,000",0.92,2021
1163,Jalen Davis,CIN,CB,"$920,000",0.92,2021
1164,Kyle Fuller,SEA,C,"$920,000",0.92,2021
1165,Shaun-Dion Hamilton,DET,LB/OLB,"$920,000",0.92,2021
1166,Chris Herndon,MIN,TE,"$920,000",0.92,2021
1167,Malik Hooker,DAL,S,"$920,000",0.92,2021
1168,Justin Jackson,LAC,RB,"$920,000",0.92,2021
1169,Younghoe Koo,ATL,K,"$920,000",0.92,2021
1170,Jake Kumerow,BUF,WR,"$920,000",0.92,2021
1171,Harvey Langi,NE,LB/ILB,"$920,000",0.92,2021
1172,Trey Marshall,LAC,S,"$920,000",0.92,2021
1173,Jake Martin,HOU,DL/DE,"$920,000",0.92,2021
1174,Ryan Neal,SEA,CB,"$920,000",0.92,2021
1175,Pat O'Connor,TB,DL/DE,"$920,000",0.92,2021
1176,Matt Pryor,IND,LT,"$920,000",0.92,2021
1177,D.J. Reed,SEA,CB,"$920,000",0.92,2021
1178,Cooper Rush,DAL,QB,"$920,000",0.92,2021
1179,Boston Scott,PHI,RB,"$920,000",0.92,2021
1180,Trent Sherfield,SF,WR,"$920,000",0.92,2021
1181,Taylor Stallworth,IND,DL/DT,"$920,000",0.92,2021
1182,Auden Tate,CIN,WR,"$920,000",0.92,2021
1183,Andrew Wylie,KC,RT,"$920,000",0.92,2021
1184,Justin Zimmer,BUF,DL/DT,"$920,000",0.92,2021
1185,Brandon Zylstra,CAR,WR,"$920,000",0.92,2021
1186,Easton Stick,LAC,QB,"$919,391",0.919391,2021
1187,Stephen Weatherly,DEN,DL/DE,"$916,667",0.916667,2021
1188,Paulson Adebo,NO,CB,"$916,429",0.916429,2021
1189,David Edwards,LAR,G,"$916,130",0.91613,2021
1190,Matt Breida,BUF,RB,"$915,000",0.915,2021
1191,Josh Palmer,LAC,WR,"$914,919",0.914919,2021
1192,Mike Edwards,TB,S,"$913,879",0.913879,2021
1193,Chazz Surratt,MIN,LB,"$911,835",0.911835,2021
1194,Jamarco Jones,SEA,LT,"$911,253",0.911253,2021
1195,Albert Okwuegbunam,DEN,TE,"$910,595",0.910595,2021
1196,Cole Holcomb,WAS,ED/OLB,"$908,721",0.908721,2021
1197,Malcolm Koonce,LV,ED/DE,"$908,720",0.90872,2021
1198,Darius Slayton,NYG,WR,"$908,497",0.908497,2021
1199,Divine Deablo,LV,LB,"$905,606",0.905606,2021
1200,Tyler Biadasz,DAL,C,"$903,600",0.9036,2021
1201,DeeJay Dallas,SEA,RB,"$903,600",0.9036,2021
1202,Shaq Quarterman,JAX,LB/ILB,"$903,600",0.9036,2021
1203,Amik Robertson,LV,CB,"$903,600",0.9036,2021
1204,Hunter Long,MIA,TE,"$903,401",0.903401,2021
1205,Marcus Johnson,TEN,WR,"$901,944",0.901944,2021
1206,Joshua Dobbs,PIT,QB,"$900,000",0.9,2021
1207,Tyler Larsen,WAS,C,"$900,000",0.9,2021
1208,Tavon Wilson,SF,SS,"$900,000",0.9,2021
1209,Dyami Brown,WAS,WR,"$898,909",0.898909,2021
1210,Rashad Fenton,KC,CB,"$898,205",0.898205,2021
1211,Jaquan Johnson,BUF,SS,"$896,085",0.896085,2021
1212,Tommy Tremble,CAR,TE,"$895,715",0.895715,2021
1213,Justin Skule,SF,LT,"$894,887",0.894887,2021
1214,Chauncey Golston,DAL,ED/DE,"$893,925",0.893925,2021
1215,David Long,TEN,LB/ILB,"$892,429",0.892429,2021
1216,Armon Watts,MIN,DL/DT,"$892,113",0.892113,2021
1217,Olisaemeka Udoh,MIN,G,"$891,741",0.891741,2021
1218,Colby Parkinson,SEA,TE,"$890,943",0.890943,2021
1219,Amari Rodgers,GB,WR,"$890,890",0.89089,2021
1220,Wyatt Davis,MIN,G,"$888,053",0.888053,2021
1221,Nick Allegretti,KC,G,"$887,988",0.887988,2021
1222,Kendrick Green,PIT,C,"$886,503",0.886503,2021
1223,Trey Sermon,SF,RB,"$885,988",0.885988,2021
1224,Travis Homer,SEA,RB,"$885,704",0.885704,2021
1225,Patrick Jones,MIN,ED/DE,"$885,472",0.885472,2021
1226,Anthony Schwartz,CLE,WR,"$884,186",0.884186,2021
1227,Gerald McCoy,LV,DL/DT,"$883,333",0.883333,2021
1228,Scotty Miller,TB,WR,"$881,960",0.88196,2021
1229,Duke Shelley,CHI,CB,"$881,960",0.88196,2021
1230,Donovan Wilson,DAL,S,"$881,839",0.881839,2021
1231,Dennis Daley,CAR,G,"$881,838",0.881838,2021
1232,Ulysees Gilbert,PIT,LB/ILB,"$881,838",0.881838,2021
1233,Monty Rice,TEN,LB/ILB,"$881,611",0.881611,2021
1234,Josh Oliver,BAL,TE,"$881,440",0.88144,2021
1235,Xavier Crawford,CHI,CB,"$881,306",0.881306,2021
1236,K'Von Wallace,PHI,SS,"$880,967",0.880967,2021
1237,Phillip Walker,CAR,QB,"$880,000",0.88,2021
1238,Spencer Brown,BUF,LT,"$879,036",0.879036,2021
