rank,player_name,team,position,total_contract_value,total_contract_value_millions,year
424,Graham Gano,CAR,K,"$3,537,500",3.5375,2019
425,Trent Williams,WAS,LT,"$3,525,880",3.52588,2019
426,Leonard Williams,NYG,DL/DE,"$3,517,647",3.517647,2019
427,Derek Barnett,PHI,ED,"$3,504,756",3.504756,2019
428,David Andrews,NE,C,"$3,500,000",3.5,2019
429,Jon Feliciano,BUF,G,"$3,500,000",3.5,2019
430,Ted Ginn Jr.,NO,WR,"$3,500,000",3.5,2019
431,Brandon Graham,PHI,ED/DE,"$3,500,000",3.5,2019
432,Case Keenum,WAS,QB,"$3,500,000",3.5,2019
433,Clay Matthews Jr.,LAR,ED,"$3,500,000",3.5,2019
434,Brian Poole,NYJ,CB,"$3,500,000",3.5,2019
435,Lee Smith,BUF,TE,"$3,500,000",3.5,2019
436,Tyrod Taylor,LAC,QB,"$3,500,000",3.5,2019
437,Taylor Decker,DET,LT,"$3,489,495",3.489495,2019
438,Denzel Perryman,LAC,LB/ILB,"$3,437,500",3.4375,2019
439,Malik Hooker,IND,FS,"$3,436,338",3.436338,2019
440,Devin Bush,PIT,LB/ILB,"$3,431,230",3.43123,2019
441,Keanu Neal,ATL,FS,"$3,416,523",3.416523,2019
442,Mark Glowinski,IND,G,"$3,400,000",3.4,2019
443,Matt Prater,DET,K,"$3,400,000",3.4,2019
444,Sterling Shepard,NYG,WR,"$3,391,455",3.391455,2019
445,Ricardo Allen,ATL,SS,"$3,375,000",3.375,2019
446,Jeff Heuerman,DEN,TE,"$3,375,000",3.375,2019
447,Vita Vea,TB,DL/DT,"$3,369,145",3.369145,2019
448,Xavier Williams,KC,DL,"$3,338,250",3.33825,2019
449,Nick Boyle,BAL,TE,"$3,333,333",3.333333,2019
450,Mark Ingram,BAL,RB,"$3,333,333",3.333333,2019
451,Ryan Kelly,IND,C,"$3,325,315",3.325315,2019
452,Charles Leno,CHI,LT,"$3,324,000",3.324,2019
453,Darren Waller,OAK,TE,"$3,320,004",3.320004,2019
454,Virgil Green,LAC,TE,"$3,300,000",3.3,2019
455,Daron Payne,WAS,DL/DT,"$3,276,900",3.2769,2019
456,Shaq Lawson,BUF,ED/DE,"$3,270,586",3.270586,2019
457,Teddy Bridgewater,NO,QB,"$3,250,000",3.25,2019
458,HaHa Clinton-Dix,CHI,FS,"$3,250,000",3.25,2019
459,Thomas Davis,LAC,LB,"$3,250,000",3.25,2019
460,Ereck Flowers,WAS,G,"$3,250,000",3.25,2019
461,Kenny Vaccaro,TEN,SS,"$3,250,000",3.25,2019
462,Marlon Humphrey,BAL,CB,"$3,231,131",3.231131,2019
463,Dustin Hopkins,WAS,K,"$3,225,357",3.225357,2019
464,Ty Sambrailo,ATL,RT,"$3,218,750",3.21875,2019
465,Jonah Williams,CIN,T,"$3,205,485",3.205485,2019
466,Ryan Succop,TEN,K,"$3,200,000",3.2,2019
467,Clayton Geathers,IND,SS,"$3,187,500",3.1875,2019
468,Cameron Erving,KC,T,"$3,181,666",3.181666,2019
469,Michael Bennett,DAL,ED,"$3,170,956",3.170956,2019
470,Jonathan Allen,WAS,DL/DE,"$3,162,648",3.162648,2019
471,Rex Burkhead,NE,RB,"$3,156,250",3.15625,2019
472,Dustin Colquitt,KC,P,"$3,150,000",3.15,2019
473,Marcus Davenport,NO,ED,"$3,123,158",3.123158,2019
474,Robbie Chosen,NYJ,WR,"$3,095,000",3.095,2019
475,Ka'imi Fairbairn,HOU,K,"$3,095,000",3.095,2019
476,George Fant,SEA,T,"$3,095,000",3.095,2019
477,B.J. Finney,PIT,G,"$3,095,000",3.095,2019
478,Anthony Harris,MIN,SS,"$3,095,000",3.095,2019
479,Shelby Harris,DEN,DL/DT,"$3,095,000",3.095,2019
480,Cory Littleton,LAR,LB,"$3,095,000",3.095,2019
481,Patrick Onwuasor,BAL,LB,"$3,095,000",3.095,2019
482,Michael Pierce,BAL,DL,"$3,095,000",3.095,2019
483,Jalen Richard,OAK,RB,"$3,095,000",3.095,2019
484,Chester Rogers,IND,WR,"$3,095,000",3.095,2019
485,Nate Sudfeld,PHI,QB,"$3,095,000",3.095,2019
486,Daryl Worley,OAK,CB,"$3,095,000",3.095,2019
487,Colt McCoy,WAS,QB,"$3,093,750",3.09375,2019
488,Kenny Wiggins,DET,G,"$3,093,750",3.09375,2019
489,William Jackson,CIN,CB,"$3,088,161",3.088161,2019
490,Adoree' Jackson,TEN,CB,"$3,077,123",3.077123,2019
491,Kolton Miller,OAK,RT,"$3,061,664",3.061664,2019
492,Artie Burns,PIT,CB,"$3,051,679",3.051679,2019
493,Josh Kline,MIN,G,"$3,036,458",3.036458,2019
494,O.J. Howard,TB,TE,"$3,025,805",3.025805,2019
495,Garett Bolles,DEN,LT,"$3,008,700",3.0087,2019
496,Rigoberto Sanchez,IND,P,"$3,004,000",3.004,2019
497,Jamie Collins,NE,LB,"$3,000,000",3.0,2019
498,Brian Hoyer,IND,QB,"$3,000,000",3.0,2019
499,Kevin Johnson,BUF,CB,"$3,000,000",3.0,2019
500,A.J. McCarron,HOU,QB,"$3,000,000",3.0,2019
501,LeSean McCoy,KC,RB,"$3,000,000",3.0,2019
502,Matthew Slater,NE,WR,"$3,000,000",3.0,2019
503,Jarrad Davis,DET,LB,"$2,991,594",2.991594,2019
504,B.W. Webb,CIN,CB,"$2,984,375",2.984375,2019
505,Kenny Clark,GB,DL/DT,"$2,978,707",2.978707,2019
506,Charles Harris,MIA,ED,"$2,957,383",2.957383,2019
507,Alex Okafor,KC,ED,"$2,953,125",2.953125,2019
508,Brett Kern,TEN,P,"$2,950,000",2.95,2019
509,DeSean Jackson,PHI,WR,"$2,939,000",2.939,2019
510,Allen Hurns,MIA,WR,"$2,933,333",2.933333,2019
511,Evan Engram,NYG,TE,"$2,923,173",2.923173,2019
512,Spencer Pulley,NYG,C,"$2,900,000",2.9,2019
513,Rashan Gary,GB,ED/OLB,"$2,886,784",2.886784,2019
514,Justin Coleman,DET,CB,"$2,884,000",2.884,2019
515,Tremaine Edmunds,BUF,LB/ILB,"$2,877,169",2.877169,2019
516,James Carpenter,ATL,G,"$2,875,000",2.875,2019
517,Lerentee McCray,JAX,ED,"$2,875,000",2.875,2019
518,Ronald Darby,PHI,CB,"$2,825,000",2.825,2019
519,Nate Ebner,NE,FS,"$2,818,750",2.81875,2019
520,Morris Claiborne,KC,CB,"$2,817,058",2.817058,2019
521,Derwin James,LAC,S,"$2,815,671",2.815671,2019
522,Nevin Lawson,OAK,CB,"$2,814,706",2.814706,2019
523,Christian Wilkins,MIA,DL/DT,"$2,807,109",2.807109,2019
524,Geronimo Allison,GB,WR,"$2,800,000",2.8,2019
525,Quincy Enunwa,NYJ,WR,"$2,800,000",2.8,2019
526,Malik Jackson,PHI,DL,"$2,800,000",2.8,2019
527,Takkarist McKinley,ATL,ED,"$2,786,326",2.786326,2019
528,Tre'Davious White,BUF,CB,"$2,752,121",2.752121,2019
529,Josh Bellamy,NYJ,WR,"$2,750,000",2.75,2019
530,Jonotthan Harrison,NYJ,C,"$2,750,000",2.75,2019
531,Kevin Huber,CIN,P,"$2,750,000",2.75,2019
532,Mike Iupati,SEA,G,"$2,750,000",2.75,2019
533,Michael Person,SF,G,"$2,750,000",2.75,2019
534,Jaire Alexander,GB,CB,"$2,738,802",2.738802,2019
535,Jonathan Jones,NE,CB,"$2,738,750",2.73875,2019
536,Jeff Heath,DAL,SS,"$2,700,000",2.7,2019
537,Leighton Vander Esch,DAL,LB,"$2,692,677",2.692677,2019
538,Daniel Kilgore,MIA,C,"$2,681,250",2.68125,2019
539,Frank Ragnow,DET,C,"$2,677,304",2.677304,2019
540,Ramon Foster,PIT,G,"$2,675,000",2.675,2019
541,Tavon Wilson,DET,SS,"$2,675,000",2.675,2019
542,Chris Lindstrom,ATL,G,"$2,674,319",2.674319,2019
543,Vernon Butler,CAR,DL,"$2,671,619",2.671619,2019
544,Billy Price,CIN,C,"$2,661,929",2.661929,2019
545,Rashaan Evans,TEN,LB,"$2,631,180",2.63118,2019
546,Germain Ifedi,SEA,RT,"$2,629,808",2.629808,2019
547,Cody Davis,JAX,FS,"$2,625,000",2.625,2019
548,Dwayne Haskins,WAS,QB,"$2,621,202",2.621202,2019
549,Isaiah Wynn,NE,LT,"$2,600,433",2.600433,2019
550,Bradley Pinion,TB,P,"$2,600,000",2.6,2019
551,Andre Roberts,BUF,WR,"$2,600,000",2.6,2019
552,David Njoku,CLE,TE,"$2,597,753",2.597753,2019
553,K'Waun Williams,SF,CB,"$2,584,375",2.584375,2019
554,Greg Zuerlein,LAR,K,"$2,575,000",2.575,2019
555,Jaylon Smith,DAL,LB/ILB,"$2,566,584",2.566584,2019
556,Morgan Burnett,CLE,SS,"$2,550,000",2.55,2019
557,Matt Bosher,ATL,P,"$2,545,000",2.545,2019
558,D.J. Moore,CAR,WR,"$2,538,935",2.538935,2019
559,Phillip Dorsett,NE,WR,"$2,537,500",2.5375,2019
560,Demaryius Thomas,NYJ,WR,"$2,528,390",2.52839,2019
561,T.J. Watt,PIT,ED/OLB,"$2,525,064",2.525064,2019
562,Matthew Ioannidis,WAS,DL,"$2,525,000",2.525,2019
563,Eli Apple,NO,CB,"$2,516,225",2.516225,2019
564,Hayden Hurst,BAL,TE,"$2,508,188",2.508188,2019
565,Malcom Brown,NO,DL,"$2,500,000",2.5,2019
566,Nick Easton,NO,G,"$2,500,000",2.5,2019
567,Erik Harris,OAK,S,"$2,500,000",2.5,2019
568,Jason Myers,SEA,K,"$2,500,000",2.5,2019
569,Mike Remmers,NYG,RT,"$2,500,000",2.5,2019
570,Demetrius Harris,CLE,TE,"$2,487,500",2.4875,2019
571,Garrett Celek,SF,TE,"$2,484,375",2.484375,2019
572,Calvin Ridley,ATL,WR,"$2,477,434",2.477434,2019
573,Theo Riddick,DEN,RB,"$2,468,750",2.46875,2019
574,Jarius Wright,CAR,WR,"$2,466,666",2.466666,2019
575,Brian Burns,CAR,LB/OLB,"$2,461,851",2.461851,2019
576,Rashaad Penny,SEA,RB,"$2,446,690",2.44669,2019
577,Cody Whitehair,CHI,G,"$2,444,181",2.444181,2019
578,Jason Kelce,PHI,C,"$2,444,000",2.444,2019
579,A.J. Cann,JAX,G,"$2,438,333",2.438333,2019
580,Terrell Edmunds,PIT,S,"$2,431,315",2.431315,2019
581,Steve McLendon,NYJ,DL,"$2,425,000",2.425,2019
582,Ryan Ramczyk,NO,RT,"$2,424,969",2.424969,2019
583,Daren Bates,TEN,LB,"$2,416,668",2.416668,2019
584,Dexter Lawrence,NYG,DL/DT,"$2,408,734",2.408734,2019
585,Jalen Ramsey,LAR,CB,"$2,351,558",2.351558,2019
586,Garrett Bradbury,MIN,C,"$2,342,340",2.34234,2019
587,Shamar Stephen,MIN,DL,"$2,333,333",2.333333,2019
588,Taven Bryan,JAX,DL/DT,"$2,307,945",2.307945,2019
589,Jeffery Simmons,TEN,DL/DT,"$2,302,501",2.302501,2019
590,Chris Jones,DAL,P,"$2,300,000",2.3,2019
591,Sam Martin,DET,P,"$2,300,000",2.3,2019
592,Noah Fant,DEN,TE,"$2,289,222",2.289222,2019
593,D.J. Fluker,SEA,G,"$2,287,500",2.2875,2019
594,Joe Thomas,DAL,LB,"$2,284,375",2.284375,2019
595,Jesse James,DET,TE,"$2,284,000",2.284,2019
596,Darnell Savage,GB,S,"$2,275,943",2.275943,2019
597,Tre Boston,CAR,FS,"$2,275,000",2.275,2019
598,Vinny Curry,PHI,ED,"$2,250,000",2.25,2019
599,P.J. Williams,NO,CB,"$2,250,000",2.25,2019
600,Andre Dillard,PHI,T,"$2,249,197",2.249197,2019
601,Maliek Collins,DAL,DL/DT,"$2,245,288",2.245288,2019
602,Mike Hughes,MIN,CB,"$2,242,610",2.24261,2019
603,Yannick Ngakoue,JAX,ED,"$2,239,044",2.239044,2019
604,Nick Vigil,CIN,LB,"$2,223,908",2.223908,2019
605,Tytus Howard,HOU,G,"$2,222,827",2.222827,2019
606,Austin Hooper,ATL,TE,"$2,218,357",2.218357,2019
607,Joe Thuney,NE,G,"$2,218,357",2.218357,2019
608,Jordan Jenkins,NYJ,ED,"$2,205,980",2.20598,2019
609,Justin Simmons,DEN,FS,"$2,201,355",2.201355,2019
610,Duke Johnson,HOU,RB,"$2,200,000",2.2,2019
611,Kyler Fackrell,GB,ED,"$2,198,512",2.198512,2019
612,Javon Hargrave,PIT,DL/DT,"$2,198,314",2.198314,2019
613,Tyreek Hill,KC,WR,"$2,197,000",2.197,2019
614,Sony Michel,NE,RB,"$2,187,885",2.187885,2019
615,Cameron Fleming,DAL,T,"$2,187,500",2.1875,2019
616,Johnny Hekker,LAR,P,"$2,187,000",2.187,2019
617,Graham Glasgow,DET,G,"$2,186,355",2.186355,2019
618,Joe Schobert,CLE,LB,"$2,183,489",2.183489,2019
619,Josh Jacobs,OAK,RB,"$2,169,709",2.169709,2019
620,Nick Kwiatkoski,CHI,LB,"$2,168,780",2.16878,2019
621,De'Vondre Campbell,ATL,LB,"$2,166,382",2.166382,2019
622,Demarcus Robinson,KC,WR,"$2,154,293",2.154293,2019
623,Lamar Jackson,BAL,QB,"$2,152,646",2.152646,2019
624,Patrick DiMarco,BUF,FB,"$2,150,000",2.15,2019
625,Luke Stocker,ATL,TE,"$2,150,000",2.15,2019
626,Laremy Tunsil,HOU,LT,"$2,148,770",2.14877,2019
627,Marquise Brown,BAL,WR,"$2,143,153",2.143153,2019
628,Malcolm Brown,LAR,RB,"$2,137,500",2.1375,2019
629,Rashaan Melvin,DET,CB,"$2,131,250",2.13125,2019
630,Tyson Alualu,PIT,DL,"$2,125,000",2.125,2019
631,Peyton Barber,TB,RB,"$2,125,000",2.125,2019
632,Josh Lambo,JAX,K,"$2,125,000",2.125,2019
633,Blake Martinez,GB,LB,"$2,120,849",2.120849,2019
634,Dak Prescott,DAL,QB,"$2,120,849",2.120849,2019
635,Montez Sweat,WAS,ED/OLB,"$2,116,593",2.116593,2019
636,Marcedes Lewis,GB,TE,"$2,100,000",2.1,2019
637,Buster Skrine,CHI,CB,"$2,100,000",2.1,2019
638,Tajae Sharpe,TEN,WR,"$2,093,721",2.093721,2019
639,Connor McGovern,DEN,C,"$2,090,975",2.090975,2019
640,Johnathan Abram,OAK,S,"$2,090,035",2.090035,2019
641,Matt Judon,BAL,ED/OLB,"$2,088,934",2.088934,2019
642,Joe Haeg,IND,G,"$2,085,604",2.085604,2019
643,Brandon Shell,NYJ,RT,"$2,083,993",2.083993,2019
644,Jarrod Wilson,JAX,FS,"$2,083,333",2.083333,2019
645,Halapoulivaati Vaitai,PHI,G,"$2,081,282",2.081282,2019
646,D.J. Reader,HOU,DL/DT,"$2,078,845",2.078845,2019
647,Jerry Tillery,LAC,DL,"$2,076,756",2.076756,2019
648,Jatavis Brown,LAC,LB,"$2,071,097",2.071097,2019
649,Chris Conley,JAX,WR,"$2,066,666",2.066666,2019
650,Al Woods,SEA,DL,"$2,065,442",2.065442,2019
651,Anthony Brown,DAL,CB,"$2,058,739",2.058739,2019
652,Wes Schweitzer,ATL,C,"$2,058,096",2.058096,2019
653,Will Parks,DEN,SS,"$2,050,089",2.050089,2019
654,Elandon Roberts,NE,LB,"$2,050,089",2.050089,2019
655,Quinton Spain,BUF,G,"$2,050,000",2.05,2019
656,Jalen Mills,PHI,CB,"$2,044,214",2.044214,2019
657,Adarius Taylor,CLE,LB,"$2,040,625",2.040625,2019
658,David Onyemata,NO,DL/DT,"$2,033,492",2.033492,2019
659,Hunter Henry,LAC,TE,"$2,030,100",2.0301,2019
660,Donald Penn,WAS,RT,"$2,030,000",2.03,2019
661,Austin Blythe,LAR,G,"$2,025,000",2.025,2019
662,Evan Boehm,MIA,G,"$2,025,000",2.025,2019
663,Shon Coleman,SF,T,"$2,025,000",2.025,2019
664,Brandon Dunn,HOU,DL,"$2,025,000",2.025,2019
665,Kendall Fuller,KC,CB,"$2,025,000",2.025,2019
666,Rashard Higgins,CLE,WR,"$2,025,000",2.025,2019
667,Rashod Hill,MIN,G,"$2,025,000",2.025,2019
668,Jordan Howard,PHI,RB,"$2,025,000",2.025,2019
669,Quinton Jefferson,SEA,ED,"$2,025,000",2.025,2019
670,Alex Lewis,NYJ,G,"$2,025,000",2.025,2019
671,Jordan Lucas,KC,S,"$2,025,000",2.025,2019
672,Eric Murray,CLE,FS,"$2,025,000",2.025,2019
673,Carl Nassib,TB,LB,"$2,025,000",2.025,2019
674,Dan Bailey,MIN,K,"$2,000,000",2.0,2019
675,Bashaud Breeland,KC,CB,"$2,000,000",2.0,2019
676,Frank Gore,BUF,RB,"$2,000,000",2.0,2019
677,Andy Lee,ARI,P,"$2,000,000",2.0,2019
678,Josh McCown,PHI,QB,"$2,000,000",2.0,2019
679,Adrian Phillips,LAC,FS,"$2,000,000",2.0,2019
680,Seth Roberts,BAL,WR,"$2,000,000",2.0,2019
681,Damion Square,LAC,DL,"$2,000,000",2.0,2019
682,Michael Thomas,NYG,FS,"$2,000,000",2.0,2019
683,LaAdrian Waddle,BUF,RT,"$2,000,000",2.0,2019
684,Tress Way,WAS,P,"$2,000,000",2.0,2019
685,Geoff Swaim,JAX,TE,"$1,987,500",1.9875,2019
686,Raheem Mostert,SF,RB,"$1,983,333",1.983333,2019
687,Chris Jones,KC,DL/DT,"$1,982,665",1.982665,2019
688,Adrian Clayborn,ATL,ED/DE,"$1,980,000",1.98,2019
689,L.J. Collier,SEA,ED/DE,"$1,970,196",1.970196,2019
690,Charles Clay,ARI,TE,"$1,968,750",1.96875,2019
691,Kevin King,GB,CB,"$1,931,150",1.93115,2019
692,Nick Dzubnar,LAC,LB,"$1,922,500",1.9225,2019
693,Cam Robinson,JAX,LT,"$1,914,044",1.914044,2019
694,Deandre Baker,NYG,CB,"$1,913,766",1.913766,2019
695,Sherrick McManis,CHI,CB,"$1,912,500",1.9125,2019
696,Rontez Miles,NYJ,FS,"$1,907,000",1.907,2019
697,Anthony Chickillo,PIT,ED,"$1,902,500",1.9025,2019
698,Josh Hill,NO,TE,"$1,900,000",1.9,2019
699,Carlos Hyde,HOU,RB,"$1,900,000",1.9,2019
700,Wil Lutz,NO,K,"$1,900,000",1.9,2019
701,Brett Hundley,ARI,QB,"$1,875,000",1.875,2019
702,Damien Wilson,KC,LB,"$1,875,000",1.875,2019
703,Kaleb McGary,ATL,RT,"$1,866,498",1.866498,2019
704,Mike Glennon,OAK,QB,"$1,865,625",1.865625,2019
705,Budda Baker,ARI,SS,"$1,862,729",1.862729,2019
706,Latavius Murray,NO,RB,"$1,850,000",1.85,2019
707,Darron Lee,KC,LB,"$1,843,861",1.843861,2019
708,Tom Compton,NYJ,G,"$1,837,500",1.8375,2019
709,N'Keal Harry,NE,WR,"$1,836,063",1.836063,2019
710,Randy Bullock,CIN,K,"$1,825,000",1.825,2019
711,Forrest Lamp,LAC,G,"$1,818,251",1.818251,2019
712,Timmy Jernigan,PHI,DL,"$1,812,500",1.8125,2019
713,Austin Johnson,TEN,DL/DT,"$1,801,619",1.801619,2019
714,Denzelle Good,OAK,G,"$1,800,000",1.8,2019
715,Trevor Siemian,NYJ,QB,"$1,796,875",1.796875,2019
716,Marcus Maye,NYJ,FS,"$1,787,465",1.787465,2019
717,Adrian Peterson,WAS,RB,"$1,780,000",1.78,2019
718,Matt Barkley,BUF,QB,"$1,775,000",1.775,2019
719,John Simon,NE,ED,"$1,775,000",1.775,2019
720,Alex Erickson,CIN,WR,"$1,766,666",1.766666,2019
721,Curtis Samuel,CAR,WR,"$1,760,093",1.760093,2019
722,Christian Covington,DAL,DL,"$1,750,000",1.75,2019
723,Rodney Gunter,ARI,DL,"$1,750,000",1.75,2019
724,Tyler Higbee,LAR,TE,"$1,745,215",1.745215,2019
725,Troy Hill,LAR,CB,"$1,744,275",1.744275,2019
726,Isaac Seumalo,PHI,G,"$1,739,966",1.739966,2019
727,Romeo Okwara,DET,ED,"$1,738,846",1.738846,2019
728,Vontaze Burfict,OAK,LB,"$1,737,500",1.7375,2019
729,Anthony Levine,BAL,SS,"$1,733,334",1.733334,2019
730,Damien Williams,KC,RB,"$1,733,333",1.733333,2019
731,Dalvin Cook,MIN,RB,"$1,732,727",1.732727,2019
732,Derrick Henry,TEN,RB,"$1,720,706",1.720706,2019
733,Max Garcia,ARI,G,"$1,718,750",1.71875,2019
734,Tyler Larsen,CAR,C,"$1,716,666",1.716666,2019
735,Deshazor Everett,WAS,SS,"$1,709,375",1.709375,2019
736,Marcus Williams,NO,FS,"$1,701,938",1.701938,2019
737,Kiko Alonso,NO,LB,"$1,700,000",1.7,2019
738,Derek Carrier,OAK,TE,"$1,700,000",1.7,2019
739,Benson Mayowa,OAK,ED,"$1,700,000",1.7,2019
740,Jamize Olawale,DAL,FB,"$1,700,000",1.7,2019
741,Craig Robertson,NO,LB,"$1,700,000",1.7,2019
742,Ryan Smith,TB,CB,"$1,696,569",1.696569,2019
743,Will Hernandez,NYG,G,"$1,693,350",1.69335,2019
744,Brandon Bolden,NE,RB,"$1,687,500",1.6875,2019
745,Roosevelt Nix,PIT,FB,"$1,687,500",1.6875,2019
746,Nick Chubb,CLE,RB,"$1,677,976",1.677976,2019
747,Sidney Jones,PHI,CB,"$1,674,570",1.67457,2019
748,A'Shawn Robinson,DET,DL/DT,"$1,665,248",1.665248,2019
749,Tavon Austin,DAL,WR,"$1,656,250",1.65625,2019
750,Mark Nzeocha,SF,LB,"$1,650,000",1.65,2019
751,Pat O'Donnell,CHI,P,"$1,650,000",1.65,2019
752,Gerald Everett,LAR,TE,"$1,648,491",1.648491,2019
753,Shaquille Leonard,IND,LB,"$1,647,228",1.647228,2019
754,Jesse Davis,MIA,T,"$1,645,000",1.645,2019
755,Greg Mancz,HOU,C,"$1,640,625",1.640625,2019
756,Braden Smith,IND,RT,"$1,634,929",1.634929,2019
757,Quandre Diggs,SEA,SS,"$1,625,441",1.625441,2019
758,Joe Looney,DAL,C,"$1,625,000",1.625,2019
759,Adam Shaheen,CHI,TE,"$1,611,965",1.611965,2019
760,Dennis Kelly,TEN,RT,"$1,608,334",1.608334,2019
761,Ronald Jones II,TB,RB,"$1,607,251",1.607251,2019
762,Jason Verrett,SF,CB,"$1,593,750",1.59375,2019
763,Jason Spriggs,GB,T,"$1,592,277",1.592277,2019
764,James Daniels,CHI,C,"$1,579,581",1.579581,2019
765,Quincy Wilson,IND,CB,"$1,572,621",1.572621,2019
766,Luke Rhodes,IND,LS,"$1,570,000",1.57,2019
767,A.Q. Shipley,ARI,C,"$1,555,000",1.555,2019
768,Courtland Sutton,DEN,WR,"$1,554,981",1.554981,2019
769,Kendall Lamm,CLE,RT,"$1,550,000",1.55,2019
770,Harold Landry,TEN,LB,"$1,530,384",1.530384,2019
771,Jordan Berry,PIT,P,"$1,525,000",1.525,2019
772,Eric Kush,CLE,G,"$1,525,000",1.525,2019
773,Julian Stanford,BUF,LB,"$1,525,000",1.525,2019
774,Tyus Bowser,BAL,ED,"$1,520,621",1.520621,2019
775,Brooks Reed,ARI,ED,"$1,515,625",1.515625,2019
776,Mike Gesicki,MIA,TE,"$1,502,710",1.50271,2019
777,Jaron Brown,SEA,WR,"$1,500,000",1.5,2019
778,Darren Fells,HOU,TE,"$1,500,000",1.5,2019
779,Robert Griffin III,BAL,QB,"$1,500,000",1.5,2019
780,Neville Hewitt,NYJ,LB/ILB,"$1,500,000",1.5,2019
781,Aaron Lynch,CHI,ED,"$1,500,000",1.5,2019
782,Cody Latimer,NYG,WR,"$1,490,000",1.49,2019
783,Joe Mixon,CIN,RB,"$1,486,410",1.48641,2019
784,Kerryon Johnson,DET,RB,"$1,478,111",1.478111,2019
785,Mario Edwards,NO,ED/DE,"$1,460,000",1.46,2019
786,Austin Reiter,KC,C,"$1,458,333",1.458333,2019
787,Dante Pettis,SF,WR,"$1,454,671",1.454671,2019
788,Byron Murphy,ARI,CB,"$1,452,636",1.452636,2019
789,Ryan Anderson,WAS,ED,"$1,452,197",1.452197,2019
790,Dwayne Harris,OAK,WR,"$1,440,000",1.44,2019
791,Rock Ya-Sin,IND,CB,"$1,439,355",1.439355,2019
792,Terrence Brooks,NE,FS,"$1,431,250",1.43125,2019
793,Jawaan Taylor,JAX,RT,"$1,426,077",1.426077,2019
794,Josh Jackson,GB,CB,"$1,421,841",1.421841,2019
795,Justin Evans,TB,S,"$1,417,989",1.417989,2019
796,Jabrill Peppers,NYG,S,"$1,405,181",1.405181,2019
797,Matt Schaub,ATL,QB,"$1,405,000",1.405,2019
798,Walt Aikens,MIA,FS,"$1,400,000",1.4,2019
799,Michael Palardy,CAR,P,"$1,400,000",1.4,2019
800,Deebo Samuel,SF,WR,"$1,399,519",1.399519,2019
801,Brandon King,NE,FS,"$1,391,667",1.391667,2019
802,Greg Little,CAR,T,"$1,388,895",1.388895,2019
803,DeMarcus Walker,DEN,DL/DE,"$1,383,780",1.38378,2019
804,Mackensie Alexander,MIN,CB,"$1,373,370",1.37337,2019
805,Kevin Pamphile,TEN,G,"$1,365,625",1.365625,2019
806,Cody Ford,BUF,RT,"$1,364,994",1.364994,2019
807,Jakeem Grant,MIA,WR,"$1,355,096",1.355096,2019
808,Akeem King,SEA,CB,"$1,353,125",1.353125,2019
809,Emmanuel Ogbah,KC,ED,"$1,351,315",1.351315,2019
810,Harrison Butker,KC,K,"$1,345,000",1.345,2019
811,Sean Bunting,TB,CB,"$1,341,090",1.34109,2019
812,Christian Kirk,ARI,WR,"$1,339,742",1.339742,2019
813,Brandon Copeland,NYJ,DL,"$1,338,234",1.338234,2019
814,Jermaine Kearse,DET,WR,"$1,337,500",1.3375,2019
815,Kyle Love,CAR,DL,"$1,337,500",1.3375,2019
816,Darren Sproles,PHI,RB,"$1,330,000",1.33,2019
817,Trayvon Mullen,OAK,CB,"$1,319,845",1.319845,2019
818,Kerry Wynn,CIN,ED,"$1,312,500",1.3125,2019
819,Uchenna Nwosu,LAC,LB,"$1,308,994",1.308994,2019
820,Sean Davis,PIT,FS,"$1,300,401",1.300401,2019
821,T.J. Yeldon,BUF,RB,"$1,300,000",1.3,2019
822,Dalton Risner,DEN,G,"$1,298,597",1.298597,2019
823,Colin Jones,CAR,FS,"$1,290,000",1.29,2019
824,Reuben Foster,WAS,LB,"$1,286,392",1.286392,2019
825,Chris Hogan,CAR,WR,"$1,281,250",1.28125,2019
826,Raekwon McMillan,MIA,LB,"$1,281,147",1.281147,2019
827,Josh Rosen,MIA,QB,"$1,279,898",1.279898,2019
828,Dallas Goedert,PHI,TE,"$1,278,243",1.278243,2019
829,James Develin,NE,FB,"$1,275,000",1.275,2019
830,Drew Lock,DEN,QB,"$1,274,694",1.274694,2019
831,Brent Qvale,NYJ,RT,"$1,268,750",1.26875,2019
832,Beau Brinkley,TEN,LS,"$1,268,000",1.268,2019
833,Vonn Bell,NO,SS,"$1,263,914",1.263914,2019
834,James Bradberry,CAR,CB,"$1,260,266",1.260266,2019
835,Ryan Griffin,TB,QB,"$1,255,000",1.255,2019
836,Jahlani Tavai,DET,LB,"$1,253,449",1.253449,2019
837,Adam Gotsis,DEN,DL/DE,"$1,252,971",1.252971,2019
838,Oday Aboushi,DET,T,"$1,250,000",1.25,2019
839,Isaiah Crowell,OAK,RB,"$1,250,000",1.25,2019
840,Jake McQuaide,LAR,LS,"$1,250,000",1.25,2019
841,Jake Ryan,JAX,LB,"$1,250,000",1.25,2019
842,Connor Williams,DAL,G,"$1,247,498",1.247498,2019
843,Dalvin Tomlinson,NYG,DL/DT,"$1,246,937",1.246937,2019
844,Reggie Ragland,KC,LB,"$1,246,551",1.246551,2019
845,Morgan Cox,BAL,LS,"$1,240,000",1.24,2019
846,Kamalei Correa,TEN,ED,"$1,234,043",1.234043,2019
847,Elgton Jenkins,GB,G,"$1,233,203",1.233203,2019
