rank,player_name,team,position,total_contract_value,total_contract_value_millions,year
850,Sean Davis,PIT,FS,"$1,114,628",1.114628,2018
851,Breeland Speaks,KC,LB,"$1,109,184",1.109184,2018
852,John Simon,NE,ED,"$1,105,699",1.105699,2018
853,Frank Gore,MIA,RB,"$1,105,000",1.105,2018
854,Eric Rowe,NE,CB,"$1,100,435",1.100435,2018
855,Robert Griffin III,BAL,QB,"$1,100,000",1.1,2018
856,Brent Urban,BAL,DL/DE,"$1,100,000",1.1,2018
857,Tyler Larsen,CAR,C,"$1,096,666",1.096666,2018
858,Jalen Tabor,DET,CB,"$1,096,131",1.096131,2018
859,Vonn Bell,NO,SS,"$1,083,354",1.083354,2018
860,James Bradberry,CAR,CB,"$1,080,228",1.080228,2018
861,Kayvon Webster,HOU,CB,"$1,078,125",1.078125,2018
862,MarQueis Gray,MIA,TE,"$1,075,000",1.075,2018
863,Eli Apple,NO,CB,"$1,074,990",1.07499,2018
864,Adam Gotsis,DEN,DL/DE,"$1,073,973",1.073973,2018
865,Marshall Newhouse,CAR,RT,"$1,073,529",1.073529,2018
866,Christian Kirk,ARI,WR,"$1,071,794",1.071794,2018
867,Mike Windt,LAC,LS,"$1,070,000",1.07,2018
868,Marcus Cooper,DET,CB,"$1,067,647",1.067647,2018
869,Raekwon McMillan,MIA,LB,"$1,067,622",1.067622,2018
870,Nick Sundberg,WAS,LS,"$1,067,500",1.0675,2018
871,Ronald Darby,PHI,CB,"$1,058,139",1.058139,2018
872,J.J. Jansen,CAR,LS,"$1,055,000",1.055,2018
873,Uchenna Nwosu,LAC,LB,"$1,047,195",1.047195,2018
874,Benny Cunningham,CHI,RB,"$1,043,750",1.04375,2018
875,Adarius Taylor,TB,LB,"$1,040,000",1.04,2018
876,Dalvin Tomlinson,NYG,DL/DT,"$1,039,114",1.039114,2018
877,Sean Mannion,LAR,QB,"$1,034,228",1.034228,2018
878,Tyler Shatley,JAX,G,"$1,027,500",1.0275,2018
879,Dallas Goedert,PHI,TE,"$1,022,594",1.022594,2018
880,Zach Cunningham,HOU,LB/ILB,"$1,016,305",1.016305,2018
881,Zak DeOssie,NYG,LS,"$1,015,000",1.015,2018
882,Randy Gregory,DAL,LB,"$1,013,595",1.013595,2018
883,Kevin Byard,TEN,FS,"$1,008,831",1.008831,2018
884,Bobby Hart,CIN,RT,"$1,005,000",1.005,2018
885,Sam Shields,LAR,CB,"$1,004,999",1.004999,2018
886,Ethan Pocic,SEA,G,"$1,002,052",1.002052,2018
887,Kemal Ishmael,ATL,SS,"$1,000,000",1.0,2018
888,Zach Line,NO,FB,"$1,000,000",1.0,2018
889,Geno Smith,LAC,QB,"$1,000,000",1.0,2018
890,Nathan Stupar,NYG,LB,"$1,000,000",1.0,2018
891,Connor Williams,DAL,G,"$997,998",0.997998,2018
892,Tanoh Kpassagnon,KC,DL/DE,"$982,095",0.982095,2018
893,Reggie Ragland,KC,LB,"$981,034",0.981034,2018
894,Tevin Coleman,ATL,RB,"$977,939",0.977939,2018
895,Maliek Collins,DAL,DL/DT,"$975,288",0.975288,2018
896,Chidobe Awuzie,DAL,CB,"$973,543",0.973543,2018
897,Anthony Miller,CHI,WR,"$973,400",0.9734,2018
898,Kamalei Correa,TEN,LB,"$972,694",0.972694,2018
899,Jon Weeks,HOU,LS,"$965,000",0.965,2018
900,Austin Reiter,KC,C,"$963,333",0.963333,2018
901,Josh Jones,GB,S,"$962,139",0.962139,2018
902,Ty Sambrailo,ATL,LT,"$959,447",0.959447,2018
903,JuJu Smith-Schuster,PIT,WR,"$953,585",0.953585,2018
904,Ryan Hewitt,IND,FB,"$952,500",0.9525,2018
905,Dion Dawkins,BUF,LT,"$950,736",0.950736,2018
906,Earl Watford,CLE,RT,"$950,000",0.95,2018
907,Yannick Ngakoue,JAX,ED,"$949,145",0.949145,2018
908,Kemoko Turay,IND,DL,"$948,800",0.9488,2018
909,Taylor Moton,CAR,RT,"$945,035",0.945035,2018
910,Jordan Richards,ATL,SS,"$941,121",0.941121,2018
911,Kevin McDermott,MIN,LS,"$925,000",0.925,2018
912,Jonathan Bullard,CHI,DL,"$924,630",0.92463,2018
913,M.J. Stewart,TB,CB,"$924,202",0.924202,2018
914,Kyle Nelson,SF,LS,"$920,588",0.920588,2018
915,Brian Hoyer,NE,QB,"$915,000",0.915,2018
916,Daniel Brown,CHI,TE,"$912,500",0.9125,2018
917,Kenyan Drake,MIA,RB,"$910,315",0.910315,2018
918,P.J. Williams,NO,CB,"$906,657",0.906657,2018
919,Tom Compton,MIN,G,"$900,000",0.9,2018
920,A.J. McCarron,OAK,QB,"$900,000",0.9,2018
921,Brian Peters,HOU,LB,"$900,000",0.9,2018
922,Jessie Bates III,CIN,FS,"$899,602",0.899602,2018
923,Jamon Brown,NYG,RT,"$890,813",0.890813,2018
924,Ben Jacobs,CAR,LB,"$890,000",0.89,2018
925,Larry Ogunjobi,CLE,DL/DT,"$887,891",0.887891,2018
926,Aaron Brewer,ARI,LS,"$883,750",0.88375,2018
927,Tom Johnson,MIN,DL,"$882,352",0.882352,2018
928,Ahkello Witherspoon,SF,CB,"$881,718",0.881718,2018
929,Dawuane Smoot,JAX,ED,"$881,290",0.88129,2018
930,George Iloka,MIN,FS,"$880,000",0.88,2018
931,Cooper Kupp,LAR,WR,"$878,690",0.87869,2018
932,Alvin Kamara,NO,RB,"$878,193",0.878193,2018
933,Jeff Heuerman,DEN,TE,"$875,203",0.875203,2018
934,Donte Jackson,CAR,CB,"$875,004",0.875004,2018
935,Pat Elflein,MIN,C,"$871,210",0.87121,2018
936,Dan Feeney,LAC,G,"$865,158",0.865158,2018
937,Javon Hargrave,PIT,DL/DT,"$864,314",0.864314,2018
938,Duke Dawson,NE,CB,"$862,704",0.862704,2018
939,Joe Cardona,NE,LS,"$860,000",0.86,2018
940,Taywan Taylor,TEN,WR,"$859,003",0.859003,2018
941,Joe Thuney,NE,G,"$858,357",0.858357,2018
942,P.J. Hall,OAK,DL,"$855,324",0.855324,2018
943,Isaac Seumalo,PHI,G,"$854,966",0.854966,2018
944,Jordan Willis,CIN,ED,"$854,100",0.8541,2018
945,Chris Wormley,BAL,DL/DT,"$850,660",0.85066,2018
946,Brandon Bolden,MIA,RB,"$850,000",0.85,2018
947,Isaiah Oliver,ATL,CB,"$843,026",0.843026,2018
948,Justin Hardy,ATL,WR,"$840,206",0.840206,2018
949,Duke Riley,ATL,LB,"$838,938",0.838938,2018
950,Clayton Geathers,IND,SS,"$838,482",0.838482,2018
951,Kyler Fackrell,GB,ED,"$836,512",0.836512,2018
952,Le'Raven Clark,IND,LT,"$836,433",0.836433,2018
953,C.J. Prosise,SEA,RB,"$833,116",0.833116,2018
954,Rodney Gunter,ARI,DL,"$832,480",0.83248,2018
955,Jordan Jenkins,NYJ,ED,"$830,980",0.83098,2018
956,James Winchester,KC,LS,"$830,000",0.83,2018
957,Nick Vigil,CIN,LB,"$828,907",0.828907,2018
958,Alex Anzalone,NO,LB/OLB,"$826,148",0.826148,2018
959,Derrius Guice,WAS,RB,"$825,806",0.825806,2018
960,Carson Tinker,JAX,LS,"$825,000",0.825,2018
961,Brandon Williams,ARI,CB,"$824,173",0.824173,2018
962,Javorius Allen,BAL,RB,"$823,618",0.823618,2018
963,Austin Hooper,ATL,TE,"$823,357",0.823357,2018
964,Damien Wilson,DAL,LB,"$821,581",0.821581,2018
965,Jon Feliciano,OAK,G,"$820,163",0.820163,2018
966,James Washington,PIT,WR,"$818,426",0.818426,2018
967,Nick Vannett,SEA,TE,"$816,220",0.81622,2018
968,Graham Glasgow,DET,C,"$809,855",0.809855,2018
969,Tim Williams,BAL,ED,"$809,170",0.80917,2018
970,DJ Chark,JAX,WR,"$808,587",0.808587,2018
971,Justin Simmons,DEN,FS,"$805,355",0.805355,2018
972,Nick O'Leary,MIA,TE,"$805,000",0.805,2018
973,Josh Wells,JAX,LT,"$805,000",0.805,2018
974,C.J. Beathard,SF,QB,"$801,965",0.801965,2018
975,Brian O'Neill,MIN,T,"$801,207",0.801207,2018
976,Mark Nzeocha,SF,LB,"$800,000",0.8,2018
977,Travis Swanson,MIA,C,"$800,000",0.8,2018
978,Carlton Davis,TB,CB,"$798,748",0.798748,2018
979,Fabian Moreau,WAS,CB,"$794,348",0.794348,2018
980,Tyquan Lewis,IND,DL/DE,"$793,828",0.793828,2018
981,Tommy Bohanon,JAX,FB,"$790,000",0.79,2018
982,Brandon Dunn,HOU,DL,"$790,000",0.79,2018
983,Datone Jones,DAL,DL,"$790,000",0.79,2018
984,Marcus Martin,DAL,G,"$790,000",0.79,2018
985,Greg Robinson,CLE,LT,"$790,000",0.79,2018
986,Eric Murray,KC,SS,"$788,950",0.78895,2018
987,Joe Schobert,CLE,LB,"$788,489",0.788489,2018
988,Jordan Phillips,BUF,DL/DT,"$787,603",0.787603,2018
989,Derek Rivers,NE,LB,"$783,724",0.783724,2018
990,Montravius Adams,GB,DL,"$782,194",0.782194,2018
991,Tavon Young,BAL,CB,"$781,282",0.781282,2018
992,Greg Van Roten,CAR,G,"$780,000",0.78,2018
993,Chris Godwin,TB,WR,"$779,541",0.779541,2018
994,Eddie Vanderdoes,OAK,DL,"$779,303",0.779303,2018
995,Chris Moore,BAL,WR,"$779,090",0.77909,2018
996,D'Onta Foreman,HOU,RB,"$778,371",0.778371,2018
997,Ryan Smith,TB,CB,"$778,040",0.77804,2018
998,Shaquill Griffin,SEA,CB,"$777,655",0.777655,2018
999,B.J. Goodson,NYG,LB,"$775,551",0.775551,2018
1000,Tyler Higbee,LAR,TE,"$775,215",0.775215,2018
1001,Miles Killebrew,DET,S,"$774,641",0.774641,2018
1002,Nick Kwiatkoski,CHI,LB,"$773,780",0.77378,2018
1003,John Johnson,LAR,SS,"$773,438",0.773438,2018
1004,Carl Nassib,TB,ED,"$773,000",0.773,2018
1005,Ricardo Louis,CLE,WR,"$771,962",0.771962,2018
1006,Cameron Sutton,PIT,CB,"$771,432",0.771432,2018
1007,De'Vondre Campbell,ATL,LB,"$771,382",0.771382,2018
1008,Hassan Ridgeway,IND,DL,"$770,055",0.770055,2018
1009,Delano Hill,SEA,S,"$769,869",0.769869,2018
1010,Xavier Su'a-Filo,DAL,G,"$768,529",0.768529,2018
1011,Jourdan Lewis,DAL,CB,"$768,357",0.768357,2018
1012,Demarcus Robinson,KC,WR,"$768,293",0.768293,2018
1013,Kenny Golladay,DET,WR,"$765,706",0.765706,2018
1014,David Onyemata,NO,DL/DT,"$765,586",0.765586,2018
1015,Andrew Billings,CIN,DL/DT,"$763,961",0.763961,2018
1016,Geremy Davis,LAC,WR,"$763,750",0.76375,2018
1017,Jerald Hawkins,PIT,T,"$762,622",0.762622,2018
1018,Deon Bush,CHI,S,"$761,554",0.761554,2018
1019,Jacoby Brissett,IND,QB,"$760,076",0.760076,2018
1020,Cordrea Tankersley,MIA,CB,"$759,572",0.759572,2018
1021,C.J. Uzomah,CIN,TE,"$758,192",0.758192,2018
1022,Cody Kessler,JAX,QB,"$758,098",0.758098,2018
1023,Chad Williams,ARI,WR,"$758,072",0.758072,2018
1024,Rasul Douglas,PHI,CB,"$756,572",0.756572,2018
1025,Jonnu Smith,TEN,TE,"$755,572",0.755572,2018
1026,Derrick Kindred,CLE,S,"$754,839",0.754839,2018
1027,Kendell Beckwith,TB,LB,"$754,572",0.754572,2018
1028,James Conner,PIT,RB,"$754,572",0.754572,2018
1029,Amara Darboh,SEA,WR,"$754,572",0.754572,2018
1030,Trey Hendrickson,NO,ED/DE,"$754,572",0.754572,2018
1031,Nazair Jones,SEA,DL,"$754,572",0.754572,2018
1032,Bradley Pinion,SF,P,"$753,550",0.75355,2018
1033,Alex Lewis,BAL,G,"$752,974",0.752974,2018
1034,Ramik Wilson,LAR,LB,"$750,000",0.75,2018
1035,Cameron Artis-Payne,CAR,RB,"$746,565",0.746565,2018
1036,Nick Boyle,BAL,TE,"$746,565",0.746565,2018
1037,David Mayo,CAR,LB,"$746,565",0.746565,2018
1038,Brandon Parker,OAK,T,"$744,606",0.744606,2018
1039,Lorenzo Carter,NYG,ED,"$742,451",0.742451,2018
1040,Chad Thomas,CLE,ED,"$742,235",0.742235,2018
1041,Justin Reid,HOU,S,"$739,914",0.739914,2018
1042,B.J. Hill,NYG,ED/DE,"$737,379",0.737379,2018
1043,Darius Philon,LAC,DL,"$735,149",0.735149,2018
1044,Leterrius Walton,PIT,DL,"$734,234",0.734234,2018
1045,Fred Warner,SF,LB/ILB,"$732,547",0.732547,2018
1046,Royce Freeman,DEN,RB,"$729,255",0.729255,2018
1047,Christian Covington,HOU,DL,"$727,622",0.727622,2018
1048,Devontae Booker,DEN,RB,"$725,848",0.725848,2018
1049,Seth Devalve,CLE,TE,"$725,848",0.725848,2018
1050,Willie Henry,BAL,DL,"$725,848",0.725848,2018
1051,Dean Lowry,GB,DL/DE,"$725,848",0.725848,2018
1052,Blake Martinez,GB,LB,"$725,848",0.725848,2018
1053,Dak Prescott,DAL,QB,"$725,848",0.725848,2018
1054,Jaleel Johnson,MIN,DL,"$724,588",0.724588,2018
1055,Dede Westbrook,JAX,WR,"$724,039",0.724039,2018
1056,Jerome Baker,MIA,LB,"$723,800",0.7238,2018
1057,Bryce Hager,LAR,LB,"$723,036",0.723036,2018
1058,Tedric Thompson,SEA,FS,"$723,001",0.723001,2018
1059,Eddie Jackson,CHI,FS,"$721,449",0.721449,2018
1060,Carl Davis,CLE,DL,"$720,750",0.72075,2018
1061,Rayshawn Jenkins,LAC,FS,"$720,552",0.720552,2018
1062,Nick Bellore,DET,LB/ILB,"$720,000",0.72,2018
1063,Tony Bergstrom,WAS,C,"$720,000",0.72,2018
1064,Alfred Blue,HOU,RB,"$720,000",0.72,2018
1065,Matt Cassel,DET,QB,"$720,000",0.72,2018
1066,Jordan Devey,KC,G,"$720,000",0.72,2018
1067,Dakota Dozier,NYJ,G,"$720,000",0.72,2018
1068,David Fales,MIA,QB,"$720,000",0.72,2018
1069,John Greco,NYG,C,"$720,000",0.72,2018
1070,Leon Hall,OAK,CB,"$720,000",0.72,2018
1071,Dwayne Harris,OAK,WR,"$720,000",0.72,2018
1072,Jonotthan Harrison,NYJ,C,"$720,000",0.72,2018
1073,Davon House,GB,CB,"$720,000",0.72,2018
1074,Ricky Jean Francois,DET,DL,"$720,000",0.72,2018
1075,L.P. Ladouceur,DAL,LS,"$720,000",0.72,2018
1076,Daniel McCullers,PIT,DL,"$720,000",0.72,2018
1077,Don Muhlbach,DET,LS,"$720,000",0.72,2018
1078,Brock Osweiler,MIA,QB,"$720,000",0.72,2018
1079,Logan Paulsen,ATL,TE,"$720,000",0.72,2018
1080,Andre Roberts,NYJ,WR,"$720,000",0.72,2018
1081,Richard Rodgers,PHI,TE,"$720,000",0.72,2018
1082,Jaylen Watkins,LAC,S,"$720,000",0.72,2018
1083,Brandon Weeden,HOU,QB,"$720,000",0.72,2018
1084,Paul Worrilow,PHI,LB,"$720,000",0.72,2018
1085,Blidi Wreh-Wilson,ATL,CB,"$720,000",0.72,2018
1086,Samaje Perine,WAS,RB,"$719,945",0.719945,2018
1087,Derrick Nnadi,KC,DL,"$719,850",0.71985,2018
1088,Dexter McDonald,OAK,CB,"$719,214",0.719214,2018
1089,Geoff Swaim,DAL,TE,"$718,685",0.718685,2018
1090,Kenneth Dixon,BAL,RB,"$717,391",0.717391,2018
1091,Josh Reynolds,LAR,WR,"$717,005",0.717005,2018
1092,Dominique Easley,LAR,DL,"$716,853",0.716853,2018
1093,James O'Shaughnessy,JAX,TE,"$714,000",0.714,2018
1094,Tarik Cohen,CHI,RB,"$713,914",0.713914,2018
1095,Ben Gedeon,MIN,LB,"$713,286",0.713286,2018
1096,Mason Rudolph,PIT,QB,"$713,066",0.713066,2018
1097,Sam Hubbard,CIN,ED,"$712,300",0.7123,2018
1098,Justin Hunter,PIT,WR,"$710,000",0.71,2018
1099,Montae Nicholson,WAS,SS,"$709,723",0.709723,2018
1100,Samson Ebukam,LAR,ED,"$708,270",0.70827,2018
1101,Rasheem Green,SEA,ED,"$708,139",0.708139,2018
1102,Martinas Rankin,HOU,C,"$705,317",0.705317,2018
1103,Nathan Shepherd,NYJ,DL/DE,"$705,143",0.705143,2018
1104,D.J. Alexander,PHI,LB,"$705,000",0.705,2018
1105,Michael Burton,CHI,FB,"$705,000",0.705,2018
1106,A.J. Derby,MIA,TE,"$705,000",0.705,2018
1107,Antone Exum,SF,SS,"$705,000",0.705,2018
1108,L.J. Fort,PIT,LB,"$705,000",0.705,2018
1109,Anthony Harris,MIN,SS,"$705,000",0.705,2018
1110,Shelby Harris,DEN,DL/DE,"$705,000",0.705,2018
1111,Neville Hewitt,NYJ,ED/OLB,"$705,000",0.705,2018
1112,Troy Hill,LAR,CB,"$705,000",0.705,2018
1113,Marqueston Huff,DAL,FS,"$705,000",0.705,2018
1114,Charley Hughlett,CLE,LS,"$705,000",0.705,2018
1115,Mike Hull,MIA,LB,"$705,000",0.705,2018
1116,Brett Hundley,SEA,QB,"$705,000",0.705,2018
1117,Arie Kouandjio,WAS,G,"$705,000",0.705,2018
1118,Kendall Lamm,HOU,RT,"$705,000",0.705,2018
1119,Cameron Lynch,TB,LB,"$705,000",0.705,2018
1120,Zach Moore,ARI,DL,"$705,000",0.705,2018
1121,Raheem Mostert,SF,RB,"$705,000",0.705,2018
1122,Jason Myers,NYJ,K,"$705,000",0.705,2018
1123,Tyler Patmon,JAX,CB,"$705,000",0.705,2018
1124,Darryl Roberts,NYJ,CB,"$705,000",0.705,2018
1125,Scott Simonson,NYG,TE,"$705,000",0.705,2018
1126,Rod Smith,DAL,RB,"$705,000",0.705,2018
1127,Zach Vigil,WAS,ED,"$705,000",0.705,2018
1128,Nick Williams,CHI,DL,"$705,000",0.705,2018
1129,Tyreek Hill,KC,WR,"$704,996",0.704996,2018
1130,Josh Malone,CIN,WR,"$703,382",0.703382,2018
1131,Michael Gallup,DAL,WR,"$702,495",0.702495,2018
1132,Julie'n Davenport,HOU,LT,"$701,605",0.701605,2018
1133,Tracy Walker,DET,S,"$700,497",0.700497,2018
1134,Deatrich Wise,NE,ED/DE,"$700,140",0.70014,2018
1135,Tajae Sharpe,TEN,WR,"$698,721",0.698721,2018
1136,Ronald Blair,SF,ED,"$697,601",0.697601,2018
1137,DeAndre Washington,OAK,RB,"$697,298",0.697298,2018
1138,Malik Jefferson,CIN,LB,"$697,161",0.697161,2018
1139,Jordan Matthews,PHI,WR,"$697,058",0.697058,2018
1140,Aldrick Robinson,MIN,WR,"$697,058",0.697058,2018
1141,Deshawn Shead,DET,FS,"$697,058",0.697058,2018
1142,Jamaal Williams,GB,RB,"$696,498",0.696498,2018
1143,Orlando Brown Jr.,BAL,RT,"$696,430",0.69643,2018
1144,Connor McGovern,DEN,G,"$695,975",0.695975,2018
1145,Joshua Dobbs,PIT,QB,"$694,781",0.694781,2018
1146,Matt Judon,BAL,ED/OLB,"$693,934",0.693934,2018
1147,Justin Jones,LAC,DL/DT,"$693,535",0.693535,2018
1148,Caleb Benenoch,TB,G,"$693,296",0.693296,2018
1149,Jordan Howard,CHI,RB,"$692,005",0.692005,2018
1150,Rashaan Gaulden,CAR,S,"$691,914",0.691914,2018
1151,Joe Dahl,DET,G,"$691,478",0.691478,2018
1152,Wendell Smallwood,PHI,RB,"$691,144",0.691144,2018
1153,Joe Haeg,IND,RT,"$690,602",0.690602,2018
1154,DeShone Kizer,GB,QB,"$689,928",0.689928,2018
1155,LeShaun Sims,TEN,CB,"$689,546",0.689546,2018
1156,Mark Andrews,BAL,TE,"$689,165",0.689165,2018
1157,Taylor Heinicke,CAR,QB,"$689,000",0.689,2018
1158,Josh Lambo,JAX,K,"$689,000",0.689,2018
1159,Brandon Shell,NYJ,RT,"$688,991",0.688991,2018
1160,Christian Westerman,CIN,G,"$687,924",0.687924,2018
1161,Trevor Davis,GB,WR,"$686,794",0.686794,2018
1162,Arden Key,OAK,ED/DE,"$686,594",0.686594,2018
1163,Halapoulivaati Vaitai,PHI,T,"$686,281",0.686281,2018
1164,Oren Burks,GB,LB,"$685,189",0.685189,2018
1165,Joseph Noteboom,LAR,T,"$684,723",0.684723,2018
1166,Deadrin Senat,ATL,DL/DT,"$684,490",0.68449,2018
1167,Tre'quan Smith,NO,WR,"$684,256",0.684256,2018
1168,D.J. Reader,HOU,DL/DT,"$683,845",0.683845,2018
1169,Chukwuma Okorafor,PIT,T,"$683,091",0.683091,2018
1170,Alex Cappa,TB,G,"$678,426",0.678426,2018
1171,Jatavis Brown,LAC,LB,"$676,096",0.676096,2018
1172,Tarvarius Moore,SF,S,"$676,093",0.676093,2018
1173,Michael Roberts,DET,TE,"$674,547",0.674547,2018
1174,Geron Christian,WAS,T,"$674,062",0.674062,2018
1175,Ronnie Harrison,JAX,SS,"$673,876",0.673876,2018
1176,Harrison Phillips,BUF,DL,"$673,760",0.67376,2018
1177,Andy Janovich,DEN,FB,"$671,077",0.671077,2018
1178,Jordan Akins,HOU,TE,"$670,380",0.67038,2018
1179,Mason Cole,ARI,C,"$670,379",0.670379,2018
1180,Dorian O'Daniel,KC,DL,"$670,379",0.670379,2018
1181,Isaac Yiadom,DEN,CB,"$670,379",0.670379,2018
1182,Ian Thomas,CAR,TE,"$666,998",0.666998,2018
1183,Jalen Reeves-Maybin,DET,LB/OLB,"$666,626",0.666626,2018
1184,Amini Silatolu,CAR,G,"$665,412",0.665412,2018
1185,Jakeem Grant,MIA,WR,"$665,095",0.665095,2018
1186,David Morgan,MIN,TE,"$663,864",0.663864,2018
1187,Anthony Brown,DAL,CB,"$663,736",0.663736,2018
1188,Wes Schweitzer,ATL,G,"$663,095",0.663095,2018
1189,Jalyn Holmes,MIN,ED/DE,"$662,849",0.662849,2018
1190,Derek Watt,LAC,FB,"$662,420",0.66242,2018
1191,Keke Coutee,HOU,WR,"$662,256",0.662256,2018
1192,Cody Core,CIN,WR,"$661,983",0.661983,2018
1193,Nyheim Miller-Hines,IND,RB,"$661,136",0.661136,2018
1194,Wayne Gallman,NYG,RB,"$659,912",0.659912,2018
1195,Ryan Glasgow,CIN,DL,"$659,912",0.659912,2018
1196,Marlon Mack,IND,RB,"$659,912",0.659912,2018
1197,Grover Stewart,IND,DL/DT,"$659,912",0.659912,2018
1198,Carlos Watkins,HOU,DL,"$659,912",0.659912,2018
1199,Antonio Callaway,CLE,WR,"$659,463",0.659463,2018
1200,Mike Thomas,LAR,WR,"$659,017",0.659017,2018
1201,Josey Jewell,DEN,LB,"$658,495",0.658495,2018
1202,Shon Coleman,SF,T,"$658,000",0.658,2018
1203,Josh Walker,JAX,G,"$657,000",0.657,2018
1204,Kyle Lauletta,NYG,QB,"$656,924",0.656924,2018
1205,Maurice Canady,BAL,CB,"$655,089",0.655089,2018
1206,Kavon Frazier,DAL,S,"$655,089",0.655089,2018
1207,Will Parks,DEN,S,"$655,089",0.655089,2018
1208,Elandon Roberts,NE,LB,"$655,089",0.655089,2018
1209,Frostee Rucker,OAK,DL,"$655,000",0.655,2018
1210,B.W. Webb,NYG,CB,"$655,000",0.655,2018
1211,Nick Nelson,OAK,CB,"$654,670",0.65467,2018
1212,Brian Allen,LAR,C,"$651,734",0.651734,2018
1213,Su'a Cravens,DEN,S,"$651,408",0.651408,2018
1214,Mark Walton,CIN,RB,"$651,336",0.651336,2018
1215,Daesean Hamilton,DEN,WR,"$650,659",0.650659,2018
1216,Joel Iyiegbuniwe,CHI,LB,"$649,643",0.649643,2018
1217,Lac Edwards,NYJ,P,"$648,948",0.648948,2018
1218,Kendall Fuller,KC,CB,"$647,500",0.6475,2018
1219,Dorance Armstrong,DAL,ED/DE,"$647,499",0.647499,2018
1220,Chris Herndon,NYJ,TE,"$647,381",0.647381,2018
1221,Charone Peake,NYJ,WR,"$647,095",0.647095,2018
1222,Jordan Whitehead,TB,SS,"$646,814",0.646814,2018
1223,Jayron Kearse,MIN,S,"$646,056",0.646056,2018
1224,Clayton Fejedelem,CIN,S,"$645,887",0.645887,2018
1225,Tyler Matakevich,PIT,LB/ILB,"$645,762",0.645762,2018
1226,Anthony Averett,BAL,CB,"$645,249",0.645249,2018
1227,Kenny Young,BAL,LB,"$639,976",0.639976,2018
1228,Durham Smythe,MIA,TE,"$638,058",0.638058,2018
1229,Da'shawn Hand,DET,ED/DE,"$636,720",0.63672,2018
1230,George Fant,SEA,RT,"$636,668",0.636668,2018
1231,Jared Norris,CAR,LB,"$636,668",0.636668,2018
1232,Leonard Wester,TB,T,"$636,668",0.636668,2018
1233,Avonte Maddox,PHI,CB,"$636,478",0.636478,2018
1234,Cory Littleton,LAR,LB,"$635,000",0.635,2018
1235,Carl Lawson,CIN,LB/OLB,"$634,858",0.634858,2018
1236,Joel Heath,HOU,DL,"$633,668",0.633668,2018
1237,Robbie Chosen,NYJ,WR,"$633,334",0.633334,2018
1238,Jonathan Jones,NE,CB,"$633,334",0.633334,2018
1239,Michael Pierce,BAL,DL,"$633,334",0.633334,2018
1240,Ken Crawley,NO,CB,"$631,668",0.631668,2018
1241,Tommylee Lewis,NO,WR,"$631,668",0.631668,2018
1242,Brennan Scarlett,HOU,ED,"$631,668",0.631668,2018
1243,Jarrod Wilson,JAX,S,"$631,668",0.631668,2018
1244,Brian Poole,ATL,LB,"$631,168",0.631168,2018
1245,Rob Kelley,WAS,RB,"$631,000",0.631,2018
1246,Kentrell Brice,GB,SS,"$630,668",0.630668,2018
1247,Geronimo Allison,GB,WR,"$630,000",0.63,2018
1248,Peyton Barber,TB,RB,"$630,000",0.63,2018
1249,Nat Berhe,PIT,SS,"$630,000",0.63,2018
1250,Austin Blythe,LAR,G,"$630,000",0.63,2018
1251,Briean Boddy-Calhoun,CLE,CB,"$630,000",0.63,2018
1252,Ben Braunecker,CHI,TE,"$630,000",0.63,2018
1253,Jake Brendel,MIA,C,"$630,000",0.63,2018
1254,Malcolm Brown,LAR,RB,"$630,000",0.63,2018
1255,Damiere Byrd,CAR,WR,"$630,000",0.63,2018
1256,Kameron Canaday,PIT,LS,"$630,000",0.63,2018
1257,Jeremy Cash,ARI,ED,"$630,000",0.63,2018
1258,Marqui Christian,LAR,S,"$630,000",0.63,2018
1259,Derrick Coleman,ARI,FB,"$630,000",0.63,2018
1260,Alex Collins,BAL,RB,"$630,000",0.63,2018
1261,Blake Countess,LAR,S,"$630,000",0.63,2018
1262,Sheldon Day,SF,DL/DT,"$630,000",0.63,2018
1263,John Denney,MIA,LS,"$630,000",0.63,2018
1264,Riley Dixon,NYG,P,"$630,000",0.63,2018
1265,Jeff Driskel,CIN,QB,"$630,000",0.63,2018
1266,Parker Ehinger,DAL,G,"$630,000",0.63,2018
1267,Matthias Farley,IND,SS,"$630,000",0.63,2018
1268,B.J. Finney,PIT,G,"$630,000",0.63,2018
1269,David Fluellen,TEN,RB,"$630,000",0.63,2018
1270,Najee Goode,IND,ED,"$630,000",0.63,2018
1271,Xavier Grimble,PIT,TE,"$630,000",0.63,2018
1272,Kamu Grugier-Hill,PHI,LB,"$630,000",0.63,2018
1273,Antonio Hamilton,NYG,CB,"$630,000",0.63,2018
1274,Erik Harris,OAK,SS,"$630,000",0.63,2018
1275,Rashard Higgins,CLE,WR,"$630,000",0.63,2018
1276,Rashod Hill,MIN,RT,"$630,000",0.63,2018
1277,Gerald Hodges,ARI,ED,"$630,000",0.63,2018
1278,Kevin Hogan,DEN,QB,"$630,000",0.63,2018
1279,DeAndre Houston-Carson,CHI,S,"$630,000",0.63,2018
1280,Joey Hunt,SEA,C,"$630,000",0.63,2018
1281,Matthew Ioannidis,WAS,DL,"$630,000",0.63,2018
1282,Stanley Jean-Baptiste,BAL,CB,"$630,000",0.63,2018
1283,Quinton Jefferson,SEA,ED,"$630,000",0.63,2018
