rank,player_name,team,position,age,total_contract_value,total_contract_value_millions,year
1,Kyler Murray,ARI,QB,,"$49,118,177",49.118177,2024
2,Matthew Stafford,LAR,QB,,"$46,174,541",46.174541,2024
3,Dak Prescott,DAL,QB,,"$44,624,800",44.6248,2024
4,Patrick Mahomes,KC,QB,,"$37,008,269",37.008269,2024
5,Lamar Jackson,BAL,QB,,"$32,400,000",32.4,2024
6,T.J. Watt,PIT,ED/OLB,30,"$30,418,694",30.418694,2024
7,Josh Allen,BUF,QB,,"$30,356,281",30.356281,2024
8,Maxx Crosby,LV,DL/DE,,"$30,253,250",30.25325,2024
9,Cooper Kupp,LAR,WR,,"$29,780,000",29.78,2024
10,Joe Burrow,CIN,QB,,"$29,714,000",29.714,2024
11,Deshaun Watson,CLE,QB,,"$27,950,868",27.950868,2024
12,Chris Godwin,TB,WR,,"$27,534,000",27.534,2024
13,Jared Goff,DET,QB,,"$27,211,000",27.211,2024
14,Joe Thuney,KC,G,,"$26,971,713",26.971713,2024
15,Geno Smith,SEA,QB,,"$26,400,000",26.4,2024
16,Kenny Clark,GB,DL/DT,,"$26,365,000",26.365,2024
17,Joey Bosa,LAC,ED/OLB,,"$26,111,667",26.111667,2024
18,Laremy Tunsil,HOU,LT,,"$25,855,870",25.85587,2024
19,Khalil Mack,LAC,ED/OLB,,"$25,595,000",25.595,2024
20,Quenton Nelson,IND,G,25,"$25,200,000",25.2,2024
21,Montez Sweat,CHI,ED/DE,,"$25,085,200",25.0852,2024
22,Kirk Cousins,ATL,QB,,"$25,000,000",25.0,2024
23,Christian Kirk,JAX,WR,,"$24,119,294",24.119294,2024
24,Terry McLaurin,WAS,WR,,"$24,100,000",24.1,2024
25,Jaire Alexander,GB,CB,,"$23,981,645",23.981645,2024
26,Harold Landry,TEN,LB/OLB,,"$23,800,000",23.8,2024
27,Taylor Moton,CAR,RT,,"$23,347,916",23.347916,2024
28,Keenan Allen,CHI,WR,,"$23,100,000",23.1,2024
29,Brian O'Neill,MIN,RT,,"$22,930,868",22.930868,2024
30,Marlon Humphrey,BAL,CB,,"$22,877,800",22.8778,2024
31,Tremaine Edmunds,CHI,LB/ILB,,"$22,437,500",22.4375,2024
32,Budda Baker,ARI,S,,"$22,086,250",22.08625,2024
33,Tee Higgins,CIN,WR,,"$21,816,000",21.816,2024
34,Jake Matthews,ATL,LT,,"$21,773,713",21.773713,2024
35,Jeffery Simmons,TEN,DL/DT,,"$21,652,932",21.652932,2024
36,Trent Williams,SF,LT/T,,"$21,614,953",21.614953,2024
37,Daron Payne,WAS,DL/DT,,"$21,610,000",21.61,2024
38,Minkah Fitzpatrick,PIT,SS,,"$21,355,000",21.355,2024
39,Jonathan Allen,WAS,DL/DT,,"$20,970,588",20.970588,2024
40,Vita Vea,TB,DL/DT,,"$20,965,054",20.965054,2024
41,Garett Bolles,DEN,LT,,"$20,807,245",20.807245,2024
42,Jordan Love,GB,QB,,"$20,757,731",20.757731,2024
43,DeMarcus Lawrence,DAL,ED/DE,,"$20,445,000",20.445,2024
44,Quinnen Williams,NYJ,DL/DT,,"$20,400,000",20.4,2024
45,Grady Jarrett,ATL,DL/DT,,"$20,375,000",20.375,2024
46,Myles Garrett,CLE,ED/DE,,"$20,168,895",20.168895,2024
47,Trey Hendrickson,CIN,ED/DE,,"$20,166,666",20.166666,2024
48,Andrew Thomas,NYG,LT,,"$19,687,941",19.687941,2024
49,Travis Kelce,KC,TE,,"$19,551,667",19.551667,2024
50,Jawaan Taylor,KC,RT,,"$19,391,666",19.391666,2024
51,Justin Herbert,LAC,QB,,"$19,345,675",19.345675,2024
52,Derwin James,LAC,SS,,"$19,148,066",19.148066,2024
53,Tyler Lockett,SEA,WR,,"$18,895,000",18.895,2024
54,Charvarius Ward,SF,CB,,"$18,401,000",18.401,2024
55,Tyreek Hill,MIA,WR,,"$18,367,926",18.367926,2024
56,Marcus Williams,BAL,S,,"$18,027,918",18.027918,2024
57,Michael Pittman Jr.,IND,WR,,"$18,000,000",18.0,2024
58,Aaron Rodgers,NYJ,QB,,"$17,161,112",17.161112,2024
59,Ronnie Stanley,BAL,LT/T,,"$17,050,593",17.050593,2024
60,Mark Andrews,BAL,TE,,"$16,907,611",16.907611,2024
61,Braden Smith,IND,RT,,"$16,683,000",16.683,2024
62,Orlando Brown Jr.,CIN,LT,,"$16,398,000",16.398,2024
63,Alvin Kamara,NO,RB,,"$16,163,824",16.163824,2024
64,Lane Johnson,PHI,RT,,"$15,865,000",15.865,2024
65,Bradley Chubb,MIA,LB/OLB,,"$15,813,841",15.813841,2024
66,Foyesade Oluokun,JAX,LB/ILB,,"$15,750,668",15.750668,2024
67,Kolton Miller,LV,LT,,"$15,681,500",15.6815,2024
68,D.J. Reed,NYJ,CB,,"$15,636,165",15.636165,2024
69,Brian Burns,NYG,LB/OLB,,"$15,500,000",15.5,2024
70,Zack Martin,DAL,G,,"$15,500,000",15.5,2024
71,Trevor Lawrence,JAX,QB,,"$15,029,725",15.029725,2024
72,D.K. Metcalf,SEA,WR,,"$15,000,000",15.0,2024
73,Von Miller,BUF,ED/DE,,"$14,820,666",14.820666,2024
74,Rob Havenstein,LAR,RT,,"$14,703,294",14.703294,2024
75,Nick Bosa,SF,ED/DE,,"$14,671,000",14.671,2024
76,Jamel Dean,TB,CB,,"$14,666,343",14.666343,2024
77,Ryan Kelly,IND,C,,"$14,625,000",14.625,2024
78,Elgton Jenkins,GB,G,,"$14,429,412",14.429412,2024
79,Dexter Lawrence,NYG,DL/DT,,"$14,340,482",14.340482,2024
80,Justin Reid,KC,SS,,"$14,250,000",14.25,2024
81,Trevon Diggs,DAL,CB,,"$14,117,647",14.117647,2024
82,Cameron Jordan,NO,ED/DE,,"$13,852,250",13.85225,2024
83,Danielle Hunter,HOU,ED/DE,,"$13,700,000",13.7,2024
84,Jonah Jackson,LAR,G,,"$13,676,745",13.676745,2024
85,Jalen Hurts,PHI,QB,,"$13,558,800",13.5588,2024
86,Larry Ogunjobi,PIT,DL/DE,,"$13,283,333",13.283333,2024
87,Jaylon Johnson,CHI,CB,,"$13,000,000",13.0,2024
88,D.J. Jones,DEN,DL/DT,,"$12,958,334",12.958334,2024
89,Frank Ragnow,DET,C,,"$12,800,000",12.8,2024
90,Derek Carr,NO,QB,,"$12,668,000",12.668,2024
91,Kevin Dotson,LAR,G,,"$12,666,666",12.666666,2024
92,Fred Warner,SF,LB/ILB,,"$12,649,000",12.649,2024
93,Tyler Higbee,LAR,TE,,"$12,608,631",12.608631,2024
94,Cameron Heyward,PIT,DL/DE,,"$12,606,250",12.60625,2024
95,Jonathan Jones,NE,CB,,"$12,573,529",12.573529,2024
96,Deebo Samuel,SF,WR,,"$12,556,165",12.556165,2024
97,Kaleb McGary,ATL,RT,,"$12,500,000",12.5,2024
98,Jalen Thompson,ARI,SS,,"$12,467,750",12.46775,2024
99,Matt Milano,BUF,LB/OLB,,"$12,437,000",12.437,2024
100,Ryan Ramczyk,NO,RT,,"$12,293,321",12.293321,2024
101,George Kittle,SF,TE,,"$12,204,575",12.204575,2024
102,Allen Lazard,NYJ,WR,,"$12,184,000",12.184,2024
103,Joel Bitonio,CLE,G,,"$12,140,985",12.140985,2024
104,Denzel Ward,CLE,CB,,"$12,138,918",12.138918,2024
105,A.J. Brown,PHI,WR,,"$11,878,894",11.878894,2024
106,Sheldon Rankins,CIN,DL/DT,,"$11,705,882",11.705882,2024
107,Jordan Mailata,PHI,LT,,"$11,666,000",11.666,2024
108,Joseph Noteboom,LAR,LT,,"$11,617,647",11.617647,2024
109,Wyatt Teller,CLE,G,,"$11,616,915",11.616915,2024
110,Cole Kmet,CHI,TE,,"$11,600,000",11.6,2024
111,Brandon Scherff,JAX,G,,"$11,567,000",11.567,2024
112,Dion Dawkins,BUF,LT,,"$11,509,833",11.509833,2024
113,James Conner,ARI,RB,,"$11,232,560",11.23256,2024
114,James Daniels,PIT,G,,"$11,166,668",11.166668,2024
115,Joshua Hines-Allen,JAX,ED/DE,,"$11,150,000",11.15,2024
116,Rashan Gary,GB,ED/DE,,"$11,146,138",11.146138,2024
117,Charles Omenihu,KC,ED/DE,,"$10,970,000",10.97,2024
118,Taylor Decker,DET,LT,,"$10,958,000",10.958,2024
119,Mike Onwenu,NE,RT,,"$10,941,176",10.941176,2024
120,Byron Murphy,MIN,CB,,"$10,911,754",10.911754,2024
121,B.J. Hill,CIN,DL/DT,,"$10,833,334",10.833334,2024
122,Dre'Mont Jones,SEA,ED/DE,,"$10,770,416",10.770416,2024
123,Darius Slay,PHI,CB,,"$10,666,000",10.666,2024
124,Jonathan Taylor,IND,RB,,"$10,666,000",10.666,2024
125,Jack Conklin,CLE,RT,,"$10,560,406",10.560406,2024
126,Terron Armstead,MIA,LT/T,,"$10,556,102",10.556102,2024
127,Kyle Pitts,ATL,TE,,"$10,471,522",10.471522,2024
128,Leonard Williams,SEA,ED/DE,,"$10,400,000",10.4,2024
129,Grover Stewart,IND,DL/DT,,"$10,320,000",10.32,2024
130,Travon Walker,JAX,ED/DE,,"$10,192,534",10.192534,2024
131,Isaac Seumalo,PIT,G,,"$10,191,666",10.191666,2024
132,Austin Corbett,CAR,C,,"$10,133,000",10.133,2024
133,Sam Hubbard,CIN,ED/DE,,"$10,120,575",10.120575,2024
134,Christian Wilkins,LV,DL/DT,,"$10,012,000",10.012,2024
135,Jessie Bates III,ATL,FS,,"$10,000,000",10.0,2024
136,Brandin Cooks,DAL,WR,,"$10,000,000",10.0,2024
137,Calvin Ridley,TEN,WR,,"$10,000,000",10.0,2024
138,Adam Thielen,CAR,WR,,"$9,917,000",9.917,2024
139,Roquan Smith,BAL,LB/ILB,,"$9,843,750",9.84375,2024
140,Ja'Marr Chase,CIN,WR,,"$9,806,250",9.80625,2024
141,Haason Reddick,NYJ,LB/OLB,,"$9,776,678",9.776678,2024
142,Aidan Hutchinson,DET,ED/DE,,"$9,740,015",9.740015,2024
143,Ed Oliver,BUF,DL/DT,,"$9,725,000",9.725,2024
144,Robert Woods,HOU,WR,,"$9,705,882",9.705882,2024
145,Patrick Surtain II,DEN,CB,,"$9,669,952",9.669952,2024
146,David Njoku,CLE,TE,,"$9,645,000",9.645,2024
147,Davon Godchaux,NE,DL/DT,,"$9,633,333",9.633333,2024
148,Dre Greenlaw,SF,LB/OLB,,"$9,602,970",9.60297,2024
149,Tua Tagovailoa,MIA,QB,,"$9,526,890",9.52689,2024
150,L'Jarius Sneed,TEN,CB,,"$9,520,000",9.52,2024
151,Jakobi Meyers,LV,WR,,"$9,477,613",9.477613,2024
152,Derek Stingley Jr.,HOU,CB,,"$9,452,049",9.452049,2024
153,Andrew Wylie,WAS,RT,,"$9,416,666",9.416666,2024
154,Amani Hooker,TEN,SS,,"$9,317,644",9.317644,2024
155,Alex Cappa,CIN,G,,"$9,250,000",9.25,2024
156,Taysom Hill,NO,TE,,"$9,196,500",9.1965,2024
157,Dallas Goedert,PHI,TE,,"$9,131,583",9.131583,2024
158,Ahmad Gardner,NYJ,CB,,"$9,122,946",9.122946,2024
159,Jaylen Waddle,MIA,WR,,"$9,094,326",9.094326,2024
160,Chris Lindstrom,ATL,G,,"$9,050,000",9.05,2024
161,Logan Wilson,CIN,LB/ILB,,"$9,050,000",9.05,2024
162,Demario Davis,NO,LB/ILB,,"$9,033,000",9.033,2024
163,Javon Hargrave,SF,DL/DT,,"$8,777,352",8.777352,2024
164,CeeDee Lamb,DAL,WR,,"$8,750,000",8.75,2024
165,Trey Pipkins,LAC,G,,"$8,750,000",8.75,2024
166,DeMarcus Walker,CHI,ED/DE,,"$8,666,666",8.666666,2024
167,Bryce Young,CAR,QB,,"$8,626,153",8.626153,2024
168,Justin Jefferson,MIN,WR,,"$8,612,600",8.6126,2024
169,Zaire Franklin,IND,LB/ILB,,"$8,610,000",8.61,2024
170,Kayvon Thibodeaux,NYG,LB/OLB,,"$8,547,010",8.54701,2024
171,Lavonte David,TB,LB/ILB,,"$8,500,000",8.5,2024
172,Kaden Elliss,ATL,LB/ILB,,"$8,500,000",8.5,2024
173,Taron Johnson,BUF,CB,,"$8,447,500",8.4475,2024
174,Tytus Howard,HOU,RT,,"$8,405,877",8.405877,2024
175,DeForest Buckner,IND,DL/DT,,"$8,350,000",8.35,2024
176,A.J. Terrell,ATL,CB,,"$8,344,000",8.344,2024
177,C.J. Stroud,HOU,QB,,"$8,245,283",8.245283,2024
178,Brandon Graham,PHI,ED/DE,,"$8,198,000",8.198,2024
179,Penei Sewell,DET,RT,,"$8,167,649",8.167649,2024
180,DeVonta Smith,PHI,WR,,"$8,127,381",8.127381,2024
181,Josh Sweat,PHI,LB/OLB,,"$8,077,000",8.077,2024
182,Will Anderson,HOU,ED/DE,,"$8,003,185",8.003185,2024
183,Antoine Winfield Jr.,TB,FS,,"$8,000,000",8.0,2024
184,Jalen Ramsey,MIA,CB,,"$7,962,560",7.96256,2024
185,Darius Slayton,NYG,WR,,"$7,950,000",7.95,2024
186,Dalton Schultz,HOU,TE,,"$7,941,165",7.941165,2024
187,Samson Ebukam,IND,ED/DE,,"$7,935,000",7.935,2024
188,Jacoby Brissett,NE,QB,,"$7,882,353",7.882353,2024
189,Uchenna Nwosu,SEA,LB/OLB,,"$7,813,333",7.813333,2024
190,Xavier McKinney,GB,SS,,"$7,800,000",7.8,2024
191,Courtland Sutton,DEN,WR,,"$7,795,588",7.795588,2024
192,Gardner Minshew,LV,QB,,"$7,790,000",7.79,2024
193,Xavier Woods,CAR,SS,,"$7,759,168",7.759168,2024
194,Dawson Knox,BUF,TE,,"$7,728,000",7.728,2024
195,Anthony Richardson,IND,QB,,"$7,725,916",7.725916,2024
196,Zach Allen,DEN,DL/DE,,"$7,700,000",7.7,2024
197,Miles Sanders,CAR,RB,,"$7,695,000",7.695,2024
198,David Onyemata,ATL,DL/DT,,"$7,650,000",7.65,2024
199,Deatrich Wise,NE,ED/DE,,"$7,641,168",7.641168,2024
200,Ikem Ekwonu,CAR,LT,,"$7,518,559",7.518559,2024
201,Kyle Dugger,NE,SS,,"$7,500,000",7.5,2024
202,T.J. Edwards,CHI,LB/OLB,,"$7,500,000",7.5,2024
203,Noah Fant,SEA,TE,,"$7,500,000",7.5,2024
204,Mike Hilton,CIN,CB,,"$7,450,000",7.45,2024
205,Darnell Mooney,ATL,WR,,"$7,450,000",7.45,2024
206,Alex Anzalone,DET,LB/ILB,,"$7,444,112",7.444112,2024
207,Mike McGlinchey,DEN,RT,,"$7,400,000",7.4,2024
208,Donovan Wilson,DAL,S,,"$7,370,575",7.370575,2024
209,Chris Jones,KC,DL/DT,,"$7,350,000",7.35,2024
210,Harrison Smith,MIN,S,,"$7,315,884",7.315884,2024
211,Marcus Epps,LV,FS,,"$7,292,500",7.2925,2024
212,C.J. Mosley,NYJ,LB/ILB,,"$7,244,000",7.244,2024
213,Devon Witherspoon,SEA,CB,,"$7,241,171",7.241171,2024
214,Graham Gano,NYG,K,,"$7,211,667",7.211667,2024
215,D.J. Moore,CHI,WR,,"$7,200,000",7.2,2024
216,Caleb Williams,CHI,QB,,"$7,179,283",7.179283,2024
217,Germaine Pratt,CIN,LB/ILB,,"$7,133,333",7.133333,2024
218,David Andrews,NE,C,,"$7,101,470",7.10147,2024
219,Ted Karras,CIN,C,,"$7,100,000",7.1,2024
220,Nnamdi Madubuike,BAL,DL/DE,,"$7,100,000",7.1,2024
221,T.J. Hockenson,MIN,TE,,"$7,046,176",7.046176,2024
222,Evan Engram,JAX,TE,,"$7,000,000",7.0,2024
223,Jarrett Stidham,DEN,QB,,"$7,000,000",7.0,2024
224,Kenny Moore,IND,CB,,"$6,970,000",6.97,2024
225,Marquise Brown,KC,WR,,"$6,955,882",6.955882,2024
226,Chidobe Awuzie,TEN,CB,,"$6,940,000",6.94,2024
227,Alex Singleton,DEN,LB/ILB,,"$6,913,333",6.913333,2024
228,Baker Mayfield,TB,QB,,"$6,900,000",6.9,2024
229,Zaven Collins,ARI,ED/DE,,"$6,876,036",6.876036,2024
230,Jayden Daniels,WAS,QB,,"$6,863,027",6.863027,2024
231,Kyzir White,ARI,LB/OLB,,"$6,760,080",6.76008,2024
232,Matt Judon,ATL,ED/OLB,,"$6,735,292",6.735292,2024
233,Alex Highsmith,PIT,ED/OLB,,"$6,727,000",6.727,2024
234,Jaycee Horn,CAR,CB,,"$6,717,501",6.717501,2024
235,Evan Neal,NYG,RT,,"$6,695,798",6.695798,2024
236,Bobby Okereke,NYG,LB/ILB,,"$6,688,333",6.688333,2024
237,Drake Maye,NE,QB,,"$6,661,775",6.661775,2024
238,Nico Collins,HOU,WR,,"$6,643,205",6.643205,2024
239,Derrick Brown,CAR,DL/DE,,"$6,625,000",6.625,2024
240,Jabrill Peppers,NE,S,,"$6,610,000",6.61,2024
241,Tristan Wirfs,TB,LT,,"$6,606,582",6.606582,2024
242,Ben Powers,DEN,G,,"$6,550,000",6.55,2024
243,Erik McCoy,NO,C,,"$6,520,000",6.52,2024
244,Dalvin Tomlinson,CLE,DL/DT,,"$6,502,000",6.502,2024
245,Julian Love,SEA,FS,,"$6,500,000",6.5,2024
246,Jon Runyan,NYG,G,,"$6,500,000",6.5,2024
247,Terence Steele,DAL,RT,,"$6,500,000",6.5,2024
248,Bobby Wagner,WAS,LB/ILB,,"$6,500,000",6.5,2024
249,Christian Darrisaw,MIN,LT,,"$6,472,832",6.472832,2024
250,Kevin Byard,CHI,S,,"$6,470,000",6.47,2024
251,Robert Hunt,CAR,G,,"$6,450,000",6.45,2024
252,Marvin Harrison Jr.,ARI,WR,,"$6,431,771",6.431771,2024
253,Jimmie Ward,HOU,S,,"$6,427,110",6.42711,2024
254,Paris Johnson,ARI,LT,,"$6,375,558",6.375558,2024
255,Jarran Reed,SEA,DL/DT,,"$6,370,000",6.37,2024
256,Patrick Mekari,BAL,G,,"$6,350,000",6.35,2024
257,Justin Jones,ARI,DL/DT,,"$6,345,000",6.345,2024
258,Christian McCaffrey,SF,RB,,"$6,329,647",6.329647,2024
259,Christian Barmore,NE,DL/DT,,"$6,311,623",6.311623,2024
260,Jonah Williams,ARI,RT,,"$6,280,000",6.28,2024
261,Nick Chubb,CLE,RB,,"$6,275,000",6.275,2024
262,Andre James,LV,C,,"$6,266,666",6.266666,2024
263,Zach Sieler,MIA,ED/DE,,"$6,252,000",6.252,2024
264,Josh Oliver,MIN,TE,,"$6,174,000",6.174,2024
265,Lloyd Cushenberry,TEN,C,,"$6,155,000",6.155,2024
266,Patrick Queen,PIT,LB/ILB,,"$6,113,333",6.113333,2024
267,Tyson Campbell,JAX,CB,,"$6,102,639",6.102639,2024
268,Joe Alt,LAC,RT,,"$6,029,262",6.029262,2024
269,Geno Stone,CIN,S,,"$6,025,000",6.025,2024
270,Jadeveon Clowney,CAR,ED/OLB,,"$6,000,000",6.0,2024
271,Donte Jackson,PIT,CB,,"$6,000,000",6.0,2024
272,Marcus Mariota,WAS,QB,,"$6,000,000",6.0,2024
273,Landon Dickerson,PHI,G,,"$5,996,130",5.99613,2024
274,Sean Bunting,ARI,CB,,"$5,955,000",5.955,2024
275,Kevin Zeitler,DET,G,,"$5,940,000",5.94,2024
276,Mo Alie-Cox,IND,TE,,"$5,920,000",5.92,2024
277,Matt Gay,IND,K,,"$5,920,000",5.92,2024
278,Stefon Diggs,HOU,WR,,"$5,876,000",5.876,2024
279,Drake London,ATL,WR,,"$5,873,037",5.873037,2024
280,Shaq Mason,HOU,G,,"$5,868,000",5.868,2024
281,D'Andre Swift,CHI,RB,,"$5,833,333",5.833333,2024
282,Charles Cross,SEA,LT,,"$5,831,898",5.831898,2024
283,Garrett Bradbury,MIN,C,,"$5,769,882",5.769882,2024
284,Jonathan Greenard,MIN,ED/OLB,,"$5,740,000",5.74,2024
285,Brandon Aiyuk,SF,WR,,"$5,725,000",5.725,2024
286,Tyree Wilson,LV,DL/DE,,"$5,683,068",5.683068,2024
287,Samuel Cosmi,WAS,G,,"$5,660,649",5.660649,2024
288,DaVon Hamilton,JAX,DL/DT,,"$5,655,288",5.655288,2024
289,Garrett Wilson,NYJ,WR,,"$5,605,638",5.605638,2024
290,Mike Evans,TB,WR,,"$5,568,000",5.568,2024
291,Tyrann Mathieu,NO,S,,"$5,567,000",5.567,2024
292,Jason Myers,SEA,K,,"$5,510,000",5.51,2024
293,Joe Mixon,HOU,RB,,"$5,500,000",5.5,2024
294,Morgan Moses,NYJ,RT,,"$5,500,000",5.5,2024
295,Harrison Phillips,MIN,DL/DT,,"$5,480,556",5.480556,2024
296,Gerald Everett,CHI,TE,,"$5,460,000",5.46,2024
297,Nate Herbig,PIT,C,,"$5,460,000",5.46,2024
298,E.J. Speed,IND,LB/OLB,,"$5,460,000",5.46,2024
299,Micah Parsons,DAL,ED/DE,,"$5,434,479",5.434479,2024
300,Ja'whaun Bentley,NE,LB/ILB,,"$5,433,333",5.433333,2024
301,Kenneth Murray,TEN,LB/ILB,,"$5,410,000",5.41,2024
302,Alim McNeill,DET,DL/DT,,"$5,388,579",5.388579,2024
303,Anthony Nelson,TB,ED/OLB,,"$5,384,000",5.384,2024
304,Tyler Conklin,NYJ,TE,,"$5,358,334",5.358334,2024
305,Will Hernandez,ARI,G,,"$5,335,080",5.33508,2024
306,Hunter Henry,NE,TE,,"$5,323,522",5.323522,2024
307,Trey Lance,DAL,QB,,"$5,310,714",5.310714,2024
308,Malik Nabers,NYG,WR,,"$5,310,500",5.3105,2024
309,Josh Jacobs,GB,RB,,"$5,307,343",5.307343,2024
310,D.J. Reader,DET,DL/DT,,"$5,303,000",5.303,2024
311,Robert Spillane,LV,ED/OLB,,"$5,300,000",5.3,2024
312,Rashawn Slater,LAC,LT,,"$5,291,923",5.291923,2024
313,Chris Olave,NO,WR,,"$5,255,966",5.255966,2024
314,Carl Granderson,NO,LB/OLB,,"$5,250,000",5.25,2024
315,Younghoe Koo,ATL,K,,"$5,250,000",5.25,2024
316,Patrick Ricard,BAL,FB,,"$5,155,000",5.155,2024
317,Creed Humphrey,KC,C,,"$5,151,856",5.151856,2024
318,Derrick Henry,BAL,RB,,"$5,105,000",5.105,2024
319,David Montgomery,DET,RB,,"$5,060,046",5.060046,2024
320,Alijah Vera-Tucker,NYJ,G,,"$5,054,327",5.054327,2024
321,Raekwon Davis,IND,DL/DT,,"$5,010,000",5.01,2024
322,Sam Darnold,MIN,QB,,"$5,000,000",5.0,2024
323,Joe Flacco,IND,QB,,"$5,000,000",5.0,2024
324,John Franklin-Myers,DEN,DL/DE,,"$5,000,000",5.0,2024
325,Drew Lock,NYG,QB,,"$5,000,000",5.0,2024
326,Chase McLaughlin,TB,K,,"$5,000,000",5.0,2024
327,Bijan Robinson,ATL,RB,,"$4,990,577",4.990577,2024
328,Andy Dalton,CAR,QB,,"$4,967,000",4.967,2024
329,Jalen Carter,PHI,DL/DT,,"$4,955,920",4.95592,2024
330,Talanoa Hufanga,SF,SS,,"$4,950,038",4.950038,2024
331,Rhamondre Stevenson,NE,RB,,"$4,903,264",4.903264,2024
332,Damien Lewis,CAR,G,,"$4,900,000",4.9,2024
333,Drew Sample,CIN,TE,,"$4,900,000",4.9,2024
334,Dorance Armstrong,WAS,ED/DE,,"$4,885,000",4.885,2024
335,Deommodore Lenoir,SF,CB,,"$4,874,368",4.874368,2024
336,Amon-Ra St. Brown,DET,WR,,"$4,862,313",4.862313,2024
337,Bilal Nichols,ARI,ED/DE,,"$4,840,000",4.84,2024
338,Tyquan Lewis,IND,ED/DE,,"$4,810,000",4.81,2024
339,Darnell Wright,CHI,RT,,"$4,765,515",4.765515,2024
340,Jameson Williams,DET,WR,,"$4,762,306",4.762306,2024
341,Matt Prater,ARI,K,,"$4,759,765",4.759765,2024
342,Lorenzo Carter,ATL,ED/OLB,,"$4,750,000",4.75,2024
343,Jermaine Eluemunor,NYG,G,,"$4,750,000",4.75,2024
344,Morgan Fox,LAC,DL/DE,,"$4,750,000",4.75,2024
345,Cole Holcomb,PIT,LB/ILB,,"$4,740,000",4.74,2024
346,JC Latham,TEN,LT,,"$4,735,489",4.735489,2024
347,Chris Boswell,PIT,K,,"$4,720,000",4.72,2024
348,Jerry Jeudy,CLE,WR,,"$4,700,000",4.7,2024
349,Elandon Roberts,PIT,LB/ILB,,"$4,667,500",4.6675,2024
350,Michael Danna,KC,ED/DE,,"$4,666,666",4.666666,2024
351,Stephon Gilmore,MIN,CB,,"$4,666,666",4.666666,2024
352,Darious Williams,LAR,CB,,"$4,666,666",4.666666,2024
353,Jeff Okudah,HOU,CB,,"$4,661,754",4.661754,2024
354,Daniel Carlson,LV,K,,"$4,650,000",4.65,2024
355,Jamaal Williams,NO,RB,,"$4,630,000",4.63,2024
356,Jordan Davis,PHI,DL/DT,,"$4,626,638",4.626638,2024
357,Jake Elliott,PHI,K,,"$4,570,000",4.57,2024
358,Broderick Washington,BAL,DL/DE,,"$4,540,000",4.54,2024
359,Carlton Davis,DET,CB,,"$4,529,483",4.529483,2024
360,Jason Sanders,MIA,K,,"$4,506,500",4.5065,2024
361,Denico Autry,HOU,DL/DT,,"$4,500,000",4.5,2024
362,Jordan Whitehead,TB,SS,,"$4,500,000",4.5,2024
363,Gabriel Davis,JAX,WR,,"$4,494,117",4.494117,2024
364,Peter Skoronski,TEN,G,,"$4,471,209",4.471209,2024
365,Jaelan Phillips,MIA,LB/OLB,,"$4,460,337",4.460337,2024
366,Cesar Ruiz,NO,G,,"$4,450,000",4.45,2024
367,Kyle Hamilton,BAL,S,,"$4,433,206",4.433206,2024
368,Shaquill Griffin,MIN,CB,,"$4,430,000",4.43,2024
369,Arik Armstead,JAX,ED/DE,,"$4,426,471",4.426471,2024
370,Tyler Bass,BUF,K,,"$4,420,000",4.42,2024
371,Ka'imi Fairbairn,HOU,K,,"$4,401,711",4.401711,2024
372,Khalen Saunders,NO,DL/DT,,"$4,400,000",4.4,2024
373,Trenton Brown,CIN,RT,,"$4,397,058",4.397058,2024
374,DeAndre Hopkins,KC,WR,,"$4,368,610",4.36861,2024
375,Foster Moreau,NO,TE,,"$4,367,050",4.36705,2024
376,Kenyon Green,HOU,G,,"$4,350,929",4.350929,2024
377,Bryce Huff,PHI,LB/OLB,,"$4,350,000",4.35,2024
378,Alaric Jackson,LAR,LT,,"$4,346,666",4.346666,2024
379,Kwity Paye,IND,ED/DE,,"$4,341,539",4.341539,2024
380,Rakeem Nunez-Roches,NYG,DL/DT,,"$4,333,333",4.333333,2024
381,Justin Simmons,ATL,FS,,"$4,333,333",4.333333,2024
382,James Bradberry,PHI,S,,"$4,305,000",4.305,2024
383,Jevon Holland,MIA,FS,,"$4,290,802",4.290802,2024
384,Austin Jackson,MIA,RT,,"$4,262,116",4.262116,2024
385,Cairo Santos,CHI,K,,"$4,260,000",4.26,2024
386,Kamren Curl,LAR,SS,,"$4,235,294",4.235294,2024
387,Arden Key,TEN,LB/OLB,,"$4,220,000",4.22,2024
388,Azeez Al-Shaair,HOU,LB/ILB,,"$4,200,000",4.2,2024
389,John Cominsky,DET,ED/DE,,"$4,200,000",4.2,2024
390,Jedrick Wills,CLE,LT,,"$4,192,352",4.192352,2024
391,Liam Eichenberg,MIA,C,,"$4,163,178",4.163178,2024
392,Michael Penix Jr.,ATL,QB,,"$4,160,479",4.160479,2024
393,Connor McGovern,BUF,C,,"$4,160,000",4.16,2024
394,Najee Harris,PIT,RB,,"$4,151,460",4.15146,2024
395,Tyler Biadasz,WAS,C,,"$4,150,000",4.15,2024
396,Trevon Moehrig,LV,SS,,"$4,141,456",4.141456,2024
397,Hjalte Froholdt,ARI,C,,"$4,133,413",4.133413,2024
398,Rome Odunze,CHI,WR,,"$4,131,727",4.131727,2024
399,Travis Etienne,JAX,RB,,"$4,103,943",4.103943,2024
400,Rayshawn Jenkins,SEA,SS,,"$4,100,000",4.1,2024
