player_name_short,position,team_city,penalty_count,penalty_yards,year
C.Van Lanen,OL,Jacksonville,2,16,2024
J.Cochrane,LB,Kansas City,2,20,2024
D.Leonard,DB,LA Chargers,2,15,2024
B.Asamoah,LB,Minnesota,2,10,2024
E.Ingram,OL,Minnesota,2,15,2024
T.Chandler,RB,Minnesota,2,25,2024
J.Nailor,WR,Minnesota,2,10,2024
M.Clemons,DL,N.Y. Jets,2,25,2024
J.Johnson,LB,N.Y. Jets,2,20,2024
B.Hall,RB,N.Y. Jets,2,5,2024
T.Conklin,TE,N.Y. Jets,2,9,2024
C.Gardner-Johnson,DB,Philadelphia,2,30,2024
M.Robinson,LB,Pittsburgh,2,15,2024
R.McCollum,OL,Pittsburgh,2,15,2024
G.Odum,DB,San Francisco,2,20,2024
J.Russell,LB,Tampa Bay,2,14,2024
R.McCreary,DB,Tennessee,2,38,2024
T.Avery,DB,Tennessee,2,17,2024
C.Dicker,K,LA Chargers,2,0,2024
D.Ross,DB,Houston,2,20,2024
T.Hudson,TE,Cincinnati,2,15,2024
B.Melton,WR,Green Bay,2,15,2024
A.Rodgers,QB,N.Y. Jets,2,25,2024
D.Brunskill,OL,Tennessee,2,20,2024
Z.Pascal,WR,Arizona,2,20,2024
C.Lammons,DB,Indianapolis,2,9,2024
T.Scott,OL,Washington,2,10,2024
C.Omenihu,DL,Kansas City,2,10,2024
D.Johnson,RB,Jacksonville,2,20,2024
N.Davis,OL,Chicago,2,10,2024
G.Gaines,DL,Tampa Bay,2,10,2024
C.McGovern,OL,Buffalo,2,25,2024
C.Edoga,OL,Dallas,2,20,2024
K.Barnes,LB,Arizona,2,25,2024
E.Moore,WR,Cleveland,2,15,2024
A.Mosby,DL,Green Bay,2,15,2024
C.Zavala,OL,Carolina,2,10,2024
M.Smith,DL,Dallas,2,10,2024
D.Henley,LB,LA Chargers,2,10,2024
Ni.Herbig,LB,Pittsburgh,2,15,2024
Jy.Ward,DB,Minnesota,2,15,2024
A.O'Connell,QB,Las Vegas,2,20,2024
O.Oluwatimi,OL,Seattle,2,20,2024
H.To'oTo'o,LB,Houston,2,20,2024
S.Matlock,RB,LA Chargers,2,10,2024
D.Douglas,WR,New England,2,10,2024
C.Trice,DB,Pittsburgh,2,10,2024
D.Ivey,DB,Cincinnati,2,28,2024
B.Willis,TE,San Francisco,2,15,2024
S.Anderson,OL,Pittsburgh,2,20,2024
O.Reese,LB,Tennessee,2,20,2024
A.Finley,DB,LA Chargers,2,15,2024
B.Strange,TE,Jacksonville,2,15,2024
J.Addison,WR,Minnesota,2,15,2024
N.Smith,LB,Philadelphia,2,10,2024
S.Dennis,LB,Tampa Bay,2,5,2024
P.Durham,TE,Tampa Bay,2,20,2024
S.Avila,OL,LA Rams,2,18,2024
Z.Flowers,WR,Baltimore,2,15,2024
S.LaPorta,TE,Detroit,2,10,2024
M.Mayer,TE,Las Vegas,2,12,2024
D.Allen,TE,LA Rams,2,20,2024
P.Nacua,WR,LA Rams,2,25,2024
W.McClendon,OL,LA Rams,2,10,2024
W.Anderson,DL,Houston,2,20,2024
T.Tuipulotu,DL,LA Chargers,2,10,2024
E.Forbes,DB,Washington,2,26,2024
C.Mauch,OL,Tampa Bay,2,15,2024
A.Richardson,QB,Indianapolis,2,14,2024
B.Mann,P,Philadelphia,2,0,2024
J.Blount,DB,Arizona,2,30,2024
Q.Bell,LB,Miami,2,8,2024
R.Rochell,DB,Green Bay,2,14,2024
E.Cleveland,OL,Jacksonville,2,15,2024
M.Wilson,DB,New England,2,32,2024
S.Okuayinonu,DL,San Francisco,2,6,2024
B.Wagner,LB,Washington,2,17,2024
K.Zeitler,OL,Detroit,2,15,2024
C.Patterson,RB,Pittsburgh,2,15,2024
S.Diggs,WR,Houston,2,20,2024
E.Tomlinson,TE,LA Chargers,2,10,2024
N.Vannett,TE,Tennessee,2,20,2024
D.Henry,RB,Baltimore,2,9,2024
K.King,DB,Atlanta,2,20,2024
M.Hollins,WR,Buffalo,2,20,2024
D.Moore,WR,Carolina,2,20,2024
G.Everett,TE,Chicago,2,15,2024
J.Mixon,RB,Houston,2,19,2024
F.Moreau,DB,Minnesota,2,51,2024
S.Daly,LS,Chicago,2,15,2024
R.Dwelley,TE,Atlanta,2,15,2024
M.Davenport,LB,Detroit,2,10,2024
T.Settle,DL,Houston,2,10,2024
M.Adams,LB,N.Y. Giants,2,15,2024
T.Sherfield,WR,Minnesota,2,15,2024
E.Brown,OL,Arizona,2,15,2024
O.Burks,LB,Philadelphia,2,15,2024
M.Jordan,OL,New England,2,15,2024
B.Cashman,LB,Minnesota,2,30,2024
B.Cowart,DL,Chicago,2,20,2024
R.Teamer,DB,New Orleans,2,15,2024
Da.Long,DB,Indianapolis,2,31,2024
N.Leverett,OL,New England,2,14,2024
D.Mooney,WR,Atlanta,2,15,2024
K.Curl,DB,LA Rams,2,19,2024
Z.Baun,LB,Philadelphia,2,31,2024
A.Ogbongbemiga,LB,Chicago,2,20,2024
M.Jones,QB,Jacksonville,2,18,2024
A.Booth,DB,Dallas,2,25,2024
C.Brooks,RB,Green Bay,2,25,2024
E.Watts,DL,N.Y. Jets,2,18,2024
Z.Zinter,OL,Cleveland,2,10,2024
J.Jones,DB,Jacksonville,2,15,2024
M.McCormick,OL,Pittsburgh,2,15,2024
J.Cowing,WR,San Francisco,2,20,2024
J.Bertrand,LB,Atlanta,2,24,2024
B.Means,WR,New Orleans,2,20,2024
M.Dial,DB,New England,2,20,2024
W.Reichard,K,Minnesota,2,0,2024
D.Anthony,DB,Cincinnati,2,34,2024
S.Duck,DB,Miami,2,17,2024
J.Coker,WR,Carolina,2,20,2024
A.Grier,LB,Tampa Bay,2,14,2024
R.Payton,DB,New Orleans,2,18,2024
C.Grandy,TE,Cincinnati,2,10,2024
D.Pettus,DB,New England,2,10,2024
E.Anderson,DL,San Francisco,2,6,2024
J.Wallace,DB,LA Rams,2,15,2024
O.Speights,LB,LA Rams,2,15,2024
Q.Stiggers,DB,N.Y. Jets,2,26,2024
J.Trotter,LB,Philadelphia,2,25,2024
K.Kinchens,DB,LA Rams,2,30,2024
C.Bullock,DB,Houston,2,39,2024
C.Haynes,OL,Seattle,2,15,2024
M.Harrison,WR,Arizona,2,14,2024
E.Cooper,LB,Green Bay,2,20,2024
T.Nubin,DB,N.Y. Giants,2,37,2024
C.Bishop,DB,Buffalo,2,15,2024
T.Sweat,DL,Tennessee,2,10,2024
B.Sinnott,TE,Washington,2,15,2024
C.McGovern,OL,New Orleans,2,19,2024
A.Muhammad,DL,Detroit,2,10,2024
B.Brown,OL,New England,2,20,2024
A.Cooper,WR,Buffalo,2,15,2024
J.Windmon,LB,Carolina,2,20,2024
J.Hardee,DB,Tennessee,2,10,2024
M.Wilson,DB,Cincinnati,2,6,2024
J.Ford,DL,Chicago,2,10,2024
