player_name_short,position,team_city,penalty_count,penalty_yards,year
C.Wilson,WR,Miami,2,15,2023
H.Phillips,DL,Minnesota,2,10,2023
J.Peppers,DB,New England,2,25,2023
C.Strange,OL,New England,2,20,2023
C.Olave,WR,New Orleans,2,10,2023
D.Davidson,DL,N.Y. Giants,2,10,2023
T.Adams,DB,N.Y. Jets,2,22,2023
C.Glaser,OL,N.Y. Jets,2,10,2023
C.Uzomah,TE,N.Y. Jets,2,20,2023
H.Reddick,LB,Philadelphia,2,30,2023
A.Brown,WR,Philadelphia,2,25,2023
M.Jack,LB,Pittsburgh,2,20,2023
C.Austin,WR,Pittsburgh,2,15,2023
B.Mafe,LB,Seattle,2,15,2023
D.Lock,QB,Seattle,2,14,2023
K.Walker,RB,Seattle,2,25,2023
B.Purdy,QB,San Francisco,2,23,2023
R.White,RB,Tampa Bay,2,15,2023
S.Howell,QB,Washington,2,20,2023
D.Baker,DB,Indianapolis,2,12,2023
C.Wooten,LB,Carolina,2,10,2023
B.Hoffman,OL,Dallas,2,20,2023
J.Tillery,DL,Las Vegas,2,20,2023
T.Swilling,DB,San Francisco,2,19,2023
M.Lewis,TE,Chicago,2,15,2023
R.Woods,WR,Houston,2,5,2023
J.McCray,OL,Carolina,2,20,2023
M.Feiler,OL,Tampa Bay,2,6,2023
O.Beckham,WR,Baltimore,2,20,2023
M.Burton,RB,Denver,2,14,2023
J.Feliciano,OL,San Francisco,2,10,2023
D.Jones,LB,Carolina,2,22,2023
Q.Jefferson,DL,N.Y. Jets,2,20,2023
E.Roberts,LB,Pittsburgh,2,20,2023
D.Robinson,WR,LA Rams,2,15,2023
I.Seumalo,OL,Pittsburgh,2,10,2023
D.Tomlinson,DL,Cleveland,2,10,2023
D.Walker,DL,Chicago,2,10,2023
S.Ebukam,DL,Indianapolis,2,5,2023
J.Dobbs,QB,Arizona,2,17,2023
J.Holmes,DL,N.Y. Jets,2,10,2023
P.Nickerson,DB,Miami,2,10,2023
C.Board,LB,New England,2,10,2023
H.Hurst,TE,Carolina,2,15,2023
T.Edmunds,DB,Philadelphia,2,17,2023
K.Hollman,DB,Houston,2,20,2023
K.Boyd,DB,Arizona,2,22,2023
D.Long,LB,Miami,2,10,2023
K.Elliss,LB,Atlanta,2,20,2023
D.Montgomery,RB,Detroit,2,19,2023
D.Shelley,DB,LA Rams,2,25,2023
K.Dotson,OL,LA Rams,2,15,2023
I.Simmons,LB,N.Y. Giants,2,20,2023
K.Davis,DL,Houston,2,20,2023
S.Jean-Charles,DB,San Francisco,2,30,2023
J.Mayfield,OL,N.Y. Giants,2,18,2023
V.Lowe,OL,New England,2,10,2023
D.Wicks,WR,Green Bay,2,15,2023
A.Johnson,DB,Green Bay,2,21,2023
J.Brownlee,WR,N.Y. Jets,2,20,2023
X.Gipson,WR,N.Y. Jets,2,20,2023
Ca.Jones,LB,Kansas City,2,20,2023
B.Robinson,RB,Atlanta,2,10,2023
R.Moss,DB,Denver,2,15,2023
D.Washington,TE,Pittsburgh,2,10,2023
S.Ika,DL,Cleveland,2,10,2023
J.Robinson,DB,Carolina,2,20,2023
O.Pappoe,LB,Arizona,2,15,2023
D.Douglas,WR,New England,2,25,2023
E.Cooks,WR,Jacksonville,2,20,2023
N.Thompson,DB,Minnesota,2,14,2023
A.Kendall,DB,Tennessee,2,19,2023
C.Warren,OL,N.Y. Jets,2,10,2023
J.Campbell,LB,Detroit,2,20,2023
A.Bradford,OL,Seattle,2,20,2023
M.Mapu,LB,New England,2,20,2023
S.Avila,OL,LA Rams,2,15,2023
C.Kancey,DL,Tampa Bay,2,10,2023
R.Rice,WR,Kansas City,2,15,2023
Y.Diaby,LB,Tampa Bay,2,10,2023
D.Allen,TE,LA Rams,2,15,2023
K.Turner,DL,LA Rams,2,16,2023
B.Young,QB,Carolina,2,25,2023
C.Stroud,QB,Houston,2,24,2023
K.Van Noy,LB,Baltimore,2,30,2023
C.Erving,OL,New Orleans,2,10,2023
R.Evans,LB,Dallas,2,55,2023
A.Austin,DB,New England,2,10,2023
N.Jones,DL,Arizona,2,8,2023
